Time Stamp,Time Zone,Fuel Category,Gen MWh
08/18/2017 00:05:00,EDT,Dual Fuel,2881.0
08/18/2017 00:05:00,EDT,Natural Gas,3490.0
08/18/2017 00:05:00,EDT,Nuclear,5056.0
08/18/2017 00:05:00,EDT,Other Fossil Fuels,0.0
08/18/2017 00:05:00,EDT,Other Renewables,299.0
08/18/2017 00:05:00,EDT,Wind,763.0
08/18/2017 00:05:00,EDT,Hydro,2971.0
08/18/2017 00:06:04,EDT,Dual Fuel,2829.0
08/18/2017 00:06:04,EDT,Natural Gas,3428.0
08/18/2017 00:06:04,EDT,Nuclear,5052.0
08/18/2017 00:06:04,EDT,Other Fossil Fuels,0.0
08/18/2017 00:06:04,EDT,Other Renewables,297.0
08/18/2017 00:06:04,EDT,Wind,771.0
08/18/2017 00:06:04,EDT,Hydro,2953.0
08/18/2017 00:10:00,EDT,Dual Fuel,2832.0
08/18/2017 00:10:00,EDT,Natural Gas,3403.0
08/18/2017 00:10:00,EDT,Nuclear,5055.0
08/18/2017 00:10:00,EDT,Other Fossil Fuels,0.0
08/18/2017 00:10:00,EDT,Other Renewables,298.0
08/18/2017 00:10:00,EDT,Wind,760.0
08/18/2017 00:10:00,EDT,Hydro,2944.0
08/18/2017 00:15:00,EDT,Dual Fuel,2866.0
08/18/2017 00:15:00,EDT,Natural Gas,3312.0
08/18/2017 00:15:00,EDT,Nuclear,5055.0
08/18/2017 00:15:00,EDT,Other Fossil Fuels,0.0
08/18/2017 00:15:00,EDT,Other Renewables,297.0
08/18/2017 00:15:00,EDT,Wind,734.0
08/18/2017 00:15:00,EDT,Hydro,2971.0
08/18/2017 00:16:04,EDT,Dual Fuel,2868.0
08/18/2017 00:16:04,EDT,Natural Gas,3250.0
08/18/2017 00:16:04,EDT,Nuclear,5057.0
08/18/2017 00:16:04,EDT,Other Fossil Fuels,0.0
08/18/2017 00:16:04,EDT,Other Renewables,290.0
08/18/2017 00:16:04,EDT,Wind,714.0
08/18/2017 00:16:04,EDT,Hydro,2958.0
08/18/2017 00:20:00,EDT,Dual Fuel,2850.0
08/18/2017 00:20:00,EDT,Natural Gas,3214.0
08/18/2017 00:20:00,EDT,Nuclear,5055.0
08/18/2017 00:20:00,EDT,Other Fossil Fuels,0.0
08/18/2017 00:20:00,EDT,Other Renewables,287.0
08/18/2017 00:20:00,EDT,Wind,706.0
08/18/2017 00:20:00,EDT,Hydro,2997.0
08/18/2017 00:25:00,EDT,Dual Fuel,2850.0
08/18/2017 00:25:00,EDT,Natural Gas,3157.0
08/18/2017 00:25:00,EDT,Nuclear,5047.0
08/18/2017 00:25:00,EDT,Other Fossil Fuels,0.0
08/18/2017 00:25:00,EDT,Other Renewables,294.0
08/18/2017 00:25:00,EDT,Wind,712.0
08/18/2017 00:25:00,EDT,Hydro,3095.0
08/18/2017 00:30:00,EDT,Dual Fuel,2837.0
08/18/2017 00:30:00,EDT,Natural Gas,3107.0
08/18/2017 00:30:00,EDT,Nuclear,5050.0
08/18/2017 00:30:00,EDT,Other Fossil Fuels,0.0
08/18/2017 00:30:00,EDT,Other Renewables,292.0
08/18/2017 00:30:00,EDT,Wind,713.0
08/18/2017 00:30:00,EDT,Hydro,3050.0
08/18/2017 00:35:00,EDT,Dual Fuel,2805.0
08/18/2017 00:35:00,EDT,Natural Gas,3079.0
08/18/2017 00:35:00,EDT,Nuclear,5052.0
08/18/2017 00:35:00,EDT,Other Fossil Fuels,0.0
08/18/2017 00:35:00,EDT,Other Renewables,295.0
08/18/2017 00:35:00,EDT,Wind,720.0
08/18/2017 00:35:00,EDT,Hydro,3021.0
08/18/2017 00:40:00,EDT,Dual Fuel,2750.0
08/18/2017 00:40:00,EDT,Natural Gas,3051.0
08/18/2017 00:40:00,EDT,Nuclear,5062.0
08/18/2017 00:40:00,EDT,Other Fossil Fuels,0.0
08/18/2017 00:40:00,EDT,Other Renewables,294.0
08/18/2017 00:40:00,EDT,Wind,721.0
08/18/2017 00:40:00,EDT,Hydro,2882.0
08/18/2017 00:45:00,EDT,Dual Fuel,2735.0
08/18/2017 00:45:00,EDT,Natural Gas,3026.0
08/18/2017 00:45:00,EDT,Nuclear,5063.0
08/18/2017 00:45:00,EDT,Other Fossil Fuels,0.0
08/18/2017 00:45:00,EDT,Other Renewables,294.0
08/18/2017 00:45:00,EDT,Wind,729.0
08/18/2017 00:45:00,EDT,Hydro,2764.0
08/18/2017 00:50:00,EDT,Dual Fuel,2712.0
08/18/2017 00:50:00,EDT,Natural Gas,3012.0
08/18/2017 00:50:00,EDT,Nuclear,5060.0
08/18/2017 00:50:00,EDT,Other Fossil Fuels,0.0
08/18/2017 00:50:00,EDT,Other Renewables,290.0
08/18/2017 00:50:00,EDT,Wind,730.0
08/18/2017 00:50:00,EDT,Hydro,2743.0
08/18/2017 00:55:00,EDT,Dual Fuel,2708.0
08/18/2017 00:55:00,EDT,Natural Gas,2962.0
08/18/2017 00:55:00,EDT,Nuclear,5061.0
08/18/2017 00:55:00,EDT,Other Fossil Fuels,0.0
08/18/2017 00:55:00,EDT,Other Renewables,290.0
08/18/2017 00:55:00,EDT,Wind,731.0
08/18/2017 00:55:00,EDT,Hydro,2626.0
08/18/2017 01:00:00,EDT,Dual Fuel,2725.0
08/18/2017 01:00:00,EDT,Natural Gas,2903.0
08/18/2017 01:00:00,EDT,Nuclear,5073.0
08/18/2017 01:00:00,EDT,Other Fossil Fuels,0.0
