Time Stamp,Time Zone,Fuel Category,Gen MWh
05/12/2017 00:05:00,EDT,Dual Fuel,1424.0
05/12/2017 00:05:00,EDT,Natural Gas,1965.0
05/12/2017 00:05:00,EDT,Nuclear,3784.0
05/12/2017 00:05:00,EDT,Other Fossil Fuels,96.0
05/12/2017 00:05:00,EDT,Other Renewables,269.0
05/12/2017 00:05:00,EDT,Wind,181.0
05/12/2017 00:05:00,EDT,Hydro,2950.0
05/12/2017 00:10:00,EDT,Dual Fuel,1369.0
05/12/2017 00:10:00,EDT,Natural Gas,1936.0
05/12/2017 00:10:00,EDT,Nuclear,3785.0
05/12/2017 00:10:00,EDT,Other Fossil Fuels,97.0
05/12/2017 00:10:00,EDT,Other Renewables,273.0
05/12/2017 00:10:00,EDT,Wind,170.0
05/12/2017 00:10:00,EDT,Hydro,2913.0
05/12/2017 00:15:00,EDT,Dual Fuel,1337.0
05/12/2017 00:15:00,EDT,Natural Gas,1937.0
05/12/2017 00:15:00,EDT,Nuclear,3785.0
05/12/2017 00:15:00,EDT,Other Fossil Fuels,97.0
05/12/2017 00:15:00,EDT,Other Renewables,268.0
05/12/2017 00:15:00,EDT,Wind,160.0
05/12/2017 00:15:00,EDT,Hydro,2912.0
05/12/2017 00:20:00,EDT,Dual Fuel,1328.0
05/12/2017 00:20:00,EDT,Natural Gas,1932.0
05/12/2017 00:20:00,EDT,Nuclear,3786.0
05/12/2017 00:20:00,EDT,Other Fossil Fuels,96.0
05/12/2017 00:20:00,EDT,Other Renewables,268.0
05/12/2017 00:20:00,EDT,Wind,151.0
05/12/2017 00:20:00,EDT,Hydro,2921.0
05/12/2017 00:25:00,EDT,Dual Fuel,1332.0
05/12/2017 00:25:00,EDT,Natural Gas,1931.0
05/12/2017 00:25:00,EDT,Nuclear,3786.0
05/12/2017 00:25:00,EDT,Other Fossil Fuels,95.0
05/12/2017 00:25:00,EDT,Other Renewables,264.0
05/12/2017 00:25:00,EDT,Wind,147.0
05/12/2017 00:25:00,EDT,Hydro,2934.0
05/12/2017 00:30:00,EDT,Dual Fuel,1337.0
