Time Stamp,Time Zone,Fuel Category,Gen MW
06/01/2018 00:05:00,EDT,Dual Fuel,1884.0
06/01/2018 00:05:00,EDT,Natural Gas,2367.0
06/01/2018 00:05:00,EDT,Nuclear,5350.0
06/01/2018 00:05:00,EDT,Other Fossil Fuels,0.0
06/01/2018 00:05:00,EDT,Other Renewables,270.0
06/01/2018 00:05:00,EDT,Wind,656.0
06/01/2018 00:05:00,EDT,Hydro,3509.0
06/01/2018 00:10:00,EDT,Dual Fuel,1879.0
06/01/2018 00:10:00,EDT,Natural Gas,2332.0
06/01/2018 00:10:00,EDT,Nuclear,5350.0
06/01/2018 00:10:00,EDT,Other Fossil Fuels,0.0
06/01/2018 00:10:00,EDT,Other Renewables,267.0
06/01/2018 00:10:00,EDT,Wind,635.0
06/01/2018 00:10:00,EDT,Hydro,3466.0
06/01/2018 00:15:00,EDT,Dual Fuel,2056.0
06/01/2018 00:15:00,EDT,Natural Gas,2380.0
06/01/2018 00:15:00,EDT,Nuclear,5350.0
06/01/2018 00:15:00,EDT,Other Fossil Fuels,0.0
06/01/2018 00:15:00,EDT,Other Renewables,271.0
06/01/2018 00:15:00,EDT,Wind,663.0
06/01/2018 00:15:00,EDT,Hydro,3474.0
06/01/2018 00:20:00,EDT,Dual Fuel,2036.0
06/01/2018 00:20:00,EDT,Natural Gas,2343.0
06/01/2018 00:20:00,EDT,Nuclear,5350.0
06/01/2018 00:20:00,EDT,Other Fossil Fuels,0.0
06/01/2018 00:20:00,EDT,Other Renewables,272.0
06/01/2018 00:20:00,EDT,Wind,660.0
06/01/2018 00:20:00,EDT,Hydro,3366.0
06/01/2018 00:25:00,EDT,Dual Fuel,1934.0
06/01/2018 00:25:00,EDT,Natural Gas,2263.0
06/01/2018 00:25:00,EDT,Nuclear,5350.0
06/01/2018 00:25:00,EDT,Other Fossil Fuels,0.0
06/01/2018 00:25:00,EDT,Other Renewables,269.0
06/01/2018 00:25:00,EDT,Wind,658.0
06/01/2018 00:25:00,EDT,Hydro,3372.0
06/01/2018 00:30:00,EDT,Dual Fuel,1921.0
06/01/2018 00:30:00,EDT,Natural Gas,2311.0
06/01/2018 00:30:00,EDT,Nuclear,5349.0
06/01/2018 00:30:00,EDT,Other Fossil Fuels,0.0
06/01/2018 00:30:00,EDT,Other Renewables,269.0
06/01/2018 00:30:00,EDT,Wind,643.0
06/01/2018 00:30:00,EDT,Hydro,3392.0
06/01/2018 00:35:00,EDT,Dual Fuel,1882.0
06/01/2018 00:35:00,EDT,Natural Gas,2350.0
06/01/2018 00:35:00,EDT,Nuclear,5351.0
06/01/2018 00:35:00,EDT,Other Fossil Fuels,0.0
06/01/2018 00:35:00,EDT,Other Renewables,267.0
06/01/2018 00:35:00,EDT,Wind,631.0
06/01/2018 00:35:00,EDT,Hydro,3462.0
06/01/2018 00:40:00,EDT,Dual Fuel,1853.0
06/01/2018 00:40:00,EDT,Natural Gas,2356.0
06/01/2018 00:40:00,EDT,Nuclear,5349.0
06/01/2018 00:40:00,EDT,Other Fossil Fuels,0.0
06/01/2018 00:40:00,EDT,Other Renewables,270.0
06/01/2018 00:40:00,EDT,Wind,624.0
06/01/2018 00:40:00,EDT,Hydro,3435.0
06/01/2018 00:45:00,EDT,Dual Fuel,1832.0
06/01/2018 00:45:00,EDT,Natural Gas,2337.0
06/01/2018 00:45:00,EDT,Nuclear,5352.0
06/01/2018 00:45:00,EDT,Other Fossil Fuels,0.0
06/01/2018 00:45:00,EDT,Other Renewables,272.0
06/01/2018 00:45:00,EDT,Wind,613.0
06/01/2018 00:45:00,EDT,Hydro,3408.0
06/01/2018 00:50:00,EDT,Dual Fuel,1815.0
06/01/2018 00:50:00,EDT,Natural Gas,2264.0
06/01/2018 00:50:00,EDT,Nuclear,5352.0
06/01/2018 00:50:00,EDT,Other Fossil Fuels,0.0
06/01/2018 00:50:00,EDT,Other Renewables,269.0
06/01/2018 00:50:00,EDT,Wind,614.0
06/01/2018 00:50:00,EDT,Hydro,3329.0
06/01/2018 00:55:00,EDT,Dual Fuel,1820.0
06/01/2018 00:55:00,EDT,Natural Gas,2213.0
06/01/2018 00:55:00,EDT,Nuclear,5351.0
06/01/2018 00:55:00,EDT,Other Fossil Fuels,0.0
06/01/2018 00:55:00,EDT,Other Renewables,271.0
06/01/2018 00:55:00,EDT,Wind,598.0
06/01/2018 00:55:00,EDT,Hydro,3355.0
06/01/2018 01:00:00,EDT,Dual Fuel,1806.0
06/01/2018 01:00:00,EDT,Natural Gas,2164.0
06/01/2018 01:00:00,EDT,Nuclear,5344.0
06/01/2018 01:00:00,EDT,Other Fossil Fuels,0.0
06/01/2018 01:00:00,EDT,Other Renewables,269.0
06/01/2018 01:00:00,EDT,Wind,590.0
06/01/2018 01:00:00,EDT,Hydro,3382.0
06/01/2018 01:05:00,EDT,Dual Fuel,1826.0
06/01/2018 01:05:00,EDT,Natural Gas,2087.0
06/01/2018 01:05:00,EDT,Nuclear,5334.0
06/01/2018 01:05:00,EDT,Other Fossil Fuels,0.0
06/01/2018 01:05:00,EDT,Other Renewables,270.0
06/01/2018 01:05:00,EDT,Wind,576.0
06/01/2018 01:05:00,EDT,Hydro,3492.0
06/01/2018 01:10:00,EDT,Dual Fuel,1859.0
06/01/2018 01:10:00,EDT,Natural Gas,2126.0
06/01/2018 01:10:00,EDT,Nuclear,5334.0
06/01/2018 01:10:00,EDT,Other Fossil Fuels,0.0
06/01/2018 01:10:00,EDT,Other Renewables,272.0
06/01/2018 01:10:00,EDT,Wind,555.0
06/01/2018 01:10:00,EDT,Hydro,3524.0
06/01/2018 01:15:00,EDT,Dual Fuel,1854.0
06/01/2018 01:15:00,EDT,Natural Gas,2164.0
06/01/2018 01:15:00,EDT,Nuclear,5333.0
06/01/2018 01:15:00,EDT,Other Fossil Fuels,0.0
06/01/2018 01:15:00,EDT,Other Renewables,270.0
06/01/2018 01:15:00,EDT,Wind,549.0
06/01/2018 01:15:00,EDT,Hydro,3515.0
06/01/2018 01:20:00,EDT,Dual Fuel,1835.0
06/01/2018 01:20:00,EDT,Natural Gas,2147.0
06/01/2018 01:20:00,EDT,Nuclear,5332.0
06/01/2018 01:20:00,EDT,Other Fossil Fuels,0.0
06/01/2018 01:20:00,EDT,Other Renewables,268.0
06/01/2018 01:20:00,EDT,Wind,547.0
06/01/2018 01:20:00,EDT,Hydro,3474.0
06/01/2018 01:25:00,EDT,Dual Fuel,1835.0
06/01/2018 01:25:00,EDT,Natural Gas,2142.0
06/01/2018 01:25:00,EDT,Nuclear,5343.0
06/01/2018 01:25:00,EDT,Other Fossil Fuels,0.0
06/01/2018 01:25:00,EDT,Other Renewables,267.0
