Time Stamp,Time Zone,Fuel Category,Gen MWh
09/09/2017 00:05:00,EDT,Dual Fuel,1405.0
09/09/2017 00:05:00,EDT,Natural Gas,1965.0
09/09/2017 00:05:00,EDT,Nuclear,4895.0
09/09/2017 00:05:00,EDT,Other Fossil Fuels,0.0
09/09/2017 00:05:00,EDT,Other Renewables,275.0
09/09/2017 00:05:00,EDT,Wind,180.0
09/09/2017 00:05:00,EDT,Hydro,2413.0
09/09/2017 00:10:00,EDT,Dual Fuel,1317.0
09/09/2017 00:10:00,EDT,Natural Gas,1942.0
09/09/2017 00:10:00,EDT,Nuclear,4895.0
09/09/2017 00:10:00,EDT,Other Fossil Fuels,0.0
09/09/2017 00:10:00,EDT,Other Renewables,274.0
09/09/2017 00:10:00,EDT,Wind,182.0
09/09/2017 00:10:00,EDT,Hydro,2417.0
09/09/2017 00:15:00,EDT,Dual Fuel,1282.0
09/09/2017 00:15:00,EDT,Natural Gas,1901.0
09/09/2017 00:15:00,EDT,Nuclear,4894.0
09/09/2017 00:15:00,EDT,Other Fossil Fuels,0.0
09/09/2017 00:15:00,EDT,Other Renewables,275.0
09/09/2017 00:15:00,EDT,Wind,180.0
09/09/2017 00:15:00,EDT,Hydro,2518.0
09/09/2017 00:20:00,EDT,Dual Fuel,1258.0
09/09/2017 00:20:00,EDT,Natural Gas,1902.0
09/09/2017 00:20:00,EDT,Nuclear,4897.0
09/09/2017 00:20:00,EDT,Other Fossil Fuels,0.0
09/09/2017 00:20:00,EDT,Other Renewables,271.0
09/09/2017 00:20:00,EDT,Wind,181.0
09/09/2017 00:20:00,EDT,Hydro,2567.0
09/09/2017 00:25:00,EDT,Dual Fuel,1259.0
09/09/2017 00:25:00,EDT,Natural Gas,1901.0
09/09/2017 00:25:00,EDT,Nuclear,4895.0
09/09/2017 00:25:00,EDT,Other Fossil Fuels,0.0
09/09/2017 00:25:00,EDT,Other Renewables,271.0
09/09/2017 00:25:00,EDT,Wind,181.0
09/09/2017 00:25:00,EDT,Hydro,2522.0
09/09/2017 00:30:00,EDT,Dual Fuel,1238.0
09/09/2017 00:30:00,EDT,Natural Gas,1874.0
09/09/2017 00:30:00,EDT,Nuclear,4896.0
09/09/2017 00:30:00,EDT,Other Fossil Fuels,0.0
09/09/2017 00:30:00,EDT,Other Renewables,273.0
09/09/2017 00:30:00,EDT,Wind,178.0
09/09/2017 00:30:00,EDT,Hydro,2542.0
09/09/2017 00:35:00,EDT,Dual Fuel,1275.0
09/09/2017 00:35:00,EDT,Natural Gas,1868.0
09/09/2017 00:35:00,EDT,Nuclear,4897.0
09/09/2017 00:35:00,EDT,Other Fossil Fuels,0.0
09/09/2017 00:35:00,EDT,Other Renewables,272.0
09/09/2017 00:35:00,EDT,Wind,175.0
09/09/2017 00:35:00,EDT,Hydro,2574.0
09/09/2017 00:40:00,EDT,Dual Fuel,1274.0
09/09/2017 00:40:00,EDT,Natural Gas,1864.0
09/09/2017 00:40:00,EDT,Nuclear,4900.0
09/09/2017 00:40:00,EDT,Other Fossil Fuels,0.0
09/09/2017 00:40:00,EDT,Other Renewables,272.0
09/09/2017 00:40:00,EDT,Wind,173.0
09/09/2017 00:40:00,EDT,Hydro,2580.0
09/09/2017 00:45:00,EDT,Dual Fuel,1232.0
09/09/2017 00:45:00,EDT,Natural Gas,1870.0
09/09/2017 00:45:00,EDT,Nuclear,4899.0
09/09/2017 00:45:00,EDT,Other Fossil Fuels,0.0
09/09/2017 00:45:00,EDT,Other Renewables,275.0
09/09/2017 00:45:00,EDT,Wind,174.0
09/09/2017 00:45:00,EDT,Hydro,2547.0
09/09/2017 00:50:00,EDT,Dual Fuel,1191.0
09/09/2017 00:50:00,EDT,Natural Gas,1844.0
09/09/2017 00:50:00,EDT,Nuclear,4897.0
09/09/2017 00:50:00,EDT,Other Fossil Fuels,0.0
09/09/2017 00:50:00,EDT,Other Renewables,275.0
09/09/2017 00:50:00,EDT,Wind,178.0
09/09/2017 00:50:00,EDT,Hydro,2409.0
09/09/2017 00:55:00,EDT,Dual Fuel,1182.0
09/09/2017 00:55:00,EDT,Natural Gas,1797.0
09/09/2017 00:55:00,EDT,Nuclear,4902.0
09/09/2017 00:55:00,EDT,Other Fossil Fuels,0.0
09/09/2017 00:55:00,EDT,Other Renewables,272.0
09/09/2017 00:55:00,EDT,Wind,188.0
09/09/2017 00:55:00,EDT,Hydro,2292.0
09/09/2017 01:00:00,EDT,Dual Fuel,1186.0
09/09/2017 01:00:00,EDT,Natural Gas,1791.0
09/09/2017 01:00:00,EDT,Nuclear,4898.0
09/09/2017 01:00:00,EDT,Other Fossil Fuels,0.0
