Time Stamp,Time Zone,Fuel Category,Gen MWh
09/10/2017 00:05:00,EDT,Dual Fuel,1214.0
09/10/2017 00:05:00,EDT,Natural Gas,2270.0
09/10/2017 00:05:00,EDT,Nuclear,5312.0
09/10/2017 00:05:00,EDT,Other Fossil Fuels,0.0
09/10/2017 00:05:00,EDT,Other Renewables,271.0
09/10/2017 00:05:00,EDT,Wind,60.0
09/10/2017 00:05:00,EDT,Hydro,2134.0
09/10/2017 00:10:00,EDT,Dual Fuel,1216.0
09/10/2017 00:10:00,EDT,Natural Gas,2191.0
09/10/2017 00:10:00,EDT,Nuclear,5313.0
09/10/2017 00:10:00,EDT,Other Fossil Fuels,0.0
09/10/2017 00:10:00,EDT,Other Renewables,268.0
09/10/2017 00:10:00,EDT,Wind,58.0
09/10/2017 00:10:00,EDT,Hydro,2169.0
09/10/2017 00:15:00,EDT,Dual Fuel,1197.0
09/10/2017 00:15:00,EDT,Natural Gas,2113.0
09/10/2017 00:15:00,EDT,Nuclear,5313.0
09/10/2017 00:15:00,EDT,Other Fossil Fuels,0.0
09/10/2017 00:15:00,EDT,Other Renewables,269.0
09/10/2017 00:15:00,EDT,Wind,55.0
09/10/2017 00:15:00,EDT,Hydro,2166.0
09/10/2017 00:20:00,EDT,Dual Fuel,1193.0
09/10/2017 00:20:00,EDT,Natural Gas,2118.0
09/10/2017 00:20:00,EDT,Nuclear,5313.0
09/10/2017 00:20:00,EDT,Other Fossil Fuels,0.0
09/10/2017 00:20:00,EDT,Other Renewables,272.0
09/10/2017 00:20:00,EDT,Wind,53.0
09/10/2017 00:20:00,EDT,Hydro,2174.0
09/10/2017 00:25:00,EDT,Dual Fuel,1205.0
09/10/2017 00:25:00,EDT,Natural Gas,2127.0
09/10/2017 00:25:00,EDT,Nuclear,5309.0
09/10/2017 00:25:00,EDT,Other Fossil Fuels,0.0
09/10/2017 00:25:00,EDT,Other Renewables,271.0
09/10/2017 00:25:00,EDT,Wind,51.0
09/10/2017 00:25:00,EDT,Hydro,2224.0
09/10/2017 00:30:00,EDT,Dual Fuel,1204.0
09/10/2017 00:30:00,EDT,Natural Gas,2116.0
09/10/2017 00:30:00,EDT,Nuclear,5315.0
09/10/2017 00:30:00,EDT,Other Fossil Fuels,0.0
09/10/2017 00:30:00,EDT,Other Renewables,273.0
09/10/2017 00:30:00,EDT,Wind,49.0
09/10/2017 00:30:00,EDT,Hydro,2278.0
09/10/2017 00:35:00,EDT,Dual Fuel,1202.0
09/10/2017 00:35:00,EDT,Natural Gas,2146.0
09/10/2017 00:35:00,EDT,Nuclear,5310.0
09/10/2017 00:35:00,EDT,Other Fossil Fuels,0.0
09/10/2017 00:35:00,EDT,Other Renewables,271.0
09/10/2017 00:35:00,EDT,Wind,49.0
09/10/2017 00:35:00,EDT,Hydro,2333.0
09/10/2017 00:40:00,EDT,Dual Fuel,1198.0
09/10/2017 00:40:00,EDT,Natural Gas,2168.0
09/10/2017 00:40:00,EDT,Nuclear,5313.0
09/10/2017 00:40:00,EDT,Other Fossil Fuels,0.0
09/10/2017 00:40:00,EDT,Other Renewables,274.0
09/10/2017 00:40:00,EDT,Wind,49.0
09/10/2017 00:40:00,EDT,Hydro,2290.0
09/10/2017 00:45:00,EDT,Dual Fuel,1174.0
09/10/2017 00:45:00,EDT,Natural Gas,2138.0
09/10/2017 00:45:00,EDT,Nuclear,5313.0
09/10/2017 00:45:00,EDT,Other Fossil Fuels,0.0
09/10/2017 00:45:00,EDT,Other Renewables,269.0
09/10/2017 00:45:00,EDT,Wind,50.0
09/10/2017 00:45:00,EDT,Hydro,2263.0
09/10/2017 00:50:00,EDT,Dual Fuel,1173.0
09/10/2017 00:50:00,EDT,Natural Gas,2147.0
09/10/2017 00:50:00,EDT,Nuclear,5315.0
09/10/2017 00:50:00,EDT,Other Fossil Fuels,0.0
09/10/2017 00:50:00,EDT,Other Renewables,270.0
09/10/2017 00:50:00,EDT,Wind,53.0
09/10/2017 00:50:00,EDT,Hydro,2276.0
09/10/2017 00:55:00,EDT,Dual Fuel,1170.0
09/10/2017 00:55:00,EDT,Natural Gas,2147.0
09/10/2017 00:55:00,EDT,Nuclear,5314.0
09/10/2017 00:55:00,EDT,Other Fossil Fuels,0.0
09/10/2017 00:55:00,EDT,Other Renewables,269.0
09/10/2017 00:55:00,EDT,Wind,57.0
09/10/2017 00:55:00,EDT,Hydro,2276.0
09/10/2017 01:00:00,EDT,Dual Fuel,1163.0
09/10/2017 01:00:00,EDT,Natural Gas,2142.0
09/10/2017 01:00:00,EDT,Nuclear,5311.0
09/10/2017 01:00:00,EDT,Other Fossil Fuels,0.0
09/10/2017 01:00:00,EDT,Other Renewables,268.0
09/10/2017 01:00:00,EDT,Wind,58.0
09/10/2017 01:00:00,EDT,Hydro,2270.0
09/10/2017 01:05:00,EDT,Dual Fuel,1158.0
09/10/2017 01:05:00,EDT,Natural Gas,2196.0
09/10/2017 01:05:00,EDT,Nuclear,5312.0
09/10/2017 01:05:00,EDT,Other Fossil Fuels,0.0
09/10/2017 01:05:00,EDT,Other Renewables,266.0
09/10/2017 01:05:00,EDT,Wind,55.0
09/10/2017 01:05:00,EDT,Hydro,2260.0
09/10/2017 01:10:00,EDT,Dual Fuel,1148.0
09/10/2017 01:10:00,EDT,Natural Gas,2211.0
09/10/2017 01:10:00,EDT,Nuclear,5312.0
09/10/2017 01:10:00,EDT,Other Fossil Fuels,0.0
09/10/2017 01:10:00,EDT,Other Renewables,268.0
09/10/2017 01:10:00,EDT,Wind,51.0
09/10/2017 01:10:00,EDT,Hydro,2267.0
09/10/2017 01:15:00,EDT,Dual Fuel,1146.0
09/10/2017 01:15:00,EDT,Natural Gas,2197.0
09/10/2017 01:15:00,EDT,Nuclear,5313.0
09/10/2017 01:15:00,EDT,Other Fossil Fuels,0.0
09/10/2017 01:15:00,EDT,Other Renewables,267.0
09/10/2017 01:15:00,EDT,Wind,52.0
09/10/2017 01:15:00,EDT,Hydro,2257.0
09/10/2017 01:20:00,EDT,Dual Fuel,1145.0
09/10/2017 01:20:00,EDT,Natural Gas,2219.0
09/10/2017 01:20:00,EDT,Nuclear,5314.0
09/10/2017 01:20:00,EDT,Other Fossil Fuels,0.0
09/10/2017 01:20:00,EDT,Other Renewables,267.0
09/10/2017 01:20:00,EDT,Wind,51.0
09/10/2017 01:20:00,EDT,Hydro,2244.0
09/10/2017 01:25:00,EDT,Dual Fuel,1144.0
09/10/2017 01:25:00,EDT,Natural Gas,2208.0
09/10/2017 01:25:00,EDT,Nuclear,5317.0
09/10/2017 01:25:00,EDT,Other Fossil Fuels,0.0
09/10/2017 01:25:00,EDT,Other Renewables,270.0
09/10/2017 01:25:00,EDT,Wind,51.0
09/10/2017 01:25:00,EDT,Hydro,2228.0
09/10/2017 01:30:00,EDT,Dual Fuel,1145.0
09/10/2017 01:30:00,EDT,Natural Gas,2141.0
09/10/2017 01:30:00,EDT,Nuclear,5317.0
09/10/2017 01:30:00,EDT,Other Fossil Fuels,0.0
09/10/2017 01:30:00,EDT,Other Renewables,268.0
09/10/2017 01:30:00,EDT,Wind,53.0
09/10/2017 01:30:00,EDT,Hydro,2224.0
09/10/2017 01:35:00,EDT,Dual Fuel,1147.0
09/10/2017 01:35:00,EDT,Natural Gas,2077.0
09/10/2017 01:35:00,EDT,Nuclear,5317.0
09/10/2017 01:35:00,EDT,Other Fossil Fuels,0.0
09/10/2017 01:35:00,EDT,Other Renewables,270.0
09/10/2017 01:35:00,EDT,Wind,56.0
09/10/2017 01:35:00,EDT,Hydro,2291.0
09/10/2017 01:40:00,EDT,Dual Fuel,1146.0
09/10/2017 01:40:00,EDT,Natural Gas,2051.0
09/10/2017 01:40:00,EDT,Nuclear,5320.0
09/10/2017 01:40:00,EDT,Other Fossil Fuels,0.0
09/10/2017 01:40:00,EDT,Other Renewables,268.0
09/10/2017 01:40:00,EDT,Wind,58.0
09/10/2017 01:40:00,EDT,Hydro,2275.0
09/10/2017 01:45:00,EDT,Dual Fuel,1149.0
09/10/2017 01:45:00,EDT,Natural Gas,2054.0
09/10/2017 01:45:00,EDT,Nuclear,5317.0
