Time Stamp,Time Zone,Fuel Category,Gen MWh
02/26/2017 00:05:00,EST,Dual Fuel,1163.0
02/26/2017 00:05:00,EST,Natural Gas,1601.0
02/26/2017 00:05:00,EST,Nuclear,4793.0
02/26/2017 00:05:00,EST,Other Fossil Fuels,0.0
02/26/2017 00:05:00,EST,Other Renewables,264.0
02/26/2017 00:05:00,EST,Wind,1415.0
02/26/2017 00:05:00,EST,Hydro,2545.0
02/26/2017 00:10:00,EST,Dual Fuel,1134.0
02/26/2017 00:10:00,EST,Natural Gas,1480.0
02/26/2017 00:10:00,EST,Nuclear,4793.0
02/26/2017 00:10:00,EST,Other Fossil Fuels,0.0
02/26/2017 00:10:00,EST,Other Renewables,263.0
02/26/2017 00:10:00,EST,Wind,1388.0
02/26/2017 00:10:00,EST,Hydro,2506.0
02/26/2017 00:15:00,EST,Dual Fuel,1142.0
02/26/2017 00:15:00,EST,Natural Gas,1391.0
02/26/2017 00:15:00,EST,Nuclear,4793.0
02/26/2017 00:15:00,EST,Other Fossil Fuels,0.0
02/26/2017 00:15:00,EST,Other Renewables,261.0
02/26/2017 00:15:00,EST,Wind,1395.0
02/26/2017 00:15:00,EST,Hydro,2419.0
02/26/2017 00:20:00,EST,Dual Fuel,1182.0
02/26/2017 00:20:00,EST,Natural Gas,1367.0
02/26/2017 00:20:00,EST,Nuclear,4796.0
02/26/2017 00:20:00,EST,Other Fossil Fuels,0.0
02/26/2017 00:20:00,EST,Other Renewables,264.0
02/26/2017 00:20:00,EST,Wind,1413.0
02/26/2017 00:20:00,EST,Hydro,2420.0
02/26/2017 00:25:00,EST,Dual Fuel,1183.0
02/26/2017 00:25:00,EST,Natural Gas,1340.0
02/26/2017 00:25:00,EST,Nuclear,4794.0
02/26/2017 00:25:00,EST,Other Fossil Fuels,0.0
02/26/2017 00:25:00,EST,Other Renewables,262.0
02/26/2017 00:25:00,EST,Wind,1406.0
02/26/2017 00:25:00,EST,Hydro,2421.0
02/26/2017 00:30:00,EST,Dual Fuel,1168.0
02/26/2017 00:30:00,EST,Natural Gas,1316.0
02/26/2017 00:30:00,EST,Nuclear,4794.0
02/26/2017 00:30:00,EST,Other Fossil Fuels,0.0
02/26/2017 00:30:00,EST,Other Renewables,262.0
02/26/2017 00:30:00,EST,Wind,1411.0
