Time Stamp,Time Zone,Fuel Category,Gen MW
12/30/2019 00:05:00,EST,Dual Fuel,2686.0
12/30/2019 00:05:00,EST,Natural Gas,1807.0
12/30/2019 00:05:00,EST,Nuclear,5412.0
12/30/2019 00:05:00,EST,Other Fossil Fuels,1.0
12/30/2019 00:05:00,EST,Other Renewables,252.0
12/30/2019 00:05:00,EST,Wind,484.0
12/30/2019 00:05:00,EST,Hydro,2949.0
12/30/2019 00:10:00,EST,Dual Fuel,2650.0
12/30/2019 00:10:00,EST,Natural Gas,1731.0
12/30/2019 00:10:00,EST,Nuclear,5411.0
12/30/2019 00:10:00,EST,Other Fossil Fuels,1.0
12/30/2019 00:10:00,EST,Other Renewables,252.0
12/30/2019 00:10:00,EST,Wind,455.0
12/30/2019 00:10:00,EST,Hydro,2837.0
12/30/2019 00:15:00,EST,Dual Fuel,2692.0
12/30/2019 00:15:00,EST,Natural Gas,1756.0
12/30/2019 00:15:00,EST,Nuclear,5412.0
12/30/2019 00:15:00,EST,Other Fossil Fuels,1.0
12/30/2019 00:15:00,EST,Other Renewables,252.0
12/30/2019 00:15:00,EST,Wind,444.0
12/30/2019 00:15:00,EST,Hydro,2774.0
12/30/2019 00:20:00,EST,Dual Fuel,2703.0
12/30/2019 00:20:00,EST,Natural Gas,1751.0
12/30/2019 00:20:00,EST,Nuclear,5412.0
12/30/2019 00:20:00,EST,Other Fossil Fuels,1.0
12/30/2019 00:20:00,EST,Other Renewables,254.0
12/30/2019 00:20:00,EST,Wind,448.0
12/30/2019 00:20:00,EST,Hydro,2717.0
12/30/2019 00:25:00,EST,Dual Fuel,2711.0
12/30/2019 00:25:00,EST,Natural Gas,1722.0
12/30/2019 00:25:00,EST,Nuclear,5412.0
12/30/2019 00:25:00,EST,Other Fossil Fuels,1.0
12/30/2019 00:25:00,EST,Other Renewables,254.0
12/30/2019 00:25:00,EST,Wind,471.0
12/30/2019 00:25:00,EST,Hydro,2682.0
12/30/2019 00:30:00,EST,Dual Fuel,2674.0
12/30/2019 00:30:00,EST,Natural Gas,1698.0
12/30/2019 00:30:00,EST,Nuclear,5413.0
12/30/2019 00:30:00,EST,Other Fossil Fuels,1.0
12/30/2019 00:30:00,EST,Other Renewables,252.0
12/30/2019 00:30:00,EST,Wind,482.0
12/30/2019 00:30:00,EST,Hydro,2670.0
12/30/2019 00:35:00,EST,Dual Fuel,2564.0
12/30/2019 00:35:00,EST,Natural Gas,1682.0
12/30/2019 00:35:00,EST,Nuclear,5415.0
12/30/2019 00:35:00,EST,Other Fossil Fuels,1.0
12/30/2019 00:35:00,EST,Other Renewables,252.0
12/30/2019 00:35:00,EST,Wind,478.0
12/30/2019 00:35:00,EST,Hydro,2676.0
12/30/2019 00:36:43,EST,Dual Fuel,2315.0
12/30/2019 00:36:43,EST,Natural Gas,1683.0
12/30/2019 00:36:43,EST,Nuclear,5415.0
12/30/2019 00:36:43,EST,Other Fossil Fuels,1.0
12/30/2019 00:36:43,EST,Other Renewables,255.0
12/30/2019 00:36:43,EST,Wind,465.0
12/30/2019 00:36:43,EST,Hydro,2694.0
12/30/2019 00:40:00,EST,Dual Fuel,2353.0
12/30/2019 00:40:00,EST,Natural Gas,1698.0
12/30/2019 00:40:00,EST,Nuclear,5415.0
12/30/2019 00:40:00,EST,Other Fossil Fuels,1.0
12/30/2019 00:40:00,EST,Other Renewables,254.0
12/30/2019 00:40:00,EST,Wind,459.0
12/30/2019 00:40:00,EST,Hydro,2692.0
12/30/2019 00:45:00,EST,Dual Fuel,2468.0
12/30/2019 00:45:00,EST,Natural Gas,1707.0
12/30/2019 00:45:00,EST,Nuclear,5414.0
12/30/2019 00:45:00,EST,Other Fossil Fuels,1.0
12/30/2019 00:45:00,EST,Other Renewables,255.0
12/30/2019 00:45:00,EST,Wind,454.0
12/30/2019 00:45:00,EST,Hydro,2702.0
12/30/2019 00:46:31,EST,Dual Fuel,2487.0
12/30/2019 00:46:31,EST,Natural Gas,1709.0
12/30/2019 00:46:31,EST,Nuclear,5415.0
12/30/2019 00:46:31,EST,Other Fossil Fuels,1.0
12/30/2019 00:46:31,EST,Other Renewables,253.0
12/30/2019 00:46:31,EST,Wind,453.0
12/30/2019 00:46:31,EST,Hydro,2698.0
12/30/2019 00:50:00,EST,Dual Fuel,2485.0
12/30/2019 00:50:00,EST,Natural Gas,1712.0
12/30/2019 00:50:00,EST,Nuclear,5414.0
12/30/2019 00:50:00,EST,Other Fossil Fuels,1.0
12/30/2019 00:50:00,EST,Other Renewables,252.0
12/30/2019 00:50:00,EST,Wind,438.0
12/30/2019 00:50:00,EST,Hydro,2688.0
12/30/2019 00:55:00,EST,Dual Fuel,2453.0
12/30/2019 00:55:00,EST,Natural Gas,1715.0
12/30/2019 00:55:00,EST,Nuclear,5414.0
12/30/2019 00:55:00,EST,Other Fossil Fuels,1.0
12/30/2019 00:55:00,EST,Other Renewables,248.0
12/30/2019 00:55:00,EST,Wind,424.0
12/30/2019 00:55:00,EST,Hydro,2682.0
12/30/2019 01:00:00,EST,Dual Fuel,2454.0
12/30/2019 01:00:00,EST,Natural Gas,1714.0
12/30/2019 01:00:00,EST,Nuclear,5415.0
12/30/2019 01:00:00,EST,Other Fossil Fuels,1.0
12/30/2019 01:00:00,EST,Other Renewables,249.0
12/30/2019 01:00:00,EST,Wind,408.0
12/30/2019 01:00:00,EST,Hydro,2700.0
12/30/2019 01:05:00,EST,Dual Fuel,2557.0
12/30/2019 01:05:00,EST,Natural Gas,1709.0
12/30/2019 01:05:00,EST,Nuclear,5414.0
12/30/2019 01:05:00,EST,Other Fossil Fuels,1.0
12/30/2019 01:05:00,EST,Other Renewables,254.0
12/30/2019 01:05:00,EST,Wind,384.0
12/30/2019 01:05:00,EST,Hydro,2672.0
12/30/2019 01:10:00,EST,Dual Fuel,2689.0
12/30/2019 01:10:00,EST,Natural Gas,1709.0
12/30/2019 01:10:00,EST,Nuclear,5415.0
12/30/2019 01:10:00,EST,Other Fossil Fuels,1.0
12/30/2019 01:10:00,EST,Other Renewables,247.0
12/30/2019 01:10:00,EST,Wind,351.0
12/30/2019 01:10:00,EST,Hydro,2665.0
12/30/2019 01:15:00,EST,Dual Fuel,2675.0
12/30/2019 01:15:00,EST,Natural Gas,1706.0
12/30/2019 01:15:00,EST,Nuclear,5415.0
12/30/2019 01:15:00,EST,Other Fossil Fuels,1.0
12/30/2019 01:15:00,EST,Other Renewables,250.0
12/30/2019 01:15:00,EST,Wind,363.0
12/30/2019 01:15:00,EST,Hydro,2612.0
12/30/2019 01:20:00,EST,Dual Fuel,2596.0
12/30/2019 01:20:00,EST,Natural Gas,1688.0
12/30/2019 01:20:00,EST,Nuclear,5404.0
12/30/2019 01:20:00,EST,Other Fossil Fuels,1.0
12/30/2019 01:20:00,EST,Other Renewables,256.0
12/30/2019 01:20:00,EST,Wind,391.0
12/30/2019 01:20:00,EST,Hydro,2556.0
12/30/2019 01:25:00,EST,Dual Fuel,2482.0
12/30/2019 01:25:00,EST,Natural Gas,1676.0
12/30/2019 01:25:00,EST,Nuclear,5389.0
12/30/2019 01:25:00,EST,Other Fossil Fuels,1.0
12/30/2019 01:25:00,EST,Other Renewables,251.0
12/30/2019 01:25:00,EST,Wind,395.0
12/30/2019 01:25:00,EST,Hydro,2548.0
12/30/2019 01:30:00,EST,Dual Fuel,2404.0
12/30/2019 01:30:00,EST,Natural Gas,1680.0
12/30/2019 01:30:00,EST,Nuclear,5386.0
12/30/2019 01:30:00,EST,Other Fossil Fuels,1.0
12/30/2019 01:30:00,EST,Other Renewables,252.0
12/30/2019 01:30:00,EST,Wind,400.0
12/30/2019 01:30:00,EST,Hydro,2569.0
12/30/2019 01:35:00,EST,Dual Fuel,2371.0
12/30/2019 01:35:00,EST,Natural Gas,1682.0
12/30/2019 01:35:00,EST,Nuclear,5385.0
12/30/2019 01:35:00,EST,Other Fossil Fuels,1.0
12/30/2019 01:35:00,EST,Other Renewables,252.0
12/30/2019 01:35:00,EST,Wind,422.0
12/30/2019 01:35:00,EST,Hydro,2555.0
12/30/2019 01:40:00,EST,Dual Fuel,2388.0
12/30/2019 01:40:00,EST,Natural Gas,1684.0
12/30/2019 01:40:00,EST,Nuclear,5384.0
12/30/2019 01:40:00,EST,Other Fossil Fuels,1.0
12/30/2019 01:40:00,EST,Other Renewables,253.0
12/30/2019 01:40:00,EST,Wind,430.0
12/30/2019 01:40:00,EST,Hydro,2567.0
12/30/2019 01:45:00,EST,Dual Fuel,2386.0
12/30/2019 01:45:00,EST,Natural Gas,1677.0
12/30/2019 01:45:00,EST,Nuclear,5398.0
12/30/2019 01:45:00,EST,Other Fossil Fuels,1.0
12/30/2019 01:45:00,EST,Other Renewables,253.0
12/30/2019 01:45:00,EST,Wind,422.0
12/30/2019 01:45:00,EST,Hydro,2532.0
12/30/2019 01:50:00,EST,Dual Fuel,2378.0
12/30/2019 01:50:00,EST,Natural Gas,1622.0
12/30/2019 01:50:00,EST,Nuclear,5418.0
12/30/2019 01:50:00,EST,Other Fossil Fuels,1.0
12/30/2019 01:50:00,EST,Other Renewables,250.0
12/30/2019 01:50:00,EST,Wind,399.0
12/30/2019 01:50:00,EST,Hydro,2558.0
12/30/2019 01:55:00,EST,Dual Fuel,2353.0
12/30/2019 01:55:00,EST,Natural Gas,1555.0
12/30/2019 01:55:00,EST,Nuclear,5421.0
12/30/2019 01:55:00,EST,Other Fossil Fuels,1.0
12/30/2019 01:55:00,EST,Other Renewables,252.0
12/30/2019 01:55:00,EST,Wind,404.0
12/30/2019 01:55:00,EST,Hydro,2606.0
12/30/2019 02:00:00,EST,Dual Fuel,2328.0
12/30/2019 02:00:00,EST,Natural Gas,1590.0
12/30/2019 02:00:00,EST,Nuclear,5418.0
12/30/2019 02:00:00,EST,Other Fossil Fuels,1.0
12/30/2019 02:00:00,EST,Other Renewables,252.0
12/30/2019 02:00:00,EST,Wind,418.0
12/30/2019 02:00:00,EST,Hydro,2539.0
12/30/2019 02:05:00,EST,Dual Fuel,2327.0
12/30/2019 02:05:00,EST,Natural Gas,1647.0
12/30/2019 02:05:00,EST,Nuclear,5397.0
12/30/2019 02:05:00,EST,Other Fossil Fuels,1.0
12/30/2019 02:05:00,EST,Other Renewables,252.0
