Time Stamp,Time Zone,Fuel Category,Gen MW
06/06/2020 00:05:00,EDT,Dual Fuel,2713.0
06/06/2020 00:05:00,EDT,Natural Gas,3133.0
06/06/2020 00:05:00,EDT,Nuclear,4353.0
06/06/2020 00:05:00,EDT,Other Fossil Fuels,1.0
06/06/2020 00:05:00,EDT,Other Renewables,270.0
06/06/2020 00:05:00,EDT,Wind,488.0
06/06/2020 00:05:00,EDT,Hydro,3235.0
06/06/2020 00:10:00,EDT,Dual Fuel,2579.0
06/06/2020 00:10:00,EDT,Natural Gas,2922.0
06/06/2020 00:10:00,EDT,Nuclear,4355.0
06/06/2020 00:10:00,EDT,Other Fossil Fuels,1.0
06/06/2020 00:10:00,EDT,Other Renewables,269.0
06/06/2020 00:10:00,EDT,Wind,433.0
06/06/2020 00:10:00,EDT,Hydro,3129.0
06/06/2020 00:15:00,EDT,Dual Fuel,2533.0
06/06/2020 00:15:00,EDT,Natural Gas,2829.0
06/06/2020 00:15:00,EDT,Nuclear,4356.0
06/06/2020 00:15:00,EDT,Other Fossil Fuels,1.0
06/06/2020 00:15:00,EDT,Other Renewables,267.0
06/06/2020 00:15:00,EDT,Wind,368.0
06/06/2020 00:15:00,EDT,Hydro,3193.0
06/06/2020 00:17:19,EDT,Dual Fuel,2515.0
06/06/2020 00:17:19,EDT,Natural Gas,2809.0
06/06/2020 00:17:19,EDT,Nuclear,4355.0
06/06/2020 00:17:19,EDT,Other Fossil Fuels,1.0
06/06/2020 00:17:19,EDT,Other Renewables,266.0
06/06/2020 00:17:19,EDT,Wind,344.0
06/06/2020 00:17:19,EDT,Hydro,3167.0
06/06/2020 00:20:00,EDT,Dual Fuel,2541.0
06/06/2020 00:20:00,EDT,Natural Gas,2823.0
06/06/2020 00:20:00,EDT,Nuclear,4355.0
06/06/2020 00:20:00,EDT,Other Fossil Fuels,1.0
06/06/2020 00:20:00,EDT,Other Renewables,267.0
06/06/2020 00:20:00,EDT,Wind,347.0
06/06/2020 00:20:00,EDT,Hydro,3180.0
06/06/2020 00:25:00,EDT,Dual Fuel,2656.0
06/06/2020 00:25:00,EDT,Natural Gas,2849.0
06/06/2020 00:25:00,EDT,Nuclear,4352.0
06/06/2020 00:25:00,EDT,Other Fossil Fuels,1.0
06/06/2020 00:25:00,EDT,Other Renewables,268.0
06/06/2020 00:25:00,EDT,Wind,334.0
06/06/2020 00:25:00,EDT,Hydro,3164.0
06/06/2020 00:27:37,EDT,Dual Fuel,2660.0
06/06/2020 00:27:37,EDT,Natural Gas,2853.0
06/06/2020 00:27:37,EDT,Nuclear,4354.0
06/06/2020 00:27:37,EDT,Other Fossil Fuels,1.0
06/06/2020 00:27:37,EDT,Other Renewables,267.0
06/06/2020 00:27:37,EDT,Wind,284.0
06/06/2020 00:27:37,EDT,Hydro,3155.0
06/06/2020 00:30:00,EDT,Dual Fuel,2622.0
06/06/2020 00:30:00,EDT,Natural Gas,2848.0
06/06/2020 00:30:00,EDT,Nuclear,4355.0
06/06/2020 00:30:00,EDT,Other Fossil Fuels,1.0
