Time Stamp,Time Zone,Fuel Category,Gen MW
05/06/2020 00:05:00,EDT,Dual Fuel,1972.0
05/06/2020 00:05:00,EDT,Natural Gas,1813.0
05/06/2020 00:05:00,EDT,Nuclear,3810.0
05/06/2020 00:05:00,EDT,Other Fossil Fuels,1.0
05/06/2020 00:05:00,EDT,Other Renewables,272.0
05/06/2020 00:05:00,EDT,Wind,233.0
05/06/2020 00:05:00,EDT,Hydro,3235.0
05/06/2020 00:10:00,EDT,Dual Fuel,1952.0
05/06/2020 00:10:00,EDT,Natural Gas,1795.0
05/06/2020 00:10:00,EDT,Nuclear,3809.0
05/06/2020 00:10:00,EDT,Other Fossil Fuels,1.0
05/06/2020 00:10:00,EDT,Other Renewables,274.0
05/06/2020 00:10:00,EDT,Wind,223.0
05/06/2020 00:10:00,EDT,Hydro,3213.0
05/06/2020 00:15:00,EDT,Dual Fuel,1980.0
05/06/2020 00:15:00,EDT,Natural Gas,1741.0
05/06/2020 00:15:00,EDT,Nuclear,3807.0
05/06/2020 00:15:00,EDT,Other Fossil Fuels,1.0
05/06/2020 00:15:00,EDT,Other Renewables,273.0
05/06/2020 00:15:00,EDT,Wind,215.0
05/06/2020 00:15:00,EDT,Hydro,3263.0
05/06/2020 00:20:00,EDT,Dual Fuel,1979.0
05/06/2020 00:20:00,EDT,Natural Gas,1751.0
05/06/2020 00:20:00,EDT,Nuclear,3807.0
05/06/2020 00:20:00,EDT,Other Fossil Fuels,1.0
05/06/2020 00:20:00,EDT,Other Renewables,275.0
05/06/2020 00:20:00,EDT,Wind,209.0
05/06/2020 00:20:00,EDT,Hydro,3248.0
05/06/2020 00:25:00,EDT,Dual Fuel,1965.0
05/06/2020 00:25:00,EDT,Natural Gas,1695.0
05/06/2020 00:25:00,EDT,Nuclear,3807.0
05/06/2020 00:25:00,EDT,Other Fossil Fuels,1.0
05/06/2020 00:25:00,EDT,Other Renewables,272.0
05/06/2020 00:25:00,EDT,Wind,206.0
05/06/2020 00:25:00,EDT,Hydro,3274.0
05/06/2020 00:30:00,EDT,Dual Fuel,1945.0
05/06/2020 00:30:00,EDT,Natural Gas,1705.0
05/06/2020 00:30:00,EDT,Nuclear,3809.0
05/06/2020 00:30:00,EDT,Other Fossil Fuels,1.0
05/06/2020 00:30:00,EDT,Other Renewables,271.0
05/06/2020 00:30:00,EDT,Wind,208.0
05/06/2020 00:30:00,EDT,Hydro,3236.0
05/06/2020 00:35:00,EDT,Dual Fuel,1928.0
05/06/2020 00:35:00,EDT,Natural Gas,1712.0
05/06/2020 00:35:00,EDT,Nuclear,3809.0
05/06/2020 00:35:00,EDT,Other Fossil Fuels,1.0
05/06/2020 00:35:00,EDT,Other Renewables,274.0
05/06/2020 00:35:00,EDT,Wind,214.0
05/06/2020 00:35:00,EDT,Hydro,3227.0
05/06/2020 00:40:00,EDT,Dual Fuel,1896.0
05/06/2020 00:40:00,EDT,Natural Gas,1680.0
05/06/2020 00:40:00,EDT,Nuclear,3810.0
05/06/2020 00:40:00,EDT,Other Fossil Fuels,1.0
05/06/2020 00:40:00,EDT,Other Renewables,273.0
05/06/2020 00:40:00,EDT,Wind,217.0
05/06/2020 00:40:00,EDT,Hydro,3205.0
05/06/2020 00:45:00,EDT,Dual Fuel,1831.0
05/06/2020 00:45:00,EDT,Natural Gas,1680.0
05/06/2020 00:45:00,EDT,Nuclear,3809.0
05/06/2020 00:45:00,EDT,Other Fossil Fuels,1.0
05/06/2020 00:45:00,EDT,Other Renewables,270.0
05/06/2020 00:45:00,EDT,Wind,229.0
05/06/2020 00:45:00,EDT,Hydro,3221.0
05/06/2020 00:50:00,EDT,Dual Fuel,1763.0
05/06/2020 00:50:00,EDT,Natural Gas,1680.0
05/06/2020 00:50:00,EDT,Nuclear,3808.0
05/06/2020 00:50:00,EDT,Other Fossil Fuels,1.0
05/06/2020 00:50:00,EDT,Other Renewables,270.0
05/06/2020 00:50:00,EDT,Wind,238.0
05/06/2020 00:50:00,EDT,Hydro,3174.0
05/06/2020 00:55:00,EDT,Dual Fuel,1731.0
05/06/2020 00:55:00,EDT,Natural Gas,1672.0
05/06/2020 00:55:00,EDT,Nuclear,3808.0
05/06/2020 00:55:00,EDT,Other Fossil Fuels,1.0
05/06/2020 00:55:00,EDT,Other Renewables,269.0
05/06/2020 00:55:00,EDT,Wind,242.0
05/06/2020 00:55:00,EDT,Hydro,3134.0
05/06/2020 01:00:00,EDT,Dual Fuel,1732.0
05/06/2020 01:00:00,EDT,Natural Gas,1707.0
05/06/2020 01:00:00,EDT,Nuclear,3808.0
05/06/2020 01:00:00,EDT,Other Fossil Fuels,1.0
05/06/2020 01:00:00,EDT,Other Renewables,266.0
05/06/2020 01:00:00,EDT,Wind,243.0
05/06/2020 01:00:00,EDT,Hydro,3118.0
05/06/2020 01:05:00,EDT,Dual Fuel,1787.0
05/06/2020 01:05:00,EDT,Natural Gas,1756.0
05/06/2020 01:05:00,EDT,Nuclear,3807.0
05/06/2020 01:05:00,EDT,Other Fossil Fuels,1.0
05/06/2020 01:05:00,EDT,Other Renewables,267.0
05/06/2020 01:05:00,EDT,Wind,242.0
05/06/2020 01:05:00,EDT,Hydro,3184.0
05/06/2020 01:10:00,EDT,Dual Fuel,1875.0
05/06/2020 01:10:00,EDT,Natural Gas,1819.0
05/06/2020 01:10:00,EDT,Nuclear,3809.0
05/06/2020 01:10:00,EDT,Other Fossil Fuels,1.0
05/06/2020 01:10:00,EDT,Other Renewables,266.0
05/06/2020 01:10:00,EDT,Wind,248.0
05/06/2020 01:10:00,EDT,Hydro,3117.0
05/06/2020 01:15:00,EDT,Dual Fuel,1820.0
05/06/2020 01:15:00,EDT,Natural Gas,1798.0
05/06/2020 01:15:00,EDT,Nuclear,3810.0
05/06/2020 01:15:00,EDT,Other Fossil Fuels,1.0
05/06/2020 01:15:00,EDT,Other Renewables,269.0
05/06/2020 01:15:00,EDT,Wind,248.0
05/06/2020 01:15:00,EDT,Hydro,3141.0
05/06/2020 01:20:00,EDT,Dual Fuel,1806.0
05/06/2020 01:20:00,EDT,Natural Gas,1749.0
05/06/2020 01:20:00,EDT,Nuclear,3808.0
05/06/2020 01:20:00,EDT,Other Fossil Fuels,1.0
05/06/2020 01:20:00,EDT,Other Renewables,273.0
05/06/2020 01:20:00,EDT,Wind,242.0
05/06/2020 01:20:00,EDT,Hydro,3115.0
