Time Stamp,Time Zone,Fuel Category,Gen MWh
08/12/2017 00:05:00,EDT,Dual Fuel,2158.0
08/12/2017 00:05:00,EDT,Natural Gas,2888.0
08/12/2017 00:05:00,EDT,Nuclear,5266.0
08/12/2017 00:05:00,EDT,Other Fossil Fuels,0.0
08/12/2017 00:05:00,EDT,Other Renewables,297.0
08/12/2017 00:05:00,EDT,Wind,623.0
08/12/2017 00:05:00,EDT,Hydro,2730.0
08/12/2017 00:10:00,EDT,Dual Fuel,2011.0
08/12/2017 00:10:00,EDT,Natural Gas,2662.0
08/12/2017 00:10:00,EDT,Nuclear,5265.0
08/12/2017 00:10:00,EDT,Other Fossil Fuels,0.0
08/12/2017 00:10:00,EDT,Other Renewables,296.0
08/12/2017 00:10:00,EDT,Wind,618.0
08/12/2017 00:10:00,EDT,Hydro,2801.0
08/12/2017 00:11:52,EDT,Dual Fuel,1968.0
08/12/2017 00:11:52,EDT,Natural Gas,2526.0
08/12/2017 00:11:52,EDT,Nuclear,5266.0
08/12/2017 00:11:52,EDT,Other Fossil Fuels,0.0
08/12/2017 00:11:52,EDT,Other Renewables,293.0
08/12/2017 00:11:52,EDT,Wind,613.0
08/12/2017 00:11:52,EDT,Hydro,2806.0
08/12/2017 00:15:00,EDT,Dual Fuel,2018.0
08/12/2017 00:15:00,EDT,Natural Gas,2444.0
08/12/2017 00:15:00,EDT,Nuclear,5262.0
08/12/2017 00:15:00,EDT,Other Fossil Fuels,0.0
08/12/2017 00:15:00,EDT,Other Renewables,290.0
08/12/2017 00:15:00,EDT,Wind,611.0
08/12/2017 00:15:00,EDT,Hydro,2827.0
08/12/2017 00:20:00,EDT,Dual Fuel,2108.0
08/12/2017 00:20:00,EDT,Natural Gas,2402.0
08/12/2017 00:20:00,EDT,Nuclear,5262.0
08/12/2017 00:20:00,EDT,Other Fossil Fuels,0.0
08/12/2017 00:20:00,EDT,Other Renewables,288.0
08/12/2017 00:20:00,EDT,Wind,603.0
08/12/2017 00:20:00,EDT,Hydro,2796.0
08/12/2017 00:22:22,EDT,Dual Fuel,2115.0
08/12/2017 00:22:22,EDT,Natural Gas,2368.0
08/12/2017 00:22:22,EDT,Nuclear,5261.0
