Time Stamp,Time Zone,Fuel Category,Gen MW
01/30/2020 00:05:00,EST,Dual Fuel,2448.0
01/30/2020 00:05:00,EST,Natural Gas,2283.0
01/30/2020 00:05:00,EST,Nuclear,5396.0
01/30/2020 00:05:00,EST,Other Fossil Fuels,182.0
01/30/2020 00:05:00,EST,Other Renewables,253.0
01/30/2020 00:05:00,EST,Wind,2.0
01/30/2020 00:05:00,EST,Hydro,3522.0
01/30/2020 00:10:00,EST,Dual Fuel,2462.0
01/30/2020 00:10:00,EST,Natural Gas,2238.0
01/30/2020 00:10:00,EST,Nuclear,5395.0
01/30/2020 00:10:00,EST,Other Fossil Fuels,157.0
01/30/2020 00:10:00,EST,Other Renewables,250.0
01/30/2020 00:10:00,EST,Wind,2.0
01/30/2020 00:10:00,EST,Hydro,3505.0
01/30/2020 00:15:00,EST,Dual Fuel,2456.0
01/30/2020 00:15:00,EST,Natural Gas,2212.0
01/30/2020 00:15:00,EST,Nuclear,5395.0
01/30/2020 00:15:00,EST,Other Fossil Fuels,158.0
01/30/2020 00:15:00,EST,Other Renewables,248.0
01/30/2020 00:15:00,EST,Wind,2.0
01/30/2020 00:15:00,EST,Hydro,3477.0
01/30/2020 00:20:00,EST,Dual Fuel,2436.0
01/30/2020 00:20:00,EST,Natural Gas,2159.0
01/30/2020 00:20:00,EST,Nuclear,5392.0
01/30/2020 00:20:00,EST,Other Fossil Fuels,160.0
01/30/2020 00:20:00,EST,Other Renewables,252.0
01/30/2020 00:20:00,EST,Wind,2.0
01/30/2020 00:20:00,EST,Hydro,3469.0
01/30/2020 00:25:00,EST,Dual Fuel,2428.0
01/30/2020 00:25:00,EST,Natural Gas,2100.0
01/30/2020 00:25:00,EST,Nuclear,5393.0
01/30/2020 00:25:00,EST,Other Fossil Fuels,151.0
01/30/2020 00:25:00,EST,Other Renewables,252.0
01/30/2020 00:25:00,EST,Wind,2.0
01/30/2020 00:25:00,EST,Hydro,3438.0
01/30/2020 00:30:00,EST,Dual Fuel,2422.0
01/30/2020 00:30:00,EST,Natural Gas,2100.0
01/30/2020 00:30:00,EST,Nuclear,5392.0
01/30/2020 00:30:00,EST,Other Fossil Fuels,142.0
01/30/2020 00:30:00,EST,Other Renewables,250.0
01/30/2020 00:30:00,EST,Wind,2.0
01/30/2020 00:30:00,EST,Hydro,3431.0
01/30/2020 00:35:00,EST,Dual Fuel,2430.0
01/30/2020 00:35:00,EST,Natural Gas,2102.0
01/30/2020 00:35:00,EST,Nuclear,5393.0
01/30/2020 00:35:00,EST,Other Fossil Fuels,137.0
01/30/2020 00:35:00,EST,Other Renewables,250.0
01/30/2020 00:35:00,EST,Wind,1.0
01/30/2020 00:35:00,EST,Hydro,3420.0
01/30/2020 00:40:00,EST,Dual Fuel,2421.0
01/30/2020 00:40:00,EST,Natural Gas,2106.0
01/30/2020 00:40:00,EST,Nuclear,5392.0
01/30/2020 00:40:00,EST,Other Fossil Fuels,132.0
01/30/2020 00:40:00,EST,Other Renewables,248.0
01/30/2020 00:40:00,EST,Wind,2.0
01/30/2020 00:40:00,EST,Hydro,3397.0
01/30/2020 00:45:00,EST,Dual Fuel,2417.0
01/30/2020 00:45:00,EST,Natural Gas,2104.0
01/30/2020 00:45:00,EST,Nuclear,5393.0
01/30/2020 00:45:00,EST,Other Fossil Fuels,128.0
01/30/2020 00:45:00,EST,Other Renewables,254.0
01/30/2020 00:45:00,EST,Wind,2.0
01/30/2020 00:45:00,EST,Hydro,3385.0
01/30/2020 00:50:00,EST,Dual Fuel,2408.0
01/30/2020 00:50:00,EST,Natural Gas,2101.0
01/30/2020 00:50:00,EST,Nuclear,5391.0
01/30/2020 00:50:00,EST,Other Fossil Fuels,124.0
01/30/2020 00:50:00,EST,Other Renewables,254.0
01/30/2020 00:50:00,EST,Wind,2.0
01/30/2020 00:50:00,EST,Hydro,3375.0
01/30/2020 00:55:00,EST,Dual Fuel,2385.0
01/30/2020 00:55:00,EST,Natural Gas,2098.0
01/30/2020 00:55:00,EST,Nuclear,5390.0
01/30/2020 00:55:00,EST,Other Fossil Fuels,123.0
01/30/2020 00:55:00,EST,Other Renewables,254.0
01/30/2020 00:55:00,EST,Wind,2.0
01/30/2020 00:55:00,EST,Hydro,3380.0
01/30/2020 01:00:00,EST,Dual Fuel,2380.0
01/30/2020 01:00:00,EST,Natural Gas,2090.0
01/30/2020 01:00:00,EST,Nuclear,5390.0
01/30/2020 01:00:00,EST,Other Fossil Fuels,122.0
01/30/2020 01:00:00,EST,Other Renewables,254.0
01/30/2020 01:00:00,EST,Wind,2.0
01/30/2020 01:00:00,EST,Hydro,3368.0
01/30/2020 01:05:00,EST,Dual Fuel,2400.0
01/30/2020 01:05:00,EST,Natural Gas,2088.0
01/30/2020 01:05:00,EST,Nuclear,5390.0
01/30/2020 01:05:00,EST,Other Fossil Fuels,119.0
01/30/2020 01:05:00,EST,Other Renewables,256.0
01/30/2020 01:05:00,EST,Wind,3.0
01/30/2020 01:05:00,EST,Hydro,3355.0
01/30/2020 01:10:00,EST,Dual Fuel,2413.0
01/30/2020 01:10:00,EST,Natural Gas,2090.0
01/30/2020 01:10:00,EST,Nuclear,5389.0
01/30/2020 01:10:00,EST,Other Fossil Fuels,91.0
01/30/2020 01:10:00,EST,Other Renewables,255.0
01/30/2020 01:10:00,EST,Wind,3.0
01/30/2020 01:10:00,EST,Hydro,3361.0
01/30/2020 01:15:00,EST,Dual Fuel,2406.0
01/30/2020 01:15:00,EST,Natural Gas,2096.0
01/30/2020 01:15:00,EST,Nuclear,5389.0
01/30/2020 01:15:00,EST,Other Fossil Fuels,70.0
01/30/2020 01:15:00,EST,Other Renewables,256.0
01/30/2020 01:15:00,EST,Wind,4.0
01/30/2020 01:15:00,EST,Hydro,3377.0
01/30/2020 01:20:00,EST,Dual Fuel,2396.0
01/30/2020 01:20:00,EST,Natural Gas,2100.0
01/30/2020 01:20:00,EST,Nuclear,5389.0
01/30/2020 01:20:00,EST,Other Fossil Fuels,68.0
01/30/2020 01:20:00,EST,Other Renewables,256.0
01/30/2020 01:20:00,EST,Wind,4.0
01/30/2020 01:20:00,EST,Hydro,3383.0
01/30/2020 01:25:00,EST,Dual Fuel,2390.0
01/30/2020 01:25:00,EST,Natural Gas,2098.0
01/30/2020 01:25:00,EST,Nuclear,5390.0
01/30/2020 01:25:00,EST,Other Fossil Fuels,62.0
01/30/2020 01:25:00,EST,Other Renewables,256.0
01/30/2020 01:25:00,EST,Wind,5.0
01/30/2020 01:25:00,EST,Hydro,3383.0
01/30/2020 01:30:00,EST,Dual Fuel,2395.0
01/30/2020 01:30:00,EST,Natural Gas,2094.0
01/30/2020 01:30:00,EST,Nuclear,5390.0
01/30/2020 01:30:00,EST,Other Fossil Fuels,52.0
01/30/2020 01:30:00,EST,Other Renewables,254.0
01/30/2020 01:30:00,EST,Wind,5.0
01/30/2020 01:30:00,EST,Hydro,3370.0
01/30/2020 01:35:00,EST,Dual Fuel,2412.0
01/30/2020 01:35:00,EST,Natural Gas,2090.0
01/30/2020 01:35:00,EST,Nuclear,5391.0
01/30/2020 01:35:00,EST,Other Fossil Fuels,41.0
01/30/2020 01:35:00,EST,Other Renewables,253.0
01/30/2020 01:35:00,EST,Wind,4.0
01/30/2020 01:35:00,EST,Hydro,3372.0
01/30/2020 01:40:00,EST,Dual Fuel,2415.0
01/30/2020 01:40:00,EST,Natural Gas,2092.0
01/30/2020 01:40:00,EST,Nuclear,5388.0
01/30/2020 01:40:00,EST,Other Fossil Fuels,6.0
01/30/2020 01:40:00,EST,Other Renewables,251.0
01/30/2020 01:40:00,EST,Wind,4.0
01/30/2020 01:40:00,EST,Hydro,3392.0
01/30/2020 01:45:00,EST,Dual Fuel,2420.0
01/30/2020 01:45:00,EST,Natural Gas,2095.0
01/30/2020 01:45:00,EST,Nuclear,5391.0
01/30/2020 01:45:00,EST,Other Fossil Fuels,1.0
01/30/2020 01:45:00,EST,Other Renewables,252.0
01/30/2020 01:45:00,EST,Wind,5.0
01/30/2020 01:45:00,EST,Hydro,3387.0
01/30/2020 01:50:00,EST,Dual Fuel,2426.0
01/30/2020 01:50:00,EST,Natural Gas,2099.0
01/30/2020 01:50:00,EST,Nuclear,5391.0
01/30/2020 01:50:00,EST,Other Fossil Fuels,1.0
01/30/2020 01:50:00,EST,Other Renewables,253.0
01/30/2020 01:50:00,EST,Wind,5.0
01/30/2020 01:50:00,EST,Hydro,3405.0
01/30/2020 01:55:00,EST,Dual Fuel,2422.0
01/30/2020 01:55:00,EST,Natural Gas,2090.0
01/30/2020 01:55:00,EST,Nuclear,5392.0
01/30/2020 01:55:00,EST,Other Fossil Fuels,1.0
01/30/2020 01:55:00,EST,Other Renewables,252.0
01/30/2020 01:55:00,EST,Wind,5.0
01/30/2020 01:55:00,EST,Hydro,3365.0
01/30/2020 02:00:00,EST,Dual Fuel,2423.0
01/30/2020 02:00:00,EST,Natural Gas,2084.0
01/30/2020 02:00:00,EST,Nuclear,5391.0
01/30/2020 02:00:00,EST,Other Fossil Fuels,1.0
01/30/2020 02:00:00,EST,Other Renewables,253.0
01/30/2020 02:00:00,EST,Wind,5.0
01/30/2020 02:00:00,EST,Hydro,3331.0
01/30/2020 02:05:00,EST,Dual Fuel,2426.0
01/30/2020 02:05:00,EST,Natural Gas,2083.0
01/30/2020 02:05:00,EST,Nuclear,5388.0
01/30/2020 02:05:00,EST,Other Fossil Fuels,1.0
01/30/2020 02:05:00,EST,Other Renewables,254.0
01/30/2020 02:05:00,EST,Wind,5.0
01/30/2020 02:05:00,EST,Hydro,3346.0
01/30/2020 02:10:00,EST,Dual Fuel,2415.0
01/30/2020 02:10:00,EST,Natural Gas,2087.0
01/30/2020 02:10:00,EST,Nuclear,5389.0
01/30/2020 02:10:00,EST,Other Fossil Fuels,1.0
01/30/2020 02:10:00,EST,Other Renewables,252.0
01/30/2020 02:10:00,EST,Wind,6.0
01/30/2020 02:10:00,EST,Hydro,3358.0
01/30/2020 02:15:00,EST,Dual Fuel,2393.0
01/30/2020 02:15:00,EST,Natural Gas,2093.0
01/30/2020 02:15:00,EST,Nuclear,5390.0
01/30/2020 02:15:00,EST,Other Fossil Fuels,1.0
01/30/2020 02:15:00,EST,Other Renewables,252.0
01/30/2020 02:15:00,EST,Wind,6.0
