Time Stamp,Time Zone,Fuel Category,Gen MWh
05/26/2017 00:05:00,EDT,Dual Fuel,1115.0
05/26/2017 00:05:00,EDT,Natural Gas,1701.0
05/26/2017 00:05:00,EDT,Nuclear,5391.0
05/26/2017 00:05:00,EDT,Other Fossil Fuels,0.0
05/26/2017 00:05:00,EDT,Other Renewables,263.0
05/26/2017 00:05:00,EDT,Wind,342.0
05/26/2017 00:05:00,EDT,Hydro,2826.0
05/26/2017 00:10:00,EDT,Dual Fuel,1088.0
05/26/2017 00:10:00,EDT,Natural Gas,1702.0
05/26/2017 00:10:00,EDT,Nuclear,5393.0
05/26/2017 00:10:00,EDT,Other Fossil Fuels,0.0
05/26/2017 00:10:00,EDT,Other Renewables,263.0
05/26/2017 00:10:00,EDT,Wind,336.0
05/26/2017 00:10:00,EDT,Hydro,2947.0
05/26/2017 00:15:00,EDT,Dual Fuel,1098.0
05/26/2017 00:15:00,EDT,Natural Gas,1700.0
05/26/2017 00:15:00,EDT,Nuclear,5391.0
05/26/2017 00:15:00,EDT,Other Fossil Fuels,0.0
05/26/2017 00:15:00,EDT,Other Renewables,267.0
05/26/2017 00:15:00,EDT,Wind,347.0
05/26/2017 00:15:00,EDT,Hydro,2983.0
05/26/2017 00:20:00,EDT,Dual Fuel,1097.0
05/26/2017 00:20:00,EDT,Natural Gas,1700.0
05/26/2017 00:20:00,EDT,Nuclear,5392.0
05/26/2017 00:20:00,EDT,Other Fossil Fuels,0.0
05/26/2017 00:20:00,EDT,Other Renewables,266.0
05/26/2017 00:20:00,EDT,Wind,358.0
05/26/2017 00:20:00,EDT,Hydro,2896.0
05/26/2017 00:25:00,EDT,Dual Fuel,1093.0
05/26/2017 00:25:00,EDT,Natural Gas,1702.0
05/26/2017 00:25:00,EDT,Nuclear,5392.0
05/26/2017 00:25:00,EDT,Other Fossil Fuels,0.0
05/26/2017 00:25:00,EDT,Other Renewables,263.0
05/26/2017 00:25:00,EDT,Wind,371.0
05/26/2017 00:25:00,EDT,Hydro,2867.0
05/26/2017 00:30:00,EDT,Dual Fuel,1080.0
05/26/2017 00:30:00,EDT,Natural Gas,1690.0
05/26/2017 00:30:00,EDT,Nuclear,5391.0
05/26/2017 00:30:00,EDT,Other Fossil Fuels,0.0
05/26/2017 00:30:00,EDT,Other Renewables,267.0
05/26/2017 00:30:00,EDT,Wind,377.0
05/26/2017 00:30:00,EDT,Hydro,2840.0
05/26/2017 00:35:00,EDT,Dual Fuel,1076.0
05/26/2017 00:35:00,EDT,Natural Gas,1652.0
05/26/2017 00:35:00,EDT,Nuclear,5391.0
05/26/2017 00:35:00,EDT,Other Fossil Fuels,0.0
05/26/2017 00:35:00,EDT,Other Renewables,267.0
05/26/2017 00:35:00,EDT,Wind,390.0
05/26/2017 00:35:00,EDT,Hydro,2794.0
05/26/2017 00:40:00,EDT,Dual Fuel,1072.0
05/26/2017 00:40:00,EDT,Natural Gas,1662.0
05/26/2017 00:40:00,EDT,Nuclear,5393.0
05/26/2017 00:40:00,EDT,Other Fossil Fuels,0.0
05/26/2017 00:40:00,EDT,Other Renewables,265.0
05/26/2017 00:40:00,EDT,Wind,388.0
05/26/2017 00:40:00,EDT,Hydro,2716.0
05/26/2017 00:45:00,EDT,Dual Fuel,1068.0
05/26/2017 00:45:00,EDT,Natural Gas,1664.0
05/26/2017 00:45:00,EDT,Nuclear,5392.0
05/26/2017 00:45:00,EDT,Other Fossil Fuels,0.0
05/26/2017 00:45:00,EDT,Other Renewables,267.0
05/26/2017 00:45:00,EDT,Wind,363.0
05/26/2017 00:45:00,EDT,Hydro,2694.0
05/26/2017 00:50:00,EDT,Dual Fuel,1064.0
05/26/2017 00:50:00,EDT,Natural Gas,1667.0
05/26/2017 00:50:00,EDT,Nuclear,5393.0
05/26/2017 00:50:00,EDT,Other Fossil Fuels,0.0
05/26/2017 00:50:00,EDT,Other Renewables,268.0
05/26/2017 00:50:00,EDT,Wind,332.0
05/26/2017 00:50:00,EDT,Hydro,2650.0
05/26/2017 00:55:00,EDT,Dual Fuel,1068.0
05/26/2017 00:55:00,EDT,Natural Gas,1665.0
05/26/2017 00:55:00,EDT,Nuclear,5393.0
05/26/2017 00:55:00,EDT,Other Fossil Fuels,0.0
05/26/2017 00:55:00,EDT,Other Renewables,271.0
05/26/2017 00:55:00,EDT,Wind,308.0
05/26/2017 00:55:00,EDT,Hydro,2654.0
05/26/2017 01:00:00,EDT,Dual Fuel,1053.0
05/26/2017 01:00:00,EDT,Natural Gas,1664.0
05/26/2017 01:00:00,EDT,Nuclear,5392.0
05/26/2017 01:00:00,EDT,Other Fossil Fuels,0.0
05/26/2017 01:00:00,EDT,Other Renewables,268.0
05/26/2017 01:00:00,EDT,Wind,294.0
05/26/2017 01:00:00,EDT,Hydro,2636.0
05/26/2017 01:05:00,EDT,Dual Fuel,1018.0
05/26/2017 01:05:00,EDT,Natural Gas,1661.0
05/26/2017 01:05:00,EDT,Nuclear,5393.0
05/26/2017 01:05:00,EDT,Other Fossil Fuels,0.0
05/26/2017 01:05:00,EDT,Other Renewables,269.0
05/26/2017 01:05:00,EDT,Wind,292.0
05/26/2017 01:05:00,EDT,Hydro,2716.0
05/26/2017 01:10:00,EDT,Dual Fuel,1006.0
05/26/2017 01:10:00,EDT,Natural Gas,1663.0
05/26/2017 01:10:00,EDT,Nuclear,5391.0
05/26/2017 01:10:00,EDT,Other Fossil Fuels,0.0
05/26/2017 01:10:00,EDT,Other Renewables,265.0
05/26/2017 01:10:00,EDT,Wind,294.0
05/26/2017 01:10:00,EDT,Hydro,2748.0
05/26/2017 01:15:00,EDT,Dual Fuel,1006.0
05/26/2017 01:15:00,EDT,Natural Gas,1661.0
05/26/2017 01:15:00,EDT,Nuclear,5392.0
05/26/2017 01:15:00,EDT,Other Fossil Fuels,0.0
05/26/2017 01:15:00,EDT,Other Renewables,273.0
05/26/2017 01:15:00,EDT,Wind,295.0
05/26/2017 01:15:00,EDT,Hydro,2704.0
05/26/2017 01:20:00,EDT,Dual Fuel,1005.0
05/26/2017 01:20:00,EDT,Natural Gas,1662.0
05/26/2017 01:20:00,EDT,Nuclear,5392.0
05/26/2017 01:20:00,EDT,Other Fossil Fuels,0.0
05/26/2017 01:20:00,EDT,Other Renewables,275.0
05/26/2017 01:20:00,EDT,Wind,288.0
05/26/2017 01:20:00,EDT,Hydro,2697.0
05/26/2017 01:25:00,EDT,Dual Fuel,1004.0
05/26/2017 01:25:00,EDT,Natural Gas,1661.0
05/26/2017 01:25:00,EDT,Nuclear,5392.0
05/26/2017 01:25:00,EDT,Other Fossil Fuels,0.0
05/26/2017 01:25:00,EDT,Other Renewables,271.0
05/26/2017 01:25:00,EDT,Wind,287.0
05/26/2017 01:25:00,EDT,Hydro,2685.0
05/26/2017 01:30:00,EDT,Dual Fuel,1003.0
05/26/2017 01:30:00,EDT,Natural Gas,1661.0
05/26/2017 01:30:00,EDT,Nuclear,5393.0
05/26/2017 01:30:00,EDT,Other Fossil Fuels,0.0
05/26/2017 01:30:00,EDT,Other Renewables,269.0
05/26/2017 01:30:00,EDT,Wind,282.0
05/26/2017 01:30:00,EDT,Hydro,2673.0
05/26/2017 01:35:00,EDT,Dual Fuel,1003.0
05/26/2017 01:35:00,EDT,Natural Gas,1660.0
05/26/2017 01:35:00,EDT,Nuclear,5393.0
05/26/2017 01:35:00,EDT,Other Fossil Fuels,0.0
05/26/2017 01:35:00,EDT,Other Renewables,268.0
05/26/2017 01:35:00,EDT,Wind,270.0
05/26/2017 01:35:00,EDT,Hydro,2629.0
05/26/2017 01:40:00,EDT,Dual Fuel,1002.0
05/26/2017 01:40:00,EDT,Natural Gas,1661.0
05/26/2017 01:40:00,EDT,Nuclear,5394.0
05/26/2017 01:40:00,EDT,Other Fossil Fuels,0.0
05/26/2017 01:40:00,EDT,Other Renewables,270.0
05/26/2017 01:40:00,EDT,Wind,264.0
05/26/2017 01:40:00,EDT,Hydro,2545.0
05/26/2017 01:45:00,EDT,Dual Fuel,1003.0
05/26/2017 01:45:00,EDT,Natural Gas,1661.0
05/26/2017 01:45:00,EDT,Nuclear,5393.0
05/26/2017 01:45:00,EDT,Other Fossil Fuels,0.0
05/26/2017 01:45:00,EDT,Other Renewables,268.0
05/26/2017 01:45:00,EDT,Wind,262.0
05/26/2017 01:45:00,EDT,Hydro,2550.0
05/26/2017 01:50:00,EDT,Dual Fuel,1012.0
05/26/2017 01:50:00,EDT,Natural Gas,1662.0
05/26/2017 01:50:00,EDT,Nuclear,5393.0
05/26/2017 01:50:00,EDT,Other Fossil Fuels,0.0
05/26/2017 01:50:00,EDT,Other Renewables,270.0
05/26/2017 01:50:00,EDT,Wind,253.0
05/26/2017 01:50:00,EDT,Hydro,2667.0
05/26/2017 01:55:00,EDT,Dual Fuel,1025.0
05/26/2017 01:55:00,EDT,Natural Gas,1658.0
05/26/2017 01:55:00,EDT,Nuclear,5394.0
05/26/2017 01:55:00,EDT,Other Fossil Fuels,0.0
05/26/2017 01:55:00,EDT,Other Renewables,271.0
05/26/2017 01:55:00,EDT,Wind,230.0
05/26/2017 01:55:00,EDT,Hydro,2733.0
05/26/2017 02:00:00,EDT,Dual Fuel,1041.0
05/26/2017 02:00:00,EDT,Natural Gas,1709.0
05/26/2017 02:00:00,EDT,Nuclear,5394.0
05/26/2017 02:00:00,EDT,Other Fossil Fuels,0.0
05/26/2017 02:00:00,EDT,Other Renewables,270.0
05/26/2017 02:00:00,EDT,Wind,212.0
05/26/2017 02:00:00,EDT,Hydro,2751.0
05/26/2017 02:05:00,EDT,Dual Fuel,1047.0
05/26/2017 02:05:00,EDT,Natural Gas,1787.0
05/26/2017 02:05:00,EDT,Nuclear,5395.0
05/26/2017 02:05:00,EDT,Other Fossil Fuels,0.0
05/26/2017 02:05:00,EDT,Other Renewables,266.0
05/26/2017 02:05:00,EDT,Wind,214.0
05/26/2017 02:05:00,EDT,Hydro,2823.0
05/26/2017 02:10:00,EDT,Dual Fuel,1032.0
05/26/2017 02:10:00,EDT,Natural Gas,1780.0
05/26/2017 02:10:00,EDT,Nuclear,5393.0
05/26/2017 02:10:00,EDT,Other Fossil Fuels,0.0
05/26/2017 02:10:00,EDT,Other Renewables,263.0
05/26/2017 02:10:00,EDT,Wind,202.0
05/26/2017 02:10:00,EDT,Hydro,2943.0
05/26/2017 02:15:00,EDT,Dual Fuel,1021.0
05/26/2017 02:15:00,EDT,Natural Gas,1775.0
05/26/2017 02:15:00,EDT,Nuclear,5395.0
05/26/2017 02:15:00,EDT,Other Fossil Fuels,0.0
05/26/2017 02:15:00,EDT,Other Renewables,264.0
05/26/2017 02:15:00,EDT,Wind,188.0
05/26/2017 02:15:00,EDT,Hydro,3041.0
05/26/2017 02:20:00,EDT,Dual Fuel,1002.0
05/26/2017 02:20:00,EDT,Natural Gas,1768.0
05/26/2017 02:20:00,EDT,Nuclear,5395.0
05/26/2017 02:20:00,EDT,Other Fossil Fuels,0.0
05/26/2017 02:20:00,EDT,Other Renewables,261.0
05/26/2017 02:20:00,EDT,Wind,181.0
05/26/2017 02:20:00,EDT,Hydro,3061.0
05/26/2017 02:25:00,EDT,Dual Fuel,991.0
05/26/2017 02:25:00,EDT,Natural Gas,1758.0
05/26/2017 02:25:00,EDT,Nuclear,5396.0
05/26/2017 02:25:00,EDT,Other Fossil Fuels,0.0
05/26/2017 02:25:00,EDT,Other Renewables,262.0
05/26/2017 02:25:00,EDT,Wind,181.0
05/26/2017 02:25:00,EDT,Hydro,3142.0
05/26/2017 02:30:00,EDT,Dual Fuel,980.0
05/26/2017 02:30:00,EDT,Natural Gas,1754.0
05/26/2017 02:30:00,EDT,Nuclear,5395.0
05/26/2017 02:30:00,EDT,Other Fossil Fuels,0.0
05/26/2017 02:30:00,EDT,Other Renewables,264.0
05/26/2017 02:30:00,EDT,Wind,178.0
05/26/2017 02:30:00,EDT,Hydro,3109.0
05/26/2017 02:35:00,EDT,Dual Fuel,989.0
05/26/2017 02:35:00,EDT,Natural Gas,1758.0
05/26/2017 02:35:00,EDT,Nuclear,5396.0
05/26/2017 02:35:00,EDT,Other Fossil Fuels,0.0
05/26/2017 02:35:00,EDT,Other Renewables,264.0
05/26/2017 02:35:00,EDT,Wind,173.0
05/26/2017 02:35:00,EDT,Hydro,3156.0
05/26/2017 02:40:00,EDT,Dual Fuel,988.0
05/26/2017 02:40:00,EDT,Natural Gas,1761.0
05/26/2017 02:40:00,EDT,Nuclear,5395.0
05/26/2017 02:40:00,EDT,Other Fossil Fuels,0.0
05/26/2017 02:40:00,EDT,Other Renewables,266.0
05/26/2017 02:40:00,EDT,Wind,179.0
05/26/2017 02:40:00,EDT,Hydro,3166.0
05/26/2017 02:45:00,EDT,Dual Fuel,995.0
05/26/2017 02:45:00,EDT,Natural Gas,1764.0
05/26/2017 02:45:00,EDT,Nuclear,5395.0
05/26/2017 02:45:00,EDT,Other Fossil Fuels,0.0
05/26/2017 02:45:00,EDT,Other Renewables,266.0
05/26/2017 02:45:00,EDT,Wind,184.0
05/26/2017 02:45:00,EDT,Hydro,3089.0
05/26/2017 02:50:00,EDT,Dual Fuel,1011.0
05/26/2017 02:50:00,EDT,Natural Gas,1769.0
05/26/2017 02:50:00,EDT,Nuclear,5394.0
05/26/2017 02:50:00,EDT,Other Fossil Fuels,0.0
05/26/2017 02:50:00,EDT,Other Renewables,262.0
05/26/2017 02:50:00,EDT,Wind,181.0
05/26/2017 02:50:00,EDT,Hydro,3063.0
05/26/2017 02:55:00,EDT,Dual Fuel,1009.0
05/26/2017 02:55:00,EDT,Natural Gas,1770.0
05/26/2017 02:55:00,EDT,Nuclear,5395.0
05/26/2017 02:55:00,EDT,Other Fossil Fuels,0.0
05/26/2017 02:55:00,EDT,Other Renewables,263.0
05/26/2017 02:55:00,EDT,Wind,181.0
05/26/2017 02:55:00,EDT,Hydro,3014.0
05/26/2017 03:00:00,EDT,Dual Fuel,1006.0
05/26/2017 03:00:00,EDT,Natural Gas,1770.0
05/26/2017 03:00:00,EDT,Nuclear,5395.0
05/26/2017 03:00:00,EDT,Other Fossil Fuels,0.0
05/26/2017 03:00:00,EDT,Other Renewables,261.0
05/26/2017 03:00:00,EDT,Wind,182.0
05/26/2017 03:00:00,EDT,Hydro,3014.0
05/26/2017 03:05:00,EDT,Dual Fuel,1018.0
05/26/2017 03:05:00,EDT,Natural Gas,1786.0
05/26/2017 03:05:00,EDT,Nuclear,5395.0
05/26/2017 03:05:00,EDT,Other Fossil Fuels,0.0
05/26/2017 03:05:00,EDT,Other Renewables,259.0
05/26/2017 03:05:00,EDT,Wind,185.0
05/26/2017 03:05:00,EDT,Hydro,3031.0
05/26/2017 03:10:00,EDT,Dual Fuel,1017.0
05/26/2017 03:10:00,EDT,Natural Gas,1785.0
05/26/2017 03:10:00,EDT,Nuclear,5395.0
05/26/2017 03:10:00,EDT,Other Fossil Fuels,0.0
05/26/2017 03:10:00,EDT,Other Renewables,258.0
05/26/2017 03:10:00,EDT,Wind,180.0
05/26/2017 03:10:00,EDT,Hydro,3054.0
05/26/2017 03:15:00,EDT,Dual Fuel,1002.0
05/26/2017 03:15:00,EDT,Natural Gas,1768.0
05/26/2017 03:15:00,EDT,Nuclear,5394.0
05/26/2017 03:15:00,EDT,Other Fossil Fuels,0.0
05/26/2017 03:15:00,EDT,Other Renewables,256.0
05/26/2017 03:15:00,EDT,Wind,167.0
05/26/2017 03:15:00,EDT,Hydro,3109.0
05/26/2017 03:20:00,EDT,Dual Fuel,997.0
05/26/2017 03:20:00,EDT,Natural Gas,1776.0
05/26/2017 03:20:00,EDT,Nuclear,5394.0
05/26/2017 03:20:00,EDT,Other Fossil Fuels,0.0
05/26/2017 03:20:00,EDT,Other Renewables,259.0
05/26/2017 03:20:00,EDT,Wind,166.0
05/26/2017 03:20:00,EDT,Hydro,3113.0
05/26/2017 03:25:00,EDT,Dual Fuel,1014.0
05/26/2017 03:25:00,EDT,Natural Gas,1780.0
05/26/2017 03:25:00,EDT,Nuclear,5395.0
05/26/2017 03:25:00,EDT,Other Fossil Fuels,0.0
05/26/2017 03:25:00,EDT,Other Renewables,256.0
05/26/2017 03:25:00,EDT,Wind,158.0
05/26/2017 03:25:00,EDT,Hydro,3059.0
05/26/2017 03:30:00,EDT,Dual Fuel,1022.0
05/26/2017 03:30:00,EDT,Natural Gas,1782.0
05/26/2017 03:30:00,EDT,Nuclear,5396.0
05/26/2017 03:30:00,EDT,Other Fossil Fuels,0.0
05/26/2017 03:30:00,EDT,Other Renewables,257.0
05/26/2017 03:30:00,EDT,Wind,158.0
05/26/2017 03:30:00,EDT,Hydro,3064.0
05/26/2017 03:35:00,EDT,Dual Fuel,1029.0
05/26/2017 03:35:00,EDT,Natural Gas,1784.0
05/26/2017 03:35:00,EDT,Nuclear,5396.0
05/26/2017 03:35:00,EDT,Other Fossil Fuels,0.0
05/26/2017 03:35:00,EDT,Other Renewables,258.0
05/26/2017 03:35:00,EDT,Wind,163.0
05/26/2017 03:35:00,EDT,Hydro,3043.0
05/26/2017 03:40:00,EDT,Dual Fuel,1022.0
05/26/2017 03:40:00,EDT,Natural Gas,1781.0
05/26/2017 03:40:00,EDT,Nuclear,5397.0
05/26/2017 03:40:00,EDT,Other Fossil Fuels,0.0
05/26/2017 03:40:00,EDT,Other Renewables,260.0
05/26/2017 03:40:00,EDT,Wind,171.0
05/26/2017 03:40:00,EDT,Hydro,3032.0
05/26/2017 03:45:00,EDT,Dual Fuel,1001.0
05/26/2017 03:45:00,EDT,Natural Gas,1774.0
05/26/2017 03:45:00,EDT,Nuclear,5397.0
05/26/2017 03:45:00,EDT,Other Fossil Fuels,0.0
05/26/2017 03:45:00,EDT,Other Renewables,256.0
05/26/2017 03:45:00,EDT,Wind,170.0
05/26/2017 03:45:00,EDT,Hydro,3073.0
05/26/2017 03:50:00,EDT,Dual Fuel,989.0
05/26/2017 03:50:00,EDT,Natural Gas,1765.0
05/26/2017 03:50:00,EDT,Nuclear,5396.0
05/26/2017 03:50:00,EDT,Other Fossil Fuels,0.0
05/26/2017 03:50:00,EDT,Other Renewables,258.0
05/26/2017 03:50:00,EDT,Wind,178.0
05/26/2017 03:50:00,EDT,Hydro,3097.0
05/26/2017 03:55:00,EDT,Dual Fuel,999.0
05/26/2017 03:55:00,EDT,Natural Gas,1762.0
05/26/2017 03:55:00,EDT,Nuclear,5397.0
