Time Stamp,Time Zone,Fuel Category,Gen MW
02/01/2019 00:05:00,EST,Dual Fuel,3660.0
02/01/2019 00:05:00,EST,Natural Gas,3026.0
02/01/2019 00:05:00,EST,Nuclear,5414.0
02/01/2019 00:05:00,EST,Other Fossil Fuels,292.0
02/01/2019 00:05:00,EST,Other Renewables,243.0
02/01/2019 00:05:00,EST,Wind,853.0
02/01/2019 00:05:00,EST,Hydro,2355.0
02/01/2019 00:10:00,EST,Dual Fuel,3549.0
02/01/2019 00:10:00,EST,Natural Gas,3097.0
02/01/2019 00:10:00,EST,Nuclear,5412.0
02/01/2019 00:10:00,EST,Other Fossil Fuels,260.0
02/01/2019 00:10:00,EST,Other Renewables,244.0
02/01/2019 00:10:00,EST,Wind,843.0
02/01/2019 00:10:00,EST,Hydro,2315.0
02/01/2019 00:15:00,EST,Dual Fuel,3380.0
02/01/2019 00:15:00,EST,Natural Gas,3123.0
02/01/2019 00:15:00,EST,Nuclear,5412.0
02/01/2019 00:15:00,EST,Other Fossil Fuels,283.0
02/01/2019 00:15:00,EST,Other Renewables,240.0
02/01/2019 00:15:00,EST,Wind,838.0
02/01/2019 00:15:00,EST,Hydro,2299.0
02/01/2019 00:20:00,EST,Dual Fuel,3312.0
02/01/2019 00:20:00,EST,Natural Gas,3117.0
02/01/2019 00:20:00,EST,Nuclear,5413.0
02/01/2019 00:20:00,EST,Other Fossil Fuels,320.0
02/01/2019 00:20:00,EST,Other Renewables,236.0
02/01/2019 00:20:00,EST,Wind,834.0
02/01/2019 00:20:00,EST,Hydro,2368.0
02/01/2019 00:25:00,EST,Dual Fuel,3282.0
02/01/2019 00:25:00,EST,Natural Gas,3096.0
02/01/2019 00:25:00,EST,Nuclear,5414.0
02/01/2019 00:25:00,EST,Other Fossil Fuels,354.0
02/01/2019 00:25:00,EST,Other Renewables,239.0
02/01/2019 00:25:00,EST,Wind,824.0
02/01/2019 00:25:00,EST,Hydro,2332.0
02/01/2019 00:30:00,EST,Dual Fuel,3281.0
02/01/2019 00:30:00,EST,Natural Gas,3102.0
02/01/2019 00:30:00,EST,Nuclear,5412.0
02/01/2019 00:30:00,EST,Other Fossil Fuels,386.0
02/01/2019 00:30:00,EST,Other Renewables,235.0
02/01/2019 00:30:00,EST,Wind,821.0
02/01/2019 00:30:00,EST,Hydro,2314.0
02/01/2019 00:35:00,EST,Dual Fuel,3284.0
02/01/2019 00:35:00,EST,Natural Gas,3096.0
02/01/2019 00:35:00,EST,Nuclear,5411.0
02/01/2019 00:35:00,EST,Other Fossil Fuels,411.0
02/01/2019 00:35:00,EST,Other Renewables,232.0
02/01/2019 00:35:00,EST,Wind,828.0
02/01/2019 00:35:00,EST,Hydro,2321.0
02/01/2019 00:40:00,EST,Dual Fuel,3291.0
02/01/2019 00:40:00,EST,Natural Gas,3104.0
02/01/2019 00:40:00,EST,Nuclear,5413.0
02/01/2019 00:40:00,EST,Other Fossil Fuels,449.0
02/01/2019 00:40:00,EST,Other Renewables,233.0
02/01/2019 00:40:00,EST,Wind,837.0
02/01/2019 00:40:00,EST,Hydro,2301.0
02/01/2019 00:45:00,EST,Dual Fuel,3260.0
02/01/2019 00:45:00,EST,Natural Gas,3090.0
02/01/2019 00:45:00,EST,Nuclear,5413.0
02/01/2019 00:45:00,EST,Other Fossil Fuels,477.0
02/01/2019 00:45:00,EST,Other Renewables,237.0
02/01/2019 00:45:00,EST,Wind,843.0
02/01/2019 00:45:00,EST,Hydro,2248.0
02/01/2019 00:50:00,EST,Dual Fuel,3216.0
02/01/2019 00:50:00,EST,Natural Gas,3095.0
