Time Stamp,Time Zone,Fuel Category,Gen MWh
06/25/2017 00:05:00,EDT,Dual Fuel,2622.0
06/25/2017 00:05:00,EDT,Natural Gas,2459.0
06/25/2017 00:05:00,EDT,Nuclear,5318.0
06/25/2017 00:05:00,EDT,Other Fossil Fuels,46.0
06/25/2017 00:05:00,EDT,Other Renewables,279.0
06/25/2017 00:05:00,EDT,Wind,396.0
06/25/2017 00:05:00,EDT,Hydro,2782.0
06/25/2017 00:10:00,EDT,Dual Fuel,2565.0
06/25/2017 00:10:00,EDT,Natural Gas,2304.0
06/25/2017 00:10:00,EDT,Nuclear,5317.0
06/25/2017 00:10:00,EDT,Other Fossil Fuels,46.0
06/25/2017 00:10:00,EDT,Other Renewables,281.0
06/25/2017 00:10:00,EDT,Wind,374.0
06/25/2017 00:10:00,EDT,Hydro,2851.0
06/25/2017 00:15:00,EDT,Dual Fuel,2588.0
06/25/2017 00:15:00,EDT,Natural Gas,2286.0
06/25/2017 00:15:00,EDT,Nuclear,5318.0
06/25/2017 00:15:00,EDT,Other Fossil Fuels,45.0
06/25/2017 00:15:00,EDT,Other Renewables,279.0
06/25/2017 00:15:00,EDT,Wind,364.0
06/25/2017 00:15:00,EDT,Hydro,2855.0
06/25/2017 00:20:00,EDT,Dual Fuel,2626.0
06/25/2017 00:20:00,EDT,Natural Gas,2276.0
06/25/2017 00:20:00,EDT,Nuclear,5317.0
06/25/2017 00:20:00,EDT,Other Fossil Fuels,45.0
06/25/2017 00:20:00,EDT,Other Renewables,279.0
06/25/2017 00:20:00,EDT,Wind,363.0
06/25/2017 00:20:00,EDT,Hydro,2824.0
06/25/2017 00:25:00,EDT,Dual Fuel,2563.0
06/25/2017 00:25:00,EDT,Natural Gas,2248.0
06/25/2017 00:25:00,EDT,Nuclear,5320.0
06/25/2017 00:25:00,EDT,Other Fossil Fuels,45.0
06/25/2017 00:25:00,EDT,Other Renewables,282.0
06/25/2017 00:25:00,EDT,Wind,358.0
06/25/2017 00:25:00,EDT,Hydro,2778.0
06/25/2017 00:30:00,EDT,Dual Fuel,2542.0
06/25/2017 00:30:00,EDT,Natural Gas,2219.0
06/25/2017 00:30:00,EDT,Nuclear,5321.0
06/25/2017 00:30:00,EDT,Other Fossil Fuels,46.0
06/25/2017 00:30:00,EDT,Other Renewables,282.0
06/25/2017 00:30:00,EDT,Wind,352.0
06/25/2017 00:30:00,EDT,Hydro,2751.0
06/25/2017 00:35:00,EDT,Dual Fuel,2541.0
06/25/2017 00:35:00,EDT,Natural Gas,2223.0
06/25/2017 00:35:00,EDT,Nuclear,5320.0
06/25/2017 00:35:00,EDT,Other Fossil Fuels,45.0
06/25/2017 00:35:00,EDT,Other Renewables,282.0
06/25/2017 00:35:00,EDT,Wind,346.0
06/25/2017 00:35:00,EDT,Hydro,2765.0
06/25/2017 00:40:00,EDT,Dual Fuel,2515.0
06/25/2017 00:40:00,EDT,Natural Gas,2225.0
06/25/2017 00:40:00,EDT,Nuclear,5320.0
06/25/2017 00:40:00,EDT,Other Fossil Fuels,45.0
06/25/2017 00:40:00,EDT,Other Renewables,282.0
06/25/2017 00:40:00,EDT,Wind,340.0
06/25/2017 00:40:00,EDT,Hydro,2747.0
06/25/2017 00:45:00,EDT,Dual Fuel,2485.0
06/25/2017 00:45:00,EDT,Natural Gas,2211.0
06/25/2017 00:45:00,EDT,Nuclear,5321.0
06/25/2017 00:45:00,EDT,Other Fossil Fuels,45.0
06/25/2017 00:45:00,EDT,Other Renewables,280.0
06/25/2017 00:45:00,EDT,Wind,340.0
06/25/2017 00:45:00,EDT,Hydro,2715.0
06/25/2017 00:50:00,EDT,Dual Fuel,2429.0
06/25/2017 00:50:00,EDT,Natural Gas,2195.0
06/25/2017 00:50:00,EDT,Nuclear,5322.0
06/25/2017 00:50:00,EDT,Other Fossil Fuels,45.0
06/25/2017 00:50:00,EDT,Other Renewables,279.0
06/25/2017 00:50:00,EDT,Wind,345.0
06/25/2017 00:50:00,EDT,Hydro,2644.0
06/25/2017 00:55:00,EDT,Dual Fuel,2328.0
06/25/2017 00:55:00,EDT,Natural Gas,2170.0
06/25/2017 00:55:00,EDT,Nuclear,5323.0
06/25/2017 00:55:00,EDT,Other Fossil Fuels,46.0
06/25/2017 00:55:00,EDT,Other Renewables,275.0
06/25/2017 00:55:00,EDT,Wind,359.0
06/25/2017 00:55:00,EDT,Hydro,2565.0
06/25/2017 01:00:00,EDT,Dual Fuel,2232.0
06/25/2017 01:00:00,EDT,Natural Gas,2158.0
06/25/2017 01:00:00,EDT,Nuclear,5323.0
06/25/2017 01:00:00,EDT,Other Fossil Fuels,45.0
06/25/2017 01:00:00,EDT,Other Renewables,276.0
06/25/2017 01:00:00,EDT,Wind,368.0
06/25/2017 01:00:00,EDT,Hydro,2528.0
06/25/2017 01:05:00,EDT,Dual Fuel,2130.0
06/25/2017 01:05:00,EDT,Natural Gas,2182.0
06/25/2017 01:05:00,EDT,Nuclear,5325.0
06/25/2017 01:05:00,EDT,Other Fossil Fuels,46.0
06/25/2017 01:05:00,EDT,Other Renewables,276.0
06/25/2017 01:05:00,EDT,Wind,362.0
06/25/2017 01:05:00,EDT,Hydro,2567.0
06/25/2017 01:10:00,EDT,Dual Fuel,2133.0
06/25/2017 01:10:00,EDT,Natural Gas,2107.0
06/25/2017 01:10:00,EDT,Nuclear,5325.0
06/25/2017 01:10:00,EDT,Other Fossil Fuels,45.0
06/25/2017 01:10:00,EDT,Other Renewables,270.0
06/25/2017 01:10:00,EDT,Wind,348.0
06/25/2017 01:10:00,EDT,Hydro,2708.0
06/25/2017 01:15:00,EDT,Dual Fuel,2121.0
06/25/2017 01:15:00,EDT,Natural Gas,2082.0
06/25/2017 01:15:00,EDT,Nuclear,5328.0
06/25/2017 01:15:00,EDT,Other Fossil Fuels,45.0
06/25/2017 01:15:00,EDT,Other Renewables,276.0
06/25/2017 01:15:00,EDT,Wind,333.0
06/25/2017 01:15:00,EDT,Hydro,2774.0
06/25/2017 01:20:00,EDT,Dual Fuel,2108.0
06/25/2017 01:20:00,EDT,Natural Gas,2083.0
06/25/2017 01:20:00,EDT,Nuclear,5330.0
06/25/2017 01:20:00,EDT,Other Fossil Fuels,46.0
06/25/2017 01:20:00,EDT,Other Renewables,277.0
06/25/2017 01:20:00,EDT,Wind,325.0
06/25/2017 01:20:00,EDT,Hydro,2793.0
06/25/2017 01:25:00,EDT,Dual Fuel,2103.0
06/25/2017 01:25:00,EDT,Natural Gas,2082.0
06/25/2017 01:25:00,EDT,Nuclear,5326.0
06/25/2017 01:25:00,EDT,Other Fossil Fuels,45.0
06/25/2017 01:25:00,EDT,Other Renewables,280.0
06/25/2017 01:25:00,EDT,Wind,308.0
06/25/2017 01:25:00,EDT,Hydro,2752.0
06/25/2017 01:30:00,EDT,Dual Fuel,2098.0
06/25/2017 01:30:00,EDT,Natural Gas,2084.0
06/25/2017 01:30:00,EDT,Nuclear,5328.0
06/25/2017 01:30:00,EDT,Other Fossil Fuels,46.0
06/25/2017 01:30:00,EDT,Other Renewables,280.0
06/25/2017 01:30:00,EDT,Wind,298.0
06/25/2017 01:30:00,EDT,Hydro,2676.0
06/25/2017 01:35:00,EDT,Dual Fuel,2087.0
06/25/2017 01:35:00,EDT,Natural Gas,2080.0
06/25/2017 01:35:00,EDT,Nuclear,5326.0
06/25/2017 01:35:00,EDT,Other Fossil Fuels,45.0
06/25/2017 01:35:00,EDT,Other Renewables,277.0
06/25/2017 01:35:00,EDT,Wind,292.0
06/25/2017 01:35:00,EDT,Hydro,2573.0
06/25/2017 01:40:00,EDT,Dual Fuel,2034.0
06/25/2017 01:40:00,EDT,Natural Gas,2081.0
06/25/2017 01:40:00,EDT,Nuclear,5325.0
06/25/2017 01:40:00,EDT,Other Fossil Fuels,45.0
06/25/2017 01:40:00,EDT,Other Renewables,277.0
06/25/2017 01:40:00,EDT,Wind,301.0
06/25/2017 01:40:00,EDT,Hydro,2556.0
06/25/2017 01:45:00,EDT,Dual Fuel,1968.0
06/25/2017 01:45:00,EDT,Natural Gas,2080.0
06/25/2017 01:45:00,EDT,Nuclear,5328.0
06/25/2017 01:45:00,EDT,Other Fossil Fuels,45.0
06/25/2017 01:45:00,EDT,Other Renewables,281.0
06/25/2017 01:45:00,EDT,Wind,313.0
06/25/2017 01:45:00,EDT,Hydro,2559.0
06/25/2017 01:50:00,EDT,Dual Fuel,1926.0
06/25/2017 01:50:00,EDT,Natural Gas,2067.0
06/25/2017 01:50:00,EDT,Nuclear,5326.0
06/25/2017 01:50:00,EDT,Other Fossil Fuels,45.0
06/25/2017 01:50:00,EDT,Other Renewables,280.0
06/25/2017 01:50:00,EDT,Wind,319.0
06/25/2017 01:50:00,EDT,Hydro,2566.0
