Time Stamp,Time Zone,Fuel Category,Gen MW
05/05/2020 00:05:00,EDT,Dual Fuel,1978.0
05/05/2020 00:05:00,EDT,Natural Gas,1484.0
05/05/2020 00:05:00,EDT,Nuclear,3800.0
05/05/2020 00:05:00,EDT,Other Fossil Fuels,1.0
05/05/2020 00:05:00,EDT,Other Renewables,280.0
05/05/2020 00:05:00,EDT,Wind,545.0
05/05/2020 00:05:00,EDT,Hydro,3510.0
05/05/2020 00:10:00,EDT,Dual Fuel,1886.0
05/05/2020 00:10:00,EDT,Natural Gas,1476.0
05/05/2020 00:10:00,EDT,Nuclear,3800.0
05/05/2020 00:10:00,EDT,Other Fossil Fuels,1.0
05/05/2020 00:10:00,EDT,Other Renewables,279.0
05/05/2020 00:10:00,EDT,Wind,541.0
05/05/2020 00:10:00,EDT,Hydro,3478.0
05/05/2020 00:15:00,EDT,Dual Fuel,1873.0
05/05/2020 00:15:00,EDT,Natural Gas,1487.0
05/05/2020 00:15:00,EDT,Nuclear,3801.0
05/05/2020 00:15:00,EDT,Other Fossil Fuels,1.0
05/05/2020 00:15:00,EDT,Other Renewables,272.0
05/05/2020 00:15:00,EDT,Wind,523.0
05/05/2020 00:15:00,EDT,Hydro,3501.0
05/05/2020 00:20:00,EDT,Dual Fuel,1862.0
05/05/2020 00:20:00,EDT,Natural Gas,1489.0
05/05/2020 00:20:00,EDT,Nuclear,3799.0
05/05/2020 00:20:00,EDT,Other Fossil Fuels,1.0
05/05/2020 00:20:00,EDT,Other Renewables,274.0
05/05/2020 00:20:00,EDT,Wind,523.0
05/05/2020 00:20:00,EDT,Hydro,3482.0
05/05/2020 00:25:00,EDT,Dual Fuel,1856.0
05/05/2020 00:25:00,EDT,Natural Gas,1464.0
05/05/2020 00:25:00,EDT,Nuclear,3799.0
05/05/2020 00:25:00,EDT,Other Fossil Fuels,1.0
05/05/2020 00:25:00,EDT,Other Renewables,271.0
05/05/2020 00:25:00,EDT,Wind,523.0
05/05/2020 00:25:00,EDT,Hydro,3485.0
05/05/2020 00:30:00,EDT,Dual Fuel,1852.0
05/05/2020 00:30:00,EDT,Natural Gas,1412.0
05/05/2020 00:30:00,EDT,Nuclear,3800.0
05/05/2020 00:30:00,EDT,Other Fossil Fuels,1.0
