Time Stamp,Time Zone,Fuel Category,Gen MWh
03/26/2017 00:05:00,EDT,Dual Fuel,1607.0
03/26/2017 00:05:00,EDT,Natural Gas,2395.0
03/26/2017 00:05:00,EDT,Nuclear,3733.0
03/26/2017 00:05:00,EDT,Other Fossil Fuels,0.0
03/26/2017 00:05:00,EDT,Other Renewables,242.0
03/26/2017 00:05:00,EDT,Wind,169.0
03/26/2017 00:05:00,EDT,Hydro,2816.0
03/26/2017 00:10:00,EDT,Dual Fuel,1629.0
03/26/2017 00:10:00,EDT,Natural Gas,2417.0
03/26/2017 00:10:00,EDT,Nuclear,3730.0
03/26/2017 00:10:00,EDT,Other Fossil Fuels,0.0
03/26/2017 00:10:00,EDT,Other Renewables,242.0
03/26/2017 00:10:00,EDT,Wind,176.0
03/26/2017 00:10:00,EDT,Hydro,2864.0
03/26/2017 00:15:00,EDT,Dual Fuel,1638.0
03/26/2017 00:15:00,EDT,Natural Gas,2412.0
03/26/2017 00:15:00,EDT,Nuclear,3731.0
03/26/2017 00:15:00,EDT,Other Fossil Fuels,0.0
03/26/2017 00:15:00,EDT,Other Renewables,238.0
03/26/2017 00:15:00,EDT,Wind,178.0
03/26/2017 00:15:00,EDT,Hydro,2885.0
03/26/2017 00:20:00,EDT,Dual Fuel,1621.0
03/26/2017 00:20:00,EDT,Natural Gas,2404.0
03/26/2017 00:20:00,EDT,Nuclear,3729.0
03/26/2017 00:20:00,EDT,Other Fossil Fuels,0.0
03/26/2017 00:20:00,EDT,Other Renewables,242.0
03/26/2017 00:20:00,EDT,Wind,177.0
03/26/2017 00:20:00,EDT,Hydro,2907.0
03/26/2017 00:25:00,EDT,Dual Fuel,1585.0
03/26/2017 00:25:00,EDT,Natural Gas,2411.0
03/26/2017 00:25:00,EDT,Nuclear,3732.0
03/26/2017 00:25:00,EDT,Other Fossil Fuels,0.0
03/26/2017 00:25:00,EDT,Other Renewables,243.0
03/26/2017 00:25:00,EDT,Wind,168.0
03/26/2017 00:25:00,EDT,Hydro,2944.0
03/26/2017 00:30:00,EDT,Dual Fuel,1587.0
03/26/2017 00:30:00,EDT,Natural Gas,2396.0
03/26/2017 00:30:00,EDT,Nuclear,3731.0
03/26/2017 00:30:00,EDT,Other Fossil Fuels,0.0
03/26/2017 00:30:00,EDT,Other Renewables,243.0
03/26/2017 00:30:00,EDT,Wind,165.0
03/26/2017 00:30:00,EDT,Hydro,2951.0
03/26/2017 00:35:00,EDT,Dual Fuel,1590.0
03/26/2017 00:35:00,EDT,Natural Gas,2385.0
03/26/2017 00:35:00,EDT,Nuclear,3730.0
03/26/2017 00:35:00,EDT,Other Fossil Fuels,0.0
03/26/2017 00:35:00,EDT,Other Renewables,241.0
03/26/2017 00:35:00,EDT,Wind,170.0
03/26/2017 00:35:00,EDT,Hydro,2964.0
03/26/2017 00:40:00,EDT,Dual Fuel,1587.0
03/26/2017 00:40:00,EDT,Natural Gas,2401.0
03/26/2017 00:40:00,EDT,Nuclear,3729.0
03/26/2017 00:40:00,EDT,Other Fossil Fuels,0.0
03/26/2017 00:40:00,EDT,Other Renewables,238.0
03/26/2017 00:40:00,EDT,Wind,180.0
03/26/2017 00:40:00,EDT,Hydro,2988.0
03/26/2017 00:45:00,EDT,Dual Fuel,1578.0
03/26/2017 00:45:00,EDT,Natural Gas,2387.0
03/26/2017 00:45:00,EDT,Nuclear,3731.0
03/26/2017 00:45:00,EDT,Other Fossil Fuels,0.0
03/26/2017 00:45:00,EDT,Other Renewables,242.0
03/26/2017 00:45:00,EDT,Wind,182.0
03/26/2017 00:45:00,EDT,Hydro,2971.0
03/26/2017 00:50:00,EDT,Dual Fuel,1557.0
03/26/2017 00:50:00,EDT,Natural Gas,2373.0
03/26/2017 00:50:00,EDT,Nuclear,3730.0
03/26/2017 00:50:00,EDT,Other Fossil Fuels,0.0
03/26/2017 00:50:00,EDT,Other Renewables,242.0
03/26/2017 00:50:00,EDT,Wind,183.0
03/26/2017 00:50:00,EDT,Hydro,2907.0
03/26/2017 00:55:00,EDT,Dual Fuel,1525.0
03/26/2017 00:55:00,EDT,Natural Gas,2374.0
03/26/2017 00:55:00,EDT,Nuclear,3732.0
03/26/2017 00:55:00,EDT,Other Fossil Fuels,0.0
03/26/2017 00:55:00,EDT,Other Renewables,241.0
03/26/2017 00:55:00,EDT,Wind,184.0
03/26/2017 00:55:00,EDT,Hydro,2866.0
03/26/2017 01:00:00,EDT,Dual Fuel,1487.0
03/26/2017 01:00:00,EDT,Natural Gas,2388.0
03/26/2017 01:00:00,EDT,Nuclear,3733.0
03/26/2017 01:00:00,EDT,Other Fossil Fuels,0.0
03/26/2017 01:00:00,EDT,Other Renewables,241.0
03/26/2017 01:00:00,EDT,Wind,185.0
03/26/2017 01:00:00,EDT,Hydro,2844.0
03/26/2017 01:05:00,EDT,Dual Fuel,1474.0
03/26/2017 01:05:00,EDT,Natural Gas,2418.0
03/26/2017 01:05:00,EDT,Nuclear,3734.0
03/26/2017 01:05:00,EDT,Other Fossil Fuels,0.0
03/26/2017 01:05:00,EDT,Other Renewables,241.0
03/26/2017 01:05:00,EDT,Wind,193.0
03/26/2017 01:05:00,EDT,Hydro,2877.0
03/26/2017 01:10:00,EDT,Dual Fuel,1478.0
03/26/2017 01:10:00,EDT,Natural Gas,2432.0
03/26/2017 01:10:00,EDT,Nuclear,3732.0
03/26/2017 01:10:00,EDT,Other Fossil Fuels,0.0
03/26/2017 01:10:00,EDT,Other Renewables,240.0
03/26/2017 01:10:00,EDT,Wind,206.0
03/26/2017 01:10:00,EDT,Hydro,2970.0
03/26/2017 01:15:00,EDT,Dual Fuel,1474.0
03/26/2017 01:15:00,EDT,Natural Gas,2425.0
03/26/2017 01:15:00,EDT,Nuclear,3733.0
03/26/2017 01:15:00,EDT,Other Fossil Fuels,0.0
03/26/2017 01:15:00,EDT,Other Renewables,243.0
03/26/2017 01:15:00,EDT,Wind,212.0
03/26/2017 01:15:00,EDT,Hydro,2924.0
03/26/2017 01:20:00,EDT,Dual Fuel,1471.0
03/26/2017 01:20:00,EDT,Natural Gas,2392.0
03/26/2017 01:20:00,EDT,Nuclear,3733.0
03/26/2017 01:20:00,EDT,Other Fossil Fuels,0.0
03/26/2017 01:20:00,EDT,Other Renewables,242.0
03/26/2017 01:20:00,EDT,Wind,224.0
03/26/2017 01:20:00,EDT,Hydro,2928.0
03/26/2017 01:25:00,EDT,Dual Fuel,1472.0
03/26/2017 01:25:00,EDT,Natural Gas,2381.0
03/26/2017 01:25:00,EDT,Nuclear,3732.0
03/26/2017 01:25:00,EDT,Other Fossil Fuels,0.0
03/26/2017 01:25:00,EDT,Other Renewables,238.0
03/26/2017 01:25:00,EDT,Wind,232.0
03/26/2017 01:25:00,EDT,Hydro,2926.0
03/26/2017 01:30:00,EDT,Dual Fuel,1471.0
03/26/2017 01:30:00,EDT,Natural Gas,2377.0
03/26/2017 01:30:00,EDT,Nuclear,3734.0
03/26/2017 01:30:00,EDT,Other Fossil Fuels,0.0
03/26/2017 01:30:00,EDT,Other Renewables,239.0
03/26/2017 01:30:00,EDT,Wind,242.0
03/26/2017 01:30:00,EDT,Hydro,2917.0
03/26/2017 01:35:00,EDT,Dual Fuel,1470.0
03/26/2017 01:35:00,EDT,Natural Gas,2379.0
03/26/2017 01:35:00,EDT,Nuclear,3735.0
03/26/2017 01:35:00,EDT,Other Fossil Fuels,0.0
03/26/2017 01:35:00,EDT,Other Renewables,235.0
03/26/2017 01:35:00,EDT,Wind,259.0
03/26/2017 01:35:00,EDT,Hydro,2883.0
03/26/2017 01:40:00,EDT,Dual Fuel,1461.0
03/26/2017 01:40:00,EDT,Natural Gas,2378.0
03/26/2017 01:40:00,EDT,Nuclear,3732.0
03/26/2017 01:40:00,EDT,Other Fossil Fuels,0.0
03/26/2017 01:40:00,EDT,Other Renewables,238.0
03/26/2017 01:40:00,EDT,Wind,269.0
03/26/2017 01:40:00,EDT,Hydro,2795.0
03/26/2017 01:45:00,EDT,Dual Fuel,1444.0
03/26/2017 01:45:00,EDT,Natural Gas,2383.0
03/26/2017 01:45:00,EDT,Nuclear,3731.0
03/26/2017 01:45:00,EDT,Other Fossil Fuels,0.0
03/26/2017 01:45:00,EDT,Other Renewables,241.0
03/26/2017 01:45:00,EDT,Wind,275.0
03/26/2017 01:45:00,EDT,Hydro,2718.0
03/26/2017 01:50:00,EDT,Dual Fuel,1444.0
03/26/2017 01:50:00,EDT,Natural Gas,2384.0
03/26/2017 01:50:00,EDT,Nuclear,3732.0
03/26/2017 01:50:00,EDT,Other Fossil Fuels,0.0
03/26/2017 01:50:00,EDT,Other Renewables,242.0
03/26/2017 01:50:00,EDT,Wind,278.0
03/26/2017 01:50:00,EDT,Hydro,2735.0
03/26/2017 01:55:00,EDT,Dual Fuel,1437.0
03/26/2017 01:55:00,EDT,Natural Gas,2387.0
03/26/2017 01:55:00,EDT,Nuclear,3732.0
03/26/2017 01:55:00,EDT,Other Fossil Fuels,0.0
03/26/2017 01:55:00,EDT,Other Renewables,239.0
03/26/2017 01:55:00,EDT,Wind,280.0
03/26/2017 01:55:00,EDT,Hydro,2748.0
03/26/2017 02:00:00,EDT,Dual Fuel,1442.0
03/26/2017 02:00:00,EDT,Natural Gas,2387.0
03/26/2017 02:00:00,EDT,Nuclear,3730.0
03/26/2017 02:00:00,EDT,Other Fossil Fuels,0.0
03/26/2017 02:00:00,EDT,Other Renewables,238.0
03/26/2017 02:00:00,EDT,Wind,292.0
03/26/2017 02:00:00,EDT,Hydro,2756.0
03/26/2017 02:05:00,EDT,Dual Fuel,1506.0
03/26/2017 02:05:00,EDT,Natural Gas,2389.0
03/26/2017 02:05:00,EDT,Nuclear,3733.0
