Time Stamp,Time Zone,Fuel Category,Gen MW
09/09/2019 00:05:00,EDT,Dual Fuel,3125.0
09/09/2019 00:05:00,EDT,Natural Gas,1286.0
09/09/2019 00:05:00,EDT,Nuclear,5322.0
09/09/2019 00:05:00,EDT,Other Fossil Fuels,1.0
09/09/2019 00:05:00,EDT,Other Renewables,254.0
09/09/2019 00:05:00,EDT,Wind,51.0
09/09/2019 00:05:00,EDT,Hydro,3156.0
09/09/2019 00:10:00,EDT,Dual Fuel,3109.0
09/09/2019 00:10:00,EDT,Natural Gas,1099.0
09/09/2019 00:10:00,EDT,Nuclear,5322.0
09/09/2019 00:10:00,EDT,Other Fossil Fuels,1.0
09/09/2019 00:10:00,EDT,Other Renewables,256.0
09/09/2019 00:10:00,EDT,Wind,49.0
09/09/2019 00:10:00,EDT,Hydro,3144.0
09/09/2019 00:15:00,EDT,Dual Fuel,3150.0
09/09/2019 00:15:00,EDT,Natural Gas,1115.0
09/09/2019 00:15:00,EDT,Nuclear,5323.0
09/09/2019 00:15:00,EDT,Other Fossil Fuels,1.0
09/09/2019 00:15:00,EDT,Other Renewables,255.0
09/09/2019 00:15:00,EDT,Wind,48.0
09/09/2019 00:15:00,EDT,Hydro,3151.0
09/09/2019 00:20:00,EDT,Dual Fuel,3130.0
09/09/2019 00:20:00,EDT,Natural Gas,1107.0
09/09/2019 00:20:00,EDT,Nuclear,5322.0
09/09/2019 00:20:00,EDT,Other Fossil Fuels,1.0
09/09/2019 00:20:00,EDT,Other Renewables,251.0
09/09/2019 00:20:00,EDT,Wind,43.0
09/09/2019 00:20:00,EDT,Hydro,3154.0
09/09/2019 00:25:00,EDT,Dual Fuel,3059.0
09/09/2019 00:25:00,EDT,Natural Gas,1093.0
09/09/2019 00:25:00,EDT,Nuclear,5323.0
09/09/2019 00:25:00,EDT,Other Fossil Fuels,1.0
09/09/2019 00:25:00,EDT,Other Renewables,247.0
09/09/2019 00:25:00,EDT,Wind,42.0
09/09/2019 00:25:00,EDT,Hydro,3135.0
09/09/2019 00:30:00,EDT,Dual Fuel,3085.0
09/09/2019 00:30:00,EDT,Natural Gas,1084.0
09/09/2019 00:30:00,EDT,Nuclear,5323.0
09/09/2019 00:30:00,EDT,Other Fossil Fuels,1.0
09/09/2019 00:30:00,EDT,Other Renewables,248.0
09/09/2019 00:30:00,EDT,Wind,42.0
09/09/2019 00:30:00,EDT,Hydro,3112.0
09/09/2019 00:35:00,EDT,Dual Fuel,3143.0
09/09/2019 00:35:00,EDT,Natural Gas,1102.0
09/09/2019 00:35:00,EDT,Nuclear,5323.0
09/09/2019 00:35:00,EDT,Other Fossil Fuels,1.0
09/09/2019 00:35:00,EDT,Other Renewables,252.0
