Time Stamp,Time Zone,Fuel Category,Gen MWh
10/30/2017 00:05:00,EDT,Dual Fuel,1846.0
10/30/2017 00:05:00,EDT,Natural Gas,1356.0
10/30/2017 00:05:00,EDT,Nuclear,5391.0
10/30/2017 00:05:00,EDT,Other Fossil Fuels,0.0
10/30/2017 00:05:00,EDT,Other Renewables,290.0
10/30/2017 00:05:00,EDT,Wind,941.0
10/30/2017 00:05:00,EDT,Hydro,2071.0
10/30/2017 00:10:00,EDT,Dual Fuel,1829.0
10/30/2017 00:10:00,EDT,Natural Gas,1353.0
10/30/2017 00:10:00,EDT,Nuclear,5393.0
10/30/2017 00:10:00,EDT,Other Fossil Fuels,0.0
10/30/2017 00:10:00,EDT,Other Renewables,288.0
10/30/2017 00:10:00,EDT,Wind,939.0
10/30/2017 00:10:00,EDT,Hydro,2081.0
10/30/2017 00:15:00,EDT,Dual Fuel,1822.0
10/30/2017 00:15:00,EDT,Natural Gas,1354.0
10/30/2017 00:15:00,EDT,Nuclear,5390.0
10/30/2017 00:15:00,EDT,Other Fossil Fuels,0.0
10/30/2017 00:15:00,EDT,Other Renewables,288.0
10/30/2017 00:15:00,EDT,Wind,933.0
10/30/2017 00:15:00,EDT,Hydro,2030.0
10/30/2017 00:20:00,EDT,Dual Fuel,1819.0
10/30/2017 00:20:00,EDT,Natural Gas,1355.0
10/30/2017 00:20:00,EDT,Nuclear,5389.0
10/30/2017 00:20:00,EDT,Other Fossil Fuels,0.0
10/30/2017 00:20:00,EDT,Other Renewables,286.0
10/30/2017 00:20:00,EDT,Wind,903.0
10/30/2017 00:20:00,EDT,Hydro,2023.0
10/30/2017 00:25:00,EDT,Dual Fuel,1819.0
10/30/2017 00:25:00,EDT,Natural Gas,1353.0
10/30/2017 00:25:00,EDT,Nuclear,5390.0
10/30/2017 00:25:00,EDT,Other Fossil Fuels,0.0
10/30/2017 00:25:00,EDT,Other Renewables,285.0
10/30/2017 00:25:00,EDT,Wind,897.0
10/30/2017 00:25:00,EDT,Hydro,2033.0
10/30/2017 00:30:00,EDT,Dual Fuel,1832.0
10/30/2017 00:30:00,EDT,Natural Gas,1352.0
10/30/2017 00:30:00,EDT,Nuclear,5387.0
10/30/2017 00:30:00,EDT,Other Fossil Fuels,0.0
10/30/2017 00:30:00,EDT,Other Renewables,289.0
10/30/2017 00:30:00,EDT,Wind,921.0
10/30/2017 00:30:00,EDT,Hydro,2053.0
10/30/2017 00:35:00,EDT,Dual Fuel,1855.0
10/30/2017 00:35:00,EDT,Natural Gas,1349.0
10/30/2017 00:35:00,EDT,Nuclear,5389.0
10/30/2017 00:35:00,EDT,Other Fossil Fuels,0.0
10/30/2017 00:35:00,EDT,Other Renewables,289.0
10/30/2017 00:35:00,EDT,Wind,961.0
10/30/2017 00:35:00,EDT,Hydro,2079.0
10/30/2017 00:40:00,EDT,Dual Fuel,1851.0
10/30/2017 00:40:00,EDT,Natural Gas,1327.0
10/30/2017 00:40:00,EDT,Nuclear,5388.0
10/30/2017 00:40:00,EDT,Other Fossil Fuels,0.0
10/30/2017 00:40:00,EDT,Other Renewables,287.0
10/30/2017 00:40:00,EDT,Wind,1014.0
10/30/2017 00:40:00,EDT,Hydro,2059.0
10/30/2017 00:45:00,EDT,Dual Fuel,1837.0
10/30/2017 00:45:00,EDT,Natural Gas,1314.0
10/30/2017 00:45:00,EDT,Nuclear,5391.0
10/30/2017 00:45:00,EDT,Other Fossil Fuels,0.0
10/30/2017 00:45:00,EDT,Other Renewables,290.0
10/30/2017 00:45:00,EDT,Wind,1042.0
10/30/2017 00:45:00,EDT,Hydro,1986.0
10/30/2017 00:50:00,EDT,Dual Fuel,1827.0
10/30/2017 00:50:00,EDT,Natural Gas,1311.0
10/30/2017 00:50:00,EDT,Nuclear,5389.0
10/30/2017 00:50:00,EDT,Other Fossil Fuels,0.0
10/30/2017 00:50:00,EDT,Other Renewables,292.0
10/30/2017 00:50:00,EDT,Wind,1073.0
10/30/2017 00:50:00,EDT,Hydro,1973.0
10/30/2017 00:55:00,EDT,Dual Fuel,1819.0
10/30/2017 00:55:00,EDT,Natural Gas,1302.0
10/30/2017 00:55:00,EDT,Nuclear,5391.0
10/30/2017 00:55:00,EDT,Other Fossil Fuels,0.0
10/30/2017 00:55:00,EDT,Other Renewables,285.0
10/30/2017 00:55:00,EDT,Wind,1097.0
10/30/2017 00:55:00,EDT,Hydro,1911.0
10/30/2017 01:00:00,EDT,Dual Fuel,1833.0
10/30/2017 01:00:00,EDT,Natural Gas,1284.0
10/30/2017 01:00:00,EDT,Nuclear,5389.0
10/30/2017 01:00:00,EDT,Other Fossil Fuels,0.0
10/30/2017 01:00:00,EDT,Other Renewables,282.0
10/30/2017 01:00:00,EDT,Wind,1074.0
10/30/2017 01:00:00,EDT,Hydro,1900.0
10/30/2017 01:05:00,EDT,Dual Fuel,1843.0
10/30/2017 01:05:00,EDT,Natural Gas,1210.0
10/30/2017 01:05:00,EDT,Nuclear,5392.0
10/30/2017 01:05:00,EDT,Other Fossil Fuels,0.0
10/30/2017 01:05:00,EDT,Other Renewables,280.0
10/30/2017 01:05:00,EDT,Wind,1062.0
10/30/2017 01:05:00,EDT,Hydro,2004.0
10/30/2017 01:10:00,EDT,Dual Fuel,1834.0
10/30/2017 01:10:00,EDT,Natural Gas,1149.0
10/30/2017 01:10:00,EDT,Nuclear,5389.0
10/30/2017 01:10:00,EDT,Other Fossil Fuels,0.0
10/30/2017 01:10:00,EDT,Other Renewables,281.0
10/30/2017 01:10:00,EDT,Wind,1089.0
10/30/2017 01:10:00,EDT,Hydro,2043.0
10/30/2017 01:15:00,EDT,Dual Fuel,1828.0
10/30/2017 01:15:00,EDT,Natural Gas,1139.0
10/30/2017 01:15:00,EDT,Nuclear,5389.0
10/30/2017 01:15:00,EDT,Other Fossil Fuels,0.0
10/30/2017 01:15:00,EDT,Other Renewables,284.0
10/30/2017 01:15:00,EDT,Wind,1118.0
10/30/2017 01:15:00,EDT,Hydro,1936.0
10/30/2017 01:20:00,EDT,Dual Fuel,1834.0
10/30/2017 01:20:00,EDT,Natural Gas,1111.0
10/30/2017 01:20:00,EDT,Nuclear,5394.0
10/30/2017 01:20:00,EDT,Other Fossil Fuels,0.0
10/30/2017 01:20:00,EDT,Other Renewables,289.0
10/30/2017 01:20:00,EDT,Wind,1140.0
10/30/2017 01:20:00,EDT,Hydro,1940.0
10/30/2017 01:25:00,EDT,Dual Fuel,1829.0
10/30/2017 01:25:00,EDT,Natural Gas,1093.0
10/30/2017 01:25:00,EDT,Nuclear,5390.0
10/30/2017 01:25:00,EDT,Other Fossil Fuels,0.0
10/30/2017 01:25:00,EDT,Other Renewables,286.0
10/30/2017 01:25:00,EDT,Wind,1161.0
10/30/2017 01:25:00,EDT,Hydro,1923.0
10/30/2017 01:30:00,EDT,Dual Fuel,1835.0
10/30/2017 01:30:00,EDT,Natural Gas,1101.0
10/30/2017 01:30:00,EDT,Nuclear,5388.0
10/30/2017 01:30:00,EDT,Other Fossil Fuels,0.0
10/30/2017 01:30:00,EDT,Other Renewables,285.0
10/30/2017 01:30:00,EDT,Wind,1173.0
10/30/2017 01:30:00,EDT,Hydro,1826.0
10/30/2017 01:35:00,EDT,Dual Fuel,1849.0
10/30/2017 01:35:00,EDT,Natural Gas,1104.0
10/30/2017 01:35:00,EDT,Nuclear,5390.0
10/30/2017 01:35:00,EDT,Other Fossil Fuels,0.0
10/30/2017 01:35:00,EDT,Other Renewables,287.0
10/30/2017 01:35:00,EDT,Wind,1203.0
10/30/2017 01:35:00,EDT,Hydro,1826.0
10/30/2017 01:40:00,EDT,Dual Fuel,1862.0
10/30/2017 01:40:00,EDT,Natural Gas,1104.0
10/30/2017 01:40:00,EDT,Nuclear,5390.0
10/30/2017 01:40:00,EDT,Other Fossil Fuels,0.0
10/30/2017 01:40:00,EDT,Other Renewables,290.0
10/30/2017 01:40:00,EDT,Wind,1261.0
10/30/2017 01:40:00,EDT,Hydro,1806.0
10/30/2017 01:45:00,EDT,Dual Fuel,1882.0
10/30/2017 01:45:00,EDT,Natural Gas,1113.0
10/30/2017 01:45:00,EDT,Nuclear,5388.0
10/30/2017 01:45:00,EDT,Other Fossil Fuels,0.0
10/30/2017 01:45:00,EDT,Other Renewables,287.0
10/30/2017 01:45:00,EDT,Wind,1285.0
10/30/2017 01:45:00,EDT,Hydro,1771.0
10/30/2017 01:50:00,EDT,Dual Fuel,1883.0
10/30/2017 01:50:00,EDT,Natural Gas,1123.0
10/30/2017 01:50:00,EDT,Nuclear,5390.0
10/30/2017 01:50:00,EDT,Other Fossil Fuels,0.0
10/30/2017 01:50:00,EDT,Other Renewables,288.0
10/30/2017 01:50:00,EDT,Wind,1302.0
10/30/2017 01:50:00,EDT,Hydro,1721.0
