Time Stamp,Time Zone,Fuel Category,Gen MW
06/04/2020 00:05:00,EDT,Dual Fuel,2545.0
06/04/2020 00:05:00,EDT,Natural Gas,2756.0
06/04/2020 00:05:00,EDT,Nuclear,4369.0
06/04/2020 00:05:00,EDT,Other Fossil Fuels,1.0
06/04/2020 00:05:00,EDT,Other Renewables,278.0
06/04/2020 00:05:00,EDT,Wind,211.0
06/04/2020 00:05:00,EDT,Hydro,3158.0
06/04/2020 00:10:00,EDT,Dual Fuel,2440.0
06/04/2020 00:10:00,EDT,Natural Gas,2729.0
06/04/2020 00:10:00,EDT,Nuclear,4368.0
06/04/2020 00:10:00,EDT,Other Fossil Fuels,1.0
06/04/2020 00:10:00,EDT,Other Renewables,275.0
06/04/2020 00:10:00,EDT,Wind,213.0
06/04/2020 00:10:00,EDT,Hydro,3179.0
06/04/2020 00:15:00,EDT,Dual Fuel,2397.0
06/04/2020 00:15:00,EDT,Natural Gas,2726.0
06/04/2020 00:15:00,EDT,Nuclear,4368.0
06/04/2020 00:15:00,EDT,Other Fossil Fuels,1.0
06/04/2020 00:15:00,EDT,Other Renewables,269.0
06/04/2020 00:15:00,EDT,Wind,218.0
06/04/2020 00:15:00,EDT,Hydro,3200.0
06/04/2020 00:20:00,EDT,Dual Fuel,2375.0
06/04/2020 00:20:00,EDT,Natural Gas,2647.0
06/04/2020 00:20:00,EDT,Nuclear,4370.0
06/04/2020 00:20:00,EDT,Other Fossil Fuels,1.0
06/04/2020 00:20:00,EDT,Other Renewables,269.0
06/04/2020 00:20:00,EDT,Wind,220.0
06/04/2020 00:20:00,EDT,Hydro,3193.0
06/04/2020 00:25:00,EDT,Dual Fuel,2327.0
06/04/2020 00:25:00,EDT,Natural Gas,2621.0
06/04/2020 00:25:00,EDT,Nuclear,4369.0
06/04/2020 00:25:00,EDT,Other Fossil Fuels,1.0
06/04/2020 00:25:00,EDT,Other Renewables,272.0
06/04/2020 00:25:00,EDT,Wind,217.0
06/04/2020 00:25:00,EDT,Hydro,3229.0
06/04/2020 00:30:00,EDT,Dual Fuel,2307.0
06/04/2020 00:30:00,EDT,Natural Gas,2574.0
06/04/2020 00:30:00,EDT,Nuclear,4371.0
06/04/2020 00:30:00,EDT,Other Fossil Fuels,1.0
06/04/2020 00:30:00,EDT,Other Renewables,275.0
