Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
03/19/2021 01:00:00,03/19/2021 06:00:00,AEC,SOUC,20.7330,0.6474,2.9475,17.1381
03/19/2021 01:00:00,03/19/2021 06:00:00,AECC_CSWS,CSWS_AECC_LA,23.3919,0.9292,5.3246,17.1381
03/19/2021 01:00:00,03/19/2021 06:00:00,AECC_ELKINS,CSWSELKINSUNELKINS_RA,20.3695,0.5305,2.7010,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,AECC_FITZHUGH,CSWSFITZHUGHPLT1,27.0333,1.1742,8.7211,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,AECC_FLTCREEK,CSWSFLINTCRKUN1_JOU_AECC_RA,20.3248,0.2935,2.8932,17.1381
03/19/2021 01:00:00,03/19/2021 06:00:00,AECC_FULTON,CSWSFULTON_CUNFULT_RA,22.5793,1.1899,4.2514,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,AECC_HYDRO13,CSWSLD13UN1_RA,27.0083,0.9569,8.9133,17.1381
03/19/2021 01:00:00,03/19/2021 06:00:00,AECC_JWTURK,CSWSTURK_PPUNTURK_AECC_RA,22.4888,1.1522,4.1986,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,AECI,AECI,19.0000,0.2392,1.6228,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,AEPM_CSWS,CSWS_LA,21.2005,0.8914,3.1712,17.1379
03/19/2021 01:00:00,03/19/2021 06:00:00,ALTW,MISO,17.2863,0.0043,0.1439,17.1381
03/19/2021 01:00:00,03/19/2021 06:00:00,AMRN,MISO,17.2863,0.0043,0.1439,17.1381
03/19/2021 01:00:00,03/19/2021 06:00:00,ANTELOPE,SPSANTELOPEUNANT1_RA,19.2865,0.8430,1.3055,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,BBA,MISO,17.2863,0.0043,0.1439,17.1381
03/19/2021 01:00:00,03/19/2021 06:00:00,BCA,MISO,17.2863,0.0043,0.1439,17.1381
03/19/2021 01:00:00,03/19/2021 06:00:00,BEPM_RM_NPPD,NPPD_BEPM_RUSHMORE_LA,11.6122,-0.3887,-5.1371,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,BEPM_TS_NPPD,NPPD_BEPM_TRISTATE_LA,10.6754,-1.4540,-5.0086,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,BLKW,BLKW,19.4586,1.1684,1.1522,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,BLUECANYON2,WFECBLUCAN14UNUN2_BLUCAN14_RA,22.7942,-0.2915,5.9477,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,BLUECANYON5,WFECCHERRYRDUNBLUCAN5_WND_RA,23.9983,0.1173,6.7430,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,BLUECANYON6,WFECSLCKHILSUNBLUCAN6_WIND_RA,22.8202,-0.2656,5.9477,17.1381
03/19/2021 01:00:00,03/19/2021 06:00:00,BRAZ,MISO,17.2863,0.0043,0.1439,17.1381
03/19/2021 01:00:00,03/19/2021 06:00:00,BUBA,MISO,17.2863,0.0043,0.1439,17.1381
03/19/2021 01:00:00,03/19/2021 06:00:00,BUFFALO_DUNES_WIND,SPSFINNEY1UNBUFFDUNE_WIND_RA,14.9755,-0.4341,-1.7284,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,CANADIAN_HILLS_1,OKGECIMARRONUNCANADN1_WIND_RA,17.4271,-0.0181,0.3072,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,CANADIAN_HILLS_2,OKGECIMARRONUNCANADN2_WIND_RA,17.4271,-0.0181,0.3072,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,CANADIAN_HILLS_3,GRDACMRN_GRDLDCANADN3_WIND_RA,17.4271,-0.0181,0.3072,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,CANADIAN_HILLS_4,OKGECIMARRONUNCANADN4_WIND_RA,17.4271,-0.0181,0.3072,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,CANADIAN_HILLS_5,OKGECIMARRONUNCANADN5_WIND_RA,17.4271,-0.0181,0.3072,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,CANEY_RIVER_WINDPOWER,WRCAN_RIVRUNCANEY_WIND_RA,11.7191,-0.3603,-5.0587,17.1381
03/19/2021 01:00:00,03/19/2021 06:00:00,CASS_CO_1,OPPDCASSCNTYUN1_RA,9.8162,-0.9560,-6.3658,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,CASS_CO_2,OPPDCASSCNTYUN2_RA,9.8162,-0.9560,-6.3658,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,CLEC,MISO,17.2863,0.0043,0.1439,17.1381
03/19/2021 01:00:00,03/19/2021 06:00:00,COFFEYVILLE_7,GRDACOFFEYGRUN7_RA,13.5819,0.4489,-4.0050,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,COWP,COWP_LA,21.5482,0.6098,3.8003,17.1381
03/19/2021 01:00:00,03/19/2021 06:00:00,COWP_GEN1,WRW_PLAINGUNCOWP_GEN1_RA,21.5482,0.6098,3.8003,17.1381
03/19/2021 01:00:00,03/19/2021 06:00:00,COWP_GEN2,WRW_PLAINGUNCOWP_GEN2_RA,21.5482,0.6098,3.8003,17.1381
03/19/2021 01:00:00,03/19/2021 06:00:00,CPLE,VACS,20.5361,0.5893,2.8087,17.1381
03/19/2021 01:00:00,03/19/2021 06:00:00,CPLW,VACS,20.5361,0.5893,2.8087,17.1381
03/19/2021 01:00:00,03/19/2021 06:00:00,CROSSROADS1,MPSCRSRD_EXUNCROSSROADS1_RA,21.7839,0.8001,3.8458,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,CROSSROADS2,MPSCRSRD_EXUNCROSSROADS2_RA,21.7839,0.8001,3.8458,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,CROSSROADS3,MPSCRSRD_EXUNCROSSROADS3_RA,21.7839,0.8001,3.8458,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,CROSSROADS4,MPSCRSRD_EXUNCROSSROADS4_RA,21.7839,0.8001,3.8458,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,CRTH_SPA,WRCRTH_SPA_LA,28.1647,0.6392,10.3874,17.1381
03/19/2021 01:00:00,03/19/2021 06:00:00,CSWARSENALHILL5,CSWSARSENALUN5_RA,23.0454,1.6868,4.2206,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,CSWCOMANCHE1,CSWSCOMANCHEPLT1,22.4804,0.6479,4.6945,17.1380
03/19/2021 01:00:00,03/19/2021 06:00:00,CSWDOLET1,CSWSDOLET_PPUN1_RA,22.7796,1.4191,4.2224,17.1381
03/19/2021 01:00:00,03/19/2021 06:00:00,CSWELKCITY,CSWSELK_TAPUNELKCTY_WIND_RA,19.7742,-0.0044,2.6406,17.1380
