Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
01/02/2021 01:00:00,01/02/2021 07:00:00,AEC,SOUC,23.9743,-0.0073,-0.0549,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,AECC_CSWS,CSWS_AECC_LA,24.5022,0.2368,0.2288,24.0366
01/02/2021 01:00:00,01/02/2021 07:00:00,AECC_ELKINS,CSWSELKINSUNELKINS_RA,23.4831,-0.1101,-0.4434,24.0366
01/02/2021 01:00:00,01/02/2021 07:00:00,AECC_FITZHUGH,CSWSFITZHUGHPLT1,24.9104,0.4648,0.4090,24.0366
01/02/2021 01:00:00,01/02/2021 07:00:00,AECC_FLTCREEK,CSWSFLINTCRKUN1_JOU_AECC_RA,23.1083,-0.4580,-0.4703,24.0366
01/02/2021 01:00:00,01/02/2021 07:00:00,AECC_FULTON,CSWSFULTON_CUNFULT_RA,24.7406,-0.2375,0.9415,24.0366
01/02/2021 01:00:00,01/02/2021 07:00:00,AECC_HYDRO13,CSWSLD13UN1_RA,24.1267,-0.3191,0.4092,24.0366
01/02/2021 01:00:00,01/02/2021 07:00:00,AECC_JWTURK,CSWSTURK_PPUNTURK_AECC_RA,24.6320,-0.5331,1.1285,24.0366
01/02/2021 01:00:00,01/02/2021 07:00:00,AECI,AECI,23.4160,-0.1276,-0.4929,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,AEPM_CSWS,CSWS_LA,25.0585,0.0921,0.9298,24.0366
01/02/2021 01:00:00,01/02/2021 07:00:00,ALTW,MISO,23.4864,-0.1169,-0.4332,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,AMRN,MISO,23.4864,-0.1169,-0.4332,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,ANTELOPE,SPSANTELOPEUNANT1_RA,26.1422,1.2743,0.8313,24.0366
01/02/2021 01:00:00,01/02/2021 07:00:00,BBA,MISO,23.4864,-0.1169,-0.4332,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,BCA,MISO,23.4864,-0.1169,-0.4332,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,BEPM_RM_NPPD,NPPD_BEPM_RUSHMORE_LA,23.1482,0.8212,-1.7095,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,BEPM_TS_NPPD,NPPD_BEPM_TRISTATE_LA,18.3477,-3.0390,-2.6498,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,BLKW,BLKW,26.4750,1.6965,0.7420,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,BLUECANYON2,WFECBLUCAN14UNUN2_BLUCAN14_RA,30.9897,0.1530,6.8002,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,BLUECANYON5,WFECCHERRYRDUNBLUCAN5_WND_RA,32.7709,0.5195,8.2149,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,BLUECANYON6,WFECSLCKHILSUNBLUCAN6_WIND_RA,30.9997,0.1629,6.8002,24.0366
01/02/2021 01:00:00,01/02/2021 07:00:00,BRAZ,MISO,23.4864,-0.1169,-0.4332,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,BUBA,MISO,23.4864,-0.1169,-0.4332,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,BUFFALO_DUNES_WIND,SPSFINNEY1UNBUFFDUNE_WIND_RA,22.3292,-1.6580,-0.0494,24.0366
01/02/2021 01:00:00,01/02/2021 07:00:00,CANADIAN_HILLS_1,OKGECIMARRONUNCANADN1_WIND_RA,21.2012,-0.4038,-2.4315,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,CANADIAN_HILLS_2,OKGECIMARRONUNCANADN2_WIND_RA,21.2012,-0.4038,-2.4315,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,CANADIAN_HILLS_3,GRDACMRN_GRDLDCANADN3_WIND_RA,21.2012,-0.4038,-2.4315,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,CANADIAN_HILLS_4,OKGECIMARRONUNCANADN4_WIND_RA,21.2012,-0.4038,-2.4315,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,CANADIAN_HILLS_5,OKGECIMARRONUNCANADN5_WIND_RA,21.2012,-0.4038,-2.4315,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,CANEY_RIVER_WINDPOWER,WRCAN_RIVRUNCANEY_WIND_RA,21.9678,-1.1195,-0.9492,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,CASS_CO_1,OPPDCASSCNTYUN1_RA,22.4410,-0.4600,-1.1356,24.0366
01/02/2021 01:00:00,01/02/2021 07:00:00,CASS_CO_2,OPPDCASSCNTYUN2_RA,22.4410,-0.4600,-1.1356,24.0366
01/02/2021 01:00:00,01/02/2021 07:00:00,CLEC,MISO,23.4864,-0.1169,-0.4332,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,COFFEYVILLE_7,GRDACOFFEYGRUN7_RA,23.1232,-0.2708,-0.6425,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,COWP,COWP_LA,23.8232,0.1009,-0.3142,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,COWP_GEN1,WRW_PLAINGUNCOWP_GEN1_RA,23.8232,0.1009,-0.3142,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,COWP_GEN2,WRW_PLAINGUNCOWP_GEN2_RA,23.8232,0.1009,-0.3142,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,CPLE,VACS,23.9220,-0.0132,-0.1013,24.0365
01/02/2021 01:00:00,01/02/2021 07:00:00,CPLW,VACS,23.9220,-0.0132,-0.1013,24.0365
