Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
04/26/2021 01:00:00,04/26/2021 06:00:00,AEC,SOUC,9.4809,-0.2905,15.7915,-6.0201
04/26/2021 01:00:00,04/26/2021 06:00:00,AECC_CSWS,CSWS_AECC_LA,12.2284,-0.2783,18.5268,-6.0201
04/26/2021 01:00:00,04/26/2021 06:00:00,AECC_ELKINS,CSWSELKINSUNELKINS_RA,7.6863,-0.2681,13.9745,-6.0201
04/26/2021 01:00:00,04/26/2021 06:00:00,AECC_FITZHUGH,CSWSFITZHUGHPLT1,9.7168,-0.2670,16.0038,-6.0200
04/26/2021 01:00:00,04/26/2021 06:00:00,AECC_FLTCREEK,CSWSFLINTCRKUN1_JOU_AECC_RA,7.9860,-0.2411,14.2471,-6.0200
04/26/2021 01:00:00,04/26/2021 06:00:00,AECC_FULTON,CSWSFULTON_CUNFULT_RA,21.5912,-0.3241,27.9353,-6.0200
04/26/2021 01:00:00,04/26/2021 06:00:00,AECC_HYDRO13,CSWSLD13UN1_RA,9.6577,0.0060,15.6717,-6.0200
04/26/2021 01:00:00,04/26/2021 06:00:00,AECC_JWTURK,CSWSTURK_PPUNTURK_AECC_RA,23.9052,-0.2945,30.2197,-6.0200
04/26/2021 01:00:00,04/26/2021 06:00:00,AECI,AECI,6.0304,-0.1838,12.2342,-6.0200
04/26/2021 01:00:00,04/26/2021 06:00:00,AEPM_CSWS,CSWS_LA,11.2792,-0.2239,17.5231,-6.0200
04/26/2021 01:00:00,04/26/2021 06:00:00,ALTW,MISO,4.2310,-0.1410,10.3920,-6.0200
04/26/2021 01:00:00,04/26/2021 06:00:00,AMRN,MISO,4.2310,-0.1410,10.3920,-6.0200
04/26/2021 01:00:00,04/26/2021 06:00:00,ANTELOPE,SPSANTELOPEUNANT1_RA,-19.2380,0.0047,-13.2227,-6.0200
04/26/2021 01:00:00,04/26/2021 06:00:00,BBA,MISO,4.2310,-0.1410,10.3920,-6.0200
04/26/2021 01:00:00,04/26/2021 06:00:00,BCA,MISO,4.2310,-0.1410,10.3920,-6.0200
