Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
04/22/2021 01:00:00,04/22/2021 06:00:00,AEC,SOUC,23.8702,0.9500,0.2076,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,AECC_CSWS,CSWS_AECC_LA,23.7128,0.7936,0.2067,22.7125
04/22/2021 01:00:00,04/22/2021 06:00:00,AECC_ELKINS,CSWSELKINSUNELKINS_RA,23.1662,0.4970,-0.0434,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,AECC_FITZHUGH,CSWSFITZHUGHPLT1,22.8682,0.0372,0.1184,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,AECC_FLTCREEK,CSWSFLINTCRKUN1_JOU_AECC_RA,23.0513,0.3849,-0.0462,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,AECC_FULTON,CSWSFULTON_CUNFULT_RA,24.9125,1.5961,0.6038,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,AECC_HYDRO13,CSWSLD13UN1_RA,22.3588,-0.4486,0.0948,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,AECC_JWTURK,CSWSTURK_PPUNTURK_AECC_RA,25.0183,1.6220,0.6837,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,AECI,AECI,23.1307,0.4133,0.0048,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,AEPM_CSWS,CSWS_LA,23.9207,0.9424,0.2657,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,ALTW,MISO,23.1797,0.4284,0.0388,22.7125
04/22/2021 01:00:00,04/22/2021 06:00:00,AMRN,MISO,23.1797,0.4284,0.0388,22.7125
04/22/2021 01:00:00,04/22/2021 06:00:00,ANTELOPE,SPSANTELOPEUNANT1_RA,21.7292,-0.5867,-0.3967,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,BBA,MISO,23.1797,0.4284,0.0388,22.7125
04/22/2021 01:00:00,04/22/2021 06:00:00,BCA,MISO,23.1797,0.4284,0.0388,22.7125
04/22/2021 01:00:00,04/22/2021 06:00:00,BEPM_RM_NPPD,NPPD_BEPM_RUSHMORE_LA,22.3206,-0.1866,-0.2054,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,BEPM_TS_NPPD,NPPD_BEPM_TRISTATE_LA,20.4377,-1.9183,-0.3567,22.7127
04/22/2021 01:00:00,04/22/2021 06:00:00,BLKW,BLKW,21.7268,-0.5932,-0.3926,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,BLUECANYON2,WFECBLUCAN14UNUN2_BLUCAN14_RA,21.7888,-0.4732,-0.4506,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,BLUECANYON5,WFECCHERRYRDUNBLUCAN5_WND_RA,22.2027,-0.0755,-0.4344,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,BLUECANYON6,WFECSLCKHILSUNBLUCAN6_WIND_RA,21.8028,-0.4592,-0.4506,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,BRAZ,MISO,23.1797,0.4284,0.0388,22.7125
04/22/2021 01:00:00,04/22/2021 06:00:00,BUBA,MISO,23.1797,0.4284,0.0388,22.7125
04/22/2021 01:00:00,04/22/2021 06:00:00,BUFFALO_DUNES_WIND,SPSFINNEY1UNBUFFDUNE_WIND_RA,21.2119,-1.2140,-0.2867,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CANADIAN_HILLS_1,OKGECIMARRONUNCANADN1_WIND_RA,21.9434,-0.2752,-0.4940,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CANADIAN_HILLS_2,OKGECIMARRONUNCANADN2_WIND_RA,21.9434,-0.2752,-0.4940,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CANADIAN_HILLS_3,GRDACMRN_GRDLDCANADN3_WIND_RA,21.9434,-0.2752,-0.4940,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CANADIAN_HILLS_4,OKGECIMARRONUNCANADN4_WIND_RA,21.9434,-0.2752,-0.4940,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CANADIAN_HILLS_5,OKGECIMARRONUNCANADN5_WIND_RA,21.9434,-0.2752,-0.4940,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CANEY_RIVER_WINDPOWER,WRCAN_RIVRUNCANEY_WIND_RA,22.2819,-0.2431,-0.1876,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CASS_CO_1,OPPDCASSCNTYUN1_RA,22.4821,-0.1895,-0.0410,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CASS_CO_2,OPPDCASSCNTYUN2_RA,22.4821,-0.1895,-0.0410,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CLEC,MISO,23.1797,0.4284,0.0388,22.7125
04/22/2021 01:00:00,04/22/2021 06:00:00,COFFEYVILLE_7,GRDACOFFEYGRUN7_RA,22.8696,0.2529,-0.0959,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,COWP,COWP_LA,23.6223,0.8161,0.0936,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,COWP_GEN1,WRW_PLAINGUNCOWP_GEN1_RA,23.6223,0.8161,0.0936,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,COWP_GEN2,WRW_PLAINGUNCOWP_GEN2_RA,23.6223,0.8161,0.0936,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CPLE,VACS,23.8106,0.9068,0.1912,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CPLW,VACS,23.8106,0.9068,0.1912,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CROSSROADS1,MPSCRSRD_EXUNCROSSROADS1_RA,24.0095,1.0656,0.2313,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CROSSROADS2,MPSCRSRD_EXUNCROSSROADS2_RA,24.0095,1.0656,0.2313,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CROSSROADS3,MPSCRSRD_EXUNCROSSROADS3_RA,24.0095,1.0656,0.2313,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CROSSROADS4,MPSCRSRD_EXUNCROSSROADS4_RA,24.0095,1.0656,0.2313,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CRTH_SPA,WRCRTH_SPA_LA,23.2937,0.6288,-0.0477,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWARSENALHILL5,CSWSARSENALUN5_RA,24.5678,1.3290,0.5262,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWCOMANCHE1,CSWSCOMANCHEPLT1,22.1702,-0.1105,-0.4318,22.7125
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWDOLET1,CSWSDOLET_PPUN1_RA,24.7944,1.6104,0.4715,22.7125
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWELKCITY,CSWSELK_TAPUNELKCTY_WIND_RA,21.5411,-0.7407,-0.4308,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWETTURK,CSWSTURK_PPUNCSWETTURK_RA,25.0183,1.6220,0.6837,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWFLINTCREEK1,CSWSFLINTCRKUN1_RA,23.0513,0.3849,-0.0462,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWJLSTALL,CSWSSTALL_PPPLT1,24.2439,1.0053,0.5260,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWKNOXLEE5,CSWSKNOXLEEUN5_RA,24.7666,1.4918,0.5623,22.7125
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWLIEBERMAN3,CSWSLIEBERMUN3_RA,24.8205,1.5681,0.5398,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWLIEBERMAN4,CSWSLIEBERMUN4_RA,24.8205,1.5681,0.5398,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWMAJESTICWIND,CSWMAJESTICWIND_H,19.9722,-2.3571,-0.3833,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWMATTISON1,CSWSMATTISONUN1_RA,23.1292,0.4609,-0.0443,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWMATTISON2,CSWSMATTISONUN2_RA,23.1292,0.4609,-0.0443,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWMATTISON3,CSWSMATTISONUN3_RA,23.1293,0.4610,-0.0443,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWMATTISON4,CSWSMATTISONUN4_RA,23.1293,0.4610,-0.0443,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWMSTURK,CSWSTURK_PPUNCSWMSTURK_RA,25.0183,1.6220,0.6837,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWNARROWS1,CSWSNARROWSUN1_RA,25.6088,2.1028,0.7934,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWNORTHEASTERN1,CSWSNE_GASPLT1,21.9966,-0.6324,-0.0836,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWNORTHEASTERN2,CSWSNE_GASUN2_RA,22.0500,-0.5790,-0.0836,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWNORTHEASTERN3,CSWSNE_COALUN3_RA,22.1543,-0.4615,-0.0968,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWPIRKEY1,CSWSPIRKEYUN1_RA,24.6748,1.3952,0.5670,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWRIVERSIDE1,CSWSRIVRSIDEUN1_RA,22.5108,-0.1498,-0.0520,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWRIVERSIDE2,CSWSRIVRSIDEUN2_RA,22.5108,-0.1498,-0.0520,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWRIVERSIDE3,CSWSRIVRSIDEUN3_RA,22.5108,-0.1498,-0.0520,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWRIVERSIDE4,CSWSRIVRSIDEUN4_RA,22.5108,-0.1498,-0.0520,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.AECC.DRIFTSAND,CSWSDRFTSND4UNDRIFTSAND_WIND_RA,22.6918,0.4675,-0.4883,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.AECC.WILDHORSE,CSWSTUSKAHOMUNWILDHORSE_RA,25.3387,1.1461,1.4800,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.CORP.KIAPB1,CSWS.CORP.KIAPB1_H,24.2057,0.8660,0.6271,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.CORP.KIAPB2,CSWS.CORP.KIAPB2_H,24.2054,0.8657,0.6271,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.FPLP.RSES,CSWSTERRY_RDUNRS_ENERGY_STRG_RA,22.7372,0.4713,-0.4467,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.GREENCOUNTRY,CSWSJENKSUNCGCC1_RA,22.0302,-0.5964,-0.0860,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.GREENCOUNTRY_2,CSWSJENKSUNCGCC2_RA,22.4339,-0.1927,-0.0860,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.GREENCOUNTRY_3,CSWSJENKSUNCGCC3_RA,22.4339,-0.1927,-0.0860,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.HCPP.RBPW,CSWSLEONARDUNREDBED_WIND_RA,22.2037,0.0009,-0.5098,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.OMPA.TURK,CSWSTURK_PPUNTURK_OMPA_RA,25.0183,1.6220,0.6837,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.RSPA.RUSHSPRWNDA,CSWSTERRY_RDUNRUSH_SPRINGS_A_RA,22.7372,0.4713,-0.4467,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.RSPB.RUSHSPRWNDB,CSWSTERRY_RDUNRUSH_SPRINGS_B_RA,22.7372,0.4713,-0.4467,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.TNSK.ELKCITY2,CSWSROARKUNELKCTY2_WIND_RA,21.5300,-0.7518,-0.4308,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.TNSK.KIAPB1,CSWSKIOWAPLT,24.2055,0.8658,0.6271,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.TNSK.KIAPB2,CSWSKIOWAPLT2,24.2054,0.8657,0.6271,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.VOLT.0002,RICHMOND_DDR,25.0781,1.6755,0.6900,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.VOLT.0003,PLILER_DDR,24.8861,1.5949,0.5786,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.VOLT.0004,CSWSWHITNEYUNWHIT_DDR_GEN_RA,24.9539,1.6706,0.5707,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.VOLT.0025,CENTER_DDR,25.0153,1.8120,0.4907,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.VOLT.0040,MOHAWK_DDR,22.6265,0.0045,-0.0906,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS.WTHR.WTHR,CSWSWFRDGUNUN1_WFRDG_RA,22.0168,-0.2213,-0.4745,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWSEASTMAN,CSWSEASTMANUNEASTMAN_RA,24.4613,1.1823,0.5664,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWSLEEPINGBEAR,WFECSLP_BEARUNWINDFARM_RA,20.9360,-1.4170,-0.3595,22.7125
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWSOUTHWESTERN1,CSWSSW_STAUN1_RA,22.1023,-0.1596,-0.4507,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWSOUTHWESTERN2,CSWSSW_STAUN2_RA,22.1023,-0.1596,-0.4507,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWSOUTHWESTERN3,CSWSSW_STAUN3_RA,22.0253,-0.2366,-0.4507,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWSOUTHWESTERN4,CSWSSW_STAUN4_RA,22.1023,-0.1596,-0.4507,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWSOUTHWESTERN5,CSWSSW_STAUN5_RA,22.1023,-0.1596,-0.4507,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWSWTURK,CSWSTURK_PPUNCSWSWTURK_RA,25.0183,1.6220,0.6837,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS_ETEC_LOAD,CSWS_ETEC_LA,25.1194,1.9218,0.4850,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS_OMPA_DOLETHILLS,CSWSDOLET_PPUNOMPA_DOLET_RA,24.7944,1.6104,0.4715,22.7125
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWS_OMPA_PIRKEY,CSWSPIRKEYUNOMPA_PIRKEY_RA,24.6748,1.3952,0.5670,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWTULSA2,CSWSTULSA_PSUN2_RA,22.5557,-0.0908,-0.0661,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWTULSA4,CSWSTULSA_PSUN4_RA,22.5559,-0.0906,-0.0661,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWWEATHERFORDWIND,CSWWEATHERFORDWIND_H,22.0168,-0.2213,-0.4745,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWWELEETKA4,CSWSWELEETKAUN4_RA,23.8474,0.4473,0.6875,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWWELEETKA5,CSWSWELEETKAUN5_RA,23.8474,0.4473,0.6875,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWWELSH1,CSWSWELSHUN1_RA,24.8747,1.5445,0.6176,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWWELSH3,CSWSWELSHUN3_RA,24.8747,1.5445,0.6176,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWWILKES1,CSWSWILKESUN1_RA,25.0938,1.7760,0.6052,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWWILKES2,CSWSWILKESUN2_RA,25.0938,1.7760,0.6052,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CSWWILKES3,CSWSWILKESUN3_RA,24.7997,1.5188,0.5683,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,CWEP_SPA,CWEP_SPA_H,23.2937,0.6288,-0.0477,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,DEMPSEY_RIDGE_WIND,CSWSDEMPSRDGUNDEMPSEY_WIND_RA,21.5895,-0.6923,-0.4308,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,DENL,MISO,23.1797,0.4284,0.0388,22.7125
04/22/2021 01:00:00,04/22/2021 06:00:00,DERS,MISO,23.1797,0.4284,0.0388,22.7125
04/22/2021 01:00:00,04/22/2021 06:00:00,DOE,DOE,23.5659,0.7300,0.1233,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,DOGWOOD,MPSPHILLUNDOGWOOD_RA,22.5791,-0.0535,-0.0800,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,DPC,MISO,23.1797,0.4284,0.0388,22.7125
04/22/2021 01:00:00,04/22/2021 06:00:00,DUK,VACS,23.8106,0.9068,0.1912,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,EDDY,EDDY,21.8220,-0.4962,-0.3944,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,EDE.KINGSPOINT,EDELAR3821UNKINGSPNT_RA,23.2744,0.6023,-0.0405,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,EDE.NEOSHORDGE,WRNEORDGUNNEOSHRDG_RA,22.5317,-0.0579,-0.1230,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,EDE.NORTHFORK,EDEASB3491UNNORTHFRK_RA,23.2170,0.5660,-0.0615,22.7125
04/22/2021 01:00:00,04/22/2021 06:00:00,EDE.SLCC,EDESTL4391_PLT,23.1011,0.4437,-0.0552,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,EDE.SLCC.1,EDE.SLCC.1_H,23.1011,0.4437,-0.0552,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,EDE.SLCC.2,EDE.SLCC.2_H,23.1011,0.4437,-0.0552,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,EDEP_SWMPEPHUB,EDEP_SWMPEP_H,22.6639,0.0333,-0.0820,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,EDE_ASB_01,EDE_ASB_01_H,23.2170,0.5660,-0.0615,22.7125
04/22/2021 01:00:00,04/22/2021 06:00:00,EDE_EC_01,EDELAR3821UN1_RA,23.2744,0.6023,-0.0405,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,EDE_EC_02,EDELAR3821UN2_RA,23.2744,0.6023,-0.0405,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,EDE_EC_03,EDELAR3821UN3_RA,23.2744,0.6023,-0.0405,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,EDE_EC_04,EDELAR3821UN4_RA,23.2744,0.6023,-0.0405,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,EDE_EDE,EDE_LA,23.4351,0.7613,-0.0388,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,EDE_ERW,EDEERWFUNG1_RA,22.2710,-0.2451,-0.1965,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,EDE_IATAN,EDE_IATAN_H,22.2480,-0.3724,-0.0922,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,EDE_IATAN2,EDE_IATAN2_H,22.2480,-0.3724,-0.0922,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,EDE_MWW,EDEMWWF_EDEUNWINDFARM_RA,21.9818,-0.5529,-0.1779,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,EDE_OZD_5,EDEOZRK_BUN5_RA,23.8881,1.1593,0.0162,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,EDE_OZD_6,EDEOZRK_BUN6_RA,23.8881,1.1593,0.0162,22.7126
04/22/2021 01:00:00,04/22/2021 06:00:00,EDE_OZD_7,EDEOZRK_BUN7_RA,23.8881,1.1593,0.0162,22.7126
