Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
03/28/2021 01:00:00,03/28/2021 06:00:00,AEC,SOUC,23.1002,0.6998,3.6300,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,AECC_CSWS,CSWS_AECC_LA,24.2558,0.8315,4.6539,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,AECC_ELKINS,CSWSELKINSUNELKINS_RA,23.0911,0.3808,3.9399,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,AECC_FITZHUGH,CSWSFITZHUGHPLT1,23.3840,1.1214,3.4923,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,AECC_FLTCREEK,CSWSFLINTCRKUN1_JOU_AECC_RA,23.2368,0.0773,4.3892,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,AECC_FULTON,CSWSFULTON_CUNFULT_RA,25.8037,1.1993,5.8340,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,AECC_HYDRO13,CSWSLD13UN1_RA,23.0953,0.9161,3.4088,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,AECC_JWTURK,CSWSTURK_PPUNTURK_AECC_RA,26.2038,1.1713,6.2621,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,AECI,AECI,21.9237,0.1910,2.9623,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,AEPM_CSWS,CSWS_LA,23.2899,0.9297,3.5898,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,ALTW,MISO,21.0842,0.0763,2.2375,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,AMRN,MISO,21.0842,0.0763,2.2375,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,ANTELOPE,SPSANTELOPEUNANT1_RA,19.9265,0.9192,0.2369,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,BBA,MISO,21.0842,0.0763,2.2375,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,BCA,MISO,21.0842,0.0763,2.2375,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,BEPM_RM_NPPD,NPPD_BEPM_RUSHMORE_LA,17.2926,-0.4317,-1.0461,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,BEPM_TS_NPPD,NPPD_BEPM_TRISTATE_LA,14.8247,-2.3439,-1.6018,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,BLKW,BLKW,20.5206,1.6655,0.0847,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,BLUECANYON2,WFECBLUCAN14UNUN2_BLUCAN14_RA,12.6885,-0.9049,-5.1770,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,BLUECANYON5,WFECCHERRYRDUNBLUCAN5_WND_RA,12.9789,-0.4834,-5.3081,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,BLUECANYON6,WFECSLCKHILSUNBLUCAN6_WIND_RA,12.7236,-0.8698,-5.1770,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,BRAZ,MISO,21.0842,0.0763,2.2375,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,BUBA,MISO,21.0842,0.0763,2.2375,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,BUFFALO_DUNES_WIND,SPSFINNEY1UNBUFFDUNE_WIND_RA,14.7242,-1.1548,-2.8913,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,CANADIAN_HILLS_1,OKGECIMARRONUNCANADN1_WIND_RA,14.7000,-0.2302,-3.8401,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,CANADIAN_HILLS_2,OKGECIMARRONUNCANADN2_WIND_RA,14.7000,-0.2302,-3.8401,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,CANADIAN_HILLS_3,GRDACMRN_GRDLDCANADN3_WIND_RA,14.7000,-0.2302,-3.8401,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,CANADIAN_HILLS_4,OKGECIMARRONUNCANADN4_WIND_RA,14.7000,-0.2302,-3.8401,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,CANADIAN_HILLS_5,OKGECIMARRONUNCANADN5_WIND_RA,14.7000,-0.2302,-3.8401,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,CANEY_RIVER_WINDPOWER,WRCAN_RIVRUNCANEY_WIND_RA,13.2719,-0.5440,-4.9545,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CASS_CO_1,OPPDCASSCNTYUN1_RA,16.3143,-1.0601,-1.3960,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CASS_CO_2,OPPDCASSCNTYUN2_RA,16.3143,-1.0601,-1.3960,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CLEC,MISO,21.0842,0.0763,2.2375,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,COFFEYVILLE_7,GRDACOFFEYGRUN7_RA,14.9340,0.2353,-4.0717,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,COWP,COWP_LA,23.8473,0.6254,4.4516,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,COWP_GEN1,WRW_PLAINGUNCOWP_GEN1_RA,23.8473,0.6254,4.4516,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,COWP_GEN2,WRW_PLAINGUNCOWP_GEN2_RA,23.8473,0.6254,4.4516,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,CPLE,VACS,22.9577,0.6496,3.5377,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CPLW,VACS,22.9577,0.6496,3.5377,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CROSSROADS1,MPSCRSRD_EXUNCROSSROADS1_RA,23.5043,0.8484,3.8856,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,CROSSROADS2,MPSCRSRD_EXUNCROSSROADS2_RA,23.5043,0.8484,3.8856,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,CROSSROADS3,MPSCRSRD_EXUNCROSSROADS3_RA,23.5043,0.8484,3.8856,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,CROSSROADS4,MPSCRSRD_EXUNCROSSROADS4_RA,23.5043,0.8484,3.8856,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,CRTH_SPA,WRCRTH_SPA_LA,32.0110,0.4277,12.8129,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWARSENALHILL5,CSWSARSENALUN5_RA,26.0003,1.8125,5.4175,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWCOMANCHE1,CSWSCOMANCHEPLT1,14.1112,0.3171,-4.9763,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWDOLET1,CSWSDOLET_PPUN1_RA,25.3909,1.4796,5.1410,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWELKCITY,CSWSELK_TAPUNELKCTY_WIND_RA,14.4493,-0.5332,-3.7879,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWETTURK,CSWSTURK_PPUNCSWETTURK_RA,26.2038,1.1713,6.2621,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWFLINTCREEK1,CSWSFLINTCRKUN1_RA,23.2368,0.0773,4.3892,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWJLSTALL,CSWSSTALL_PPPLT1,25.9680,1.7822,5.4154,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWKNOXLEE5,CSWSKNOXLEEUN5_RA,25.6640,1.2460,5.6476,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWLIEBERMAN3,CSWSLIEBERMUN3_RA,25.9632,1.7208,5.4720,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWLIEBERMAN4,CSWSLIEBERMUN4_RA,25.9632,1.7208,5.4720,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWMAJESTICWIND,CSWMAJESTICWIND_H,17.4331,-0.5080,-0.8292,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWMATTISON1,CSWSMATTISONUN1_RA,23.0651,0.3479,3.9468,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWMATTISON2,CSWSMATTISONUN2_RA,23.0651,0.3479,3.9468,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWMATTISON3,CSWSMATTISONUN3_RA,23.0652,0.3480,3.9468,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWMATTISON4,CSWSMATTISONUN4_RA,23.0652,0.3480,3.9468,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWMSTURK,CSWSTURK_PPUNCSWMSTURK_RA,26.2038,1.1713,6.2621,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWNARROWS1,CSWSNARROWSUN1_RA,25.8268,0.0368,7.0196,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWNORTHEASTERN1,CSWSNE_GASPLT1,19.5645,-0.3848,1.1790,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWNORTHEASTERN2,CSWSNE_GASUN2_RA,19.6852,-0.2642,1.1790,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWNORTHEASTERN3,CSWSNE_COALUN3_RA,17.6678,0.0339,-1.1365,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWPIRKEY1,CSWSPIRKEYUN1_RA,25.3618,0.9257,5.6657,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWRIVERSIDE1,CSWSRIVRSIDEUN1_RA,19.6287,0.1745,0.6838,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWRIVERSIDE2,CSWSRIVRSIDEUN2_RA,19.6287,0.1745,0.6838,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWRIVERSIDE3,CSWSRIVRSIDEUN3_RA,19.6287,0.1745,0.6838,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWRIVERSIDE4,CSWSRIVRSIDEUN4_RA,19.6287,0.1745,0.6838,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWS.AECC.DRIFTSAND,CSWSDRFTSND4UNDRIFTSAND_WIND_RA,12.3373,-0.1089,-6.3242,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWS.AECC.WILDHORSE,CSWSTUSKAHOMUNWILDHORSE_RA,32.2175,0.5597,12.8875,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWS.CORP.KIAPB1,CSWSKIOWAPLT,25.1330,0.6679,5.6947,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWS.CORP.KIAPB2,CSWSKIOWAPLT2,25.1330,0.6679,5.6947,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWS.FPLP.RSES,CSWSTERRY_RDUNRS_ENERGY_STRG_RA,22.4202,0.4099,3.2400,18.7703
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWS.GREENCOUNTRY,CSWSJENKSUNCGCC1_RA,19.3229,0.1301,0.4224,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWS.GREENCOUNTRY_2,CSWSJENKSUNCGCC2_RA,19.3229,0.1301,0.4224,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWS.GREENCOUNTRY_3,CSWSJENKSUNCGCC3_RA,18.9855,-0.2073,0.4224,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWS.HCPP.RBPW,CSWSLEONARDUNREDBED_WIND_RA,13.2686,-0.1795,-5.3223,18.7704
03/28/2021 01:00:00,03/28/2021 06:00:00,CSWS.OMPA.TURK,CSWSTURK_PPUNTURK_OMPA_RA,26.2038,1.1713,6.2621,18.7704
