Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
05/06/2020 01:00:00,05/06/2020 06:00:00,AEC,SOUC,15.6695,0.5015,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,AECC_CSWS,CSWS_AECC_LA,15.6105,0.4425,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,AECC_ELKINS,CSWSELKINSUNELKINS_RA,15.2498,0.0818,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,AECC_FITZHUGH,CSWSFITZHUGHPLT1,15.7257,0.5577,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,AECC_FLTCREEK,CSWSFLINTCRKUN1_JOU_AECC_RA,15.1317,-0.0363,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,AECC_FULTON,CSWSFULTON_CUNFULT_RA,15.8135,0.6455,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,AECC_HYDRO13,CSWSLD13UN1_RA,15.1182,-0.0498,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,AECC_JWTURK,CSWSTURK_PPUNTURK_AECC_RA,15.7979,0.6299,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,AECI,AECI,15.4773,0.3093,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,AEPM_CSWS,CSWS_LA,15.5046,0.3366,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,ALTW,MISO,15.5359,0.3679,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,AMRN,MISO,15.5359,0.3679,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,ANTELOPE,SPSANTELOPEUNANT1_RA,14.3454,-0.8226,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,BBA,MISO,15.5359,0.3679,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,BCA,MISO,15.5359,0.3679,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,BEPM_RM_NPPD,NPPD_BEPM_RUSHMORE_LA,14.7436,-0.4244,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,BEPM_TS_NPPD,NPPD_BEPM_TRISTATE_LA,13.7982,-1.3698,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,BLKW,BLKW,14.5870,-0.5810,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,BLUECANYON2,WFECBLUCAN14UNUN2_BLUCAN14_RA,14.3023,-0.8657,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,BLUECANYON5,WFECCHERRYRDUNBLUCAN5_WND_RA,14.7818,-0.3862,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,BLUECANYON6,WFECSLCKHILSUNBLUCAN6_WIND_RA,14.3192,-0.8488,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,BRAZ,MISO,15.5359,0.3679,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,BUBA,MISO,15.5359,0.3679,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,BUFFALO_DUNES_WIND,SPSFINNEY1UNBUFFDUNE_WIND_RA,13.7127,-1.4553,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CANADIAN_HILLS_1,OKGECIMARRONUNCANADN1_WIND_RA,14.4894,-0.6786,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CANADIAN_HILLS_2,OKGECIMARRONUNCANADN2_WIND_RA,14.4894,-0.6786,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CANADIAN_HILLS_3,GRDACMRN_GRDLDCANADN3_WIND_RA,14.4894,-0.6786,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CANADIAN_HILLS_4,OKGECIMARRONUNCANADN4_WIND_RA,14.4894,-0.6786,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CANADIAN_HILLS_5,OKGECIMARRONUNCANADN5_WIND_RA,14.4894,-0.6786,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CANEY_RIVER_WINDPOWER,WRCAN_RIVRUNCANEY_WIND_RA,14.6488,-0.5192,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CASS_CO_1,OPPDCASSCNTYUN1_RA,15.5470,0.3790,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CASS_CO_2,OPPDCASSCNTYUN2_RA,15.5470,0.3790,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CLEC,MISO,15.5359,0.3679,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,COFFEYVILLE_7,GRDACOFFEYGRUN7_RA,15.1748,0.0068,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,COWP,COWP_LA,15.6415,0.4736,0.0000,15.1679
05/06/2020 01:00:00,05/06/2020 06:00:00,COWP_GEN1,WRW_PLAINGUNCOWP_GEN1_RA,15.6415,0.4736,0.0000,15.1679
05/06/2020 01:00:00,05/06/2020 06:00:00,COWP_GEN2,WRW_PLAINGUNCOWP_GEN2_RA,15.6415,0.4736,0.0000,15.1679
05/06/2020 01:00:00,05/06/2020 06:00:00,CPLE,VACS,15.6607,0.4927,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CPLW,VACS,15.6607,0.4927,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CROSSROADS1,MPSCRSRD_EXUNCROSSROADS1_RA,15.6798,0.5118,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CROSSROADS2,MPSCRSRD_EXUNCROSSROADS2_RA,15.6798,0.5118,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CROSSROADS3,MPSCRSRD_EXUNCROSSROADS3_RA,15.6798,0.5118,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CROSSROADS4,MPSCRSRD_EXUNCROSSROADS4_RA,15.6798,0.5118,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWARSENALHILL5,CSWSARSENALUN5_RA,15.7705,0.6025,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWCOMANCHE1,CSWSCOMANCHEPLT1,14.8545,-0.3135,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWDOLET1,CSWSDOLET_PPUN1_RA,15.7656,0.5976,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWELKCITY,CSWSELK_TAPUNELKCTY_WIND_RA,14.2281,-0.9399,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWETTURK,CSWSTURK_PPUNCSWETTURK_RA,15.7979,0.6299,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWFLINTCREEK1,CSWSFLINTCRKUN1_RA,15.1317,-0.0363,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWJLSTALL,CSWSSTALL_PPPLT1,15.6152,0.4472,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWKNOXLEE2,CSWKNOXLEE2_H,15.9672,0.7992,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWKNOXLEE3,CSWKNOXLEE3_H,15.9672,0.7992,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWKNOXLEE5,CSWSKNOXLEEUN5_RA,15.9672,0.7992,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWLIEBERMAN2,CSWLIEBERMAN2_H,15.7293,0.5613,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWLIEBERMAN3,CSWSLIEBERMUN3_RA,15.7293,0.5613,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWLIEBERMAN4,CSWSLIEBERMUN4_RA,15.7293,0.5613,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWLONESTAR1,CSWLONESTAR1_H,15.9883,0.8203,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWMAJESTICWIND,SPSMAJESTICUNWINDFARM_RA,13.3328,-1.8351,0.0000,15.1679
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWMATTISON1,CSWSMATTISONUN1_RA,15.2277,0.0598,0.0000,15.1679
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWMATTISON2,CSWSMATTISONUN2_RA,15.2277,0.0598,0.0000,15.1679
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWMATTISON3,CSWSMATTISONUN3_RA,15.2278,0.0598,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWMATTISON4,CSWSMATTISONUN4_RA,15.2278,0.0598,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWMSTURK,CSWSTURK_PPUNCSWMSTURK_RA,15.7979,0.6299,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWNARROWS1,CSWSNARROWSUN1_RA,16.0185,0.8506,0.0000,15.1679
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWNORTHEASTERN1,CSWSNE_GASPLT1,14.7493,-0.4186,0.0000,15.1679
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWNORTHEASTERN2,CSWSNE_GASUN2_RA,14.8085,-0.3595,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWNORTHEASTERN3,CSWSNE_COALUN3_RA,14.8873,-0.2807,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWPIRKEY1,CSWSPIRKEYUN1_RA,15.8252,0.6572,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWRIVERSIDE1,CSWSRIVRSIDEUN1_RA,14.9000,-0.2679,0.0000,15.1679
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWRIVERSIDE2,CSWSRIVRSIDEUN2_RA,14.9000,-0.2679,0.0000,15.1679
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWRIVERSIDE3,CSWSRIVRSIDEUN3_RA,14.9000,-0.2679,0.0000,15.1679
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWRIVERSIDE4,CSWSRIVRSIDEUN4_RA,14.9000,-0.2679,0.0000,15.1679
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWS.AECC.DRIFTSAND,CSWSDRFTSND4UNDRIFTSAND_WIND_RA,14.9235,-0.2445,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWS.AECC.WILDHORSE,CSWSTUSKAHOMUNWILDHORSE_RA,15.4212,0.2532,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWS.CORP.KIAPB1,CSWSKIOWAPLT,15.1604,-0.0076,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWS.CORP.KIAPB2,CSWSKIOWAPLT2,15.1604,-0.0076,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWS.ELK2.ELKCITY2,CSWS.ELK2.ELKCITY2_H,14.1930,-0.9750,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWS.FPLP.RSES,CSWSTERRY_RDUNRS_ENERGY_STRG_RA,14.9824,-0.1856,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWS.GREENCOUNTRY,CSWSJENKSUNCGCC1_RA,14.6953,-0.4727,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWS.GREENCOUNTRY_2,CSWSJENKSUNCGCC2_RA,14.6953,-0.4727,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWS.GREENCOUNTRY_3,CSWSJENKSUNCGCC3_RA,14.8677,-0.3003,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWS.HCPP.RBPW,CSWSLEONARDUNREDBED_WIND_RA,14.5481,-0.6199,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWS.OMPA.TURK,CSWSTURK_PPUNTURK_OMPA_RA,15.7979,0.6299,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWS.RSPA.RUSHSPRWNDA,CSWSTERRY_RDUNRUSH_SPRINGS_A_RA,14.9824,-0.1856,0.0000,15.1680
05/06/2020 01:00:00,05/06/2020 06:00:00,CSWS.RSPB.RUSHSPRWNDB,CSWSTERRY_RDUNRUSH_SPRINGS_B_RA,14.9824,-0.1856,0.0000,15.1680
