Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
11/01/2021 01:00:00,11/01/2021 06:00:00,AEC,SOUC,40.7140,1.7013,0.8922,38.1205
11/01/2021 01:00:00,11/01/2021 06:00:00,AECC_CSWS,CSWS_AECC_LA,41.1674,2.0834,0.9634,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,AECC_ELKINS,CSWSELKINSUNELKINS_RA,40.2370,1.4455,0.6709,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,AECC_FITZHUGH,CSWSFITZHUGHPLT1,41.6024,2.5333,0.9485,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,AECC_FLTCREEK,CSWSFLINTCRKUN1_JOU_AECC_RA,39.9206,1.1868,0.6132,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,AECC_FULTON,CSWSFULTON_CUNFULT_RA,41.2075,1.7564,1.3305,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,AECC_HYDRO13,CSWSLD13UN1_RA,40.1356,1.0844,0.9305,38.1207
11/01/2021 01:00:00,11/01/2021 06:00:00,AECC_JWTURK,CSWSTURK_PPUNTURK_AECC_RA,40.7924,1.2468,1.4249,38.1207
11/01/2021 01:00:00,11/01/2021 06:00:00,AECI,AECI,39.3554,0.8888,0.3460,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,AEPM_CSWS,CSWS_LA,41.7227,2.2371,1.3650,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,ALTW,MISO,40.2703,0.8983,1.2514,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,AMRN,MISO,40.2703,0.8983,1.2514,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,ANTELOPE,SPSANTELOPEUNANT1_RA,28.2941,-3.1028,-6.7237,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,BBA,MISO,40.2703,0.8983,1.2514,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,BCA,MISO,40.2703,0.8983,1.2514,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,BEPM_RM_NPPD,NPPD_BEPM_RUSHMORE_LA,46.9113,0.3029,8.4878,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,BEPM_TS_NPPD,NPPD_BEPM_TRISTATE_LA,27.8627,-3.9250,-6.3330,38.1207
11/01/2021 01:00:00,11/01/2021 06:00:00,BLKW,BLKW,27.5902,-3.9572,-6.5732,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,BLUECANYON2,WFECBLUCAN14UNUN2_BLUCAN14_RA,40.7384,0.1493,2.4685,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,BLUECANYON5,WFECCHERRYRDUNBLUCAN5_WND_RA,40.7050,0.5772,2.0072,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,BLUECANYON6,WFECSLCKHILSUNBLUCAN6_WIND_RA,40.7496,0.1605,2.4685,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,BRAZ,MISO,40.2703,0.8983,1.2514,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,BUBA,MISO,40.2703,0.8983,1.2514,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,BUFFALO_DUNES_WIND,SPSFINNEY1UNBUFFDUNE_WIND_RA,27.5039,-3.9685,-6.6483,38.1207
11/01/2021 01:00:00,11/01/2021 06:00:00,CANADIAN_HILLS_1,OKGECIMARRONUNCANADN1_WIND_RA,41.5452,0.6320,2.7925,38.1207
11/01/2021 01:00:00,11/01/2021 06:00:00,CANADIAN_HILLS_2,OKGECIMARRONUNCANADN2_WIND_RA,41.5452,0.6320,2.7925,38.1207
11/01/2021 01:00:00,11/01/2021 06:00:00,CANADIAN_HILLS_3,GRDACMRN_GRDLDCANADN3_WIND_RA,41.5452,0.6320,2.7925,38.1207
11/01/2021 01:00:00,11/01/2021 06:00:00,CANADIAN_HILLS_4,OKGECIMARRONUNCANADN4_WIND_RA,41.5452,0.6320,2.7925,38.1207
11/01/2021 01:00:00,11/01/2021 06:00:00,CANADIAN_HILLS_5,OKGECIMARRONUNCANADN5_WIND_RA,41.5452,0.6320,2.7925,38.1207
11/01/2021 01:00:00,11/01/2021 06:00:00,CANEY_RIVER_WINDPOWER,WRCAN_RIVRUNCANEY_WIND_RA,35.6918,-1.3779,-1.0509,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,CASS_CO_1,OPPDCASSCNTYUN1_RA,36.3236,-1.3952,-0.4018,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,CASS_CO_2,OPPDCASSCNTYUN2_RA,36.3236,-1.3952,-0.4018,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,CLEC,MISO,40.2703,0.8983,1.2514,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,COFFEYVILLE_7,GRDACOFFEYGRUN7_RA,39.3890,0.9237,0.3447,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,COWP,COWP_LA,39.9968,1.4067,0.4695,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,COWP_GEN1,WRW_PLAINGUNCOWP_GEN1_RA,39.9968,1.4067,0.4695,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,COWP_GEN2,WRW_PLAINGUNCOWP_GEN2_RA,39.9968,1.4067,0.4695,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,CPLE,VACS,40.6154,1.6248,0.8700,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,CPLW,VACS,40.6154,1.6248,0.8700,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,CROSSROADS1,MPSCRSRD_EXUNCROSSROADS1_RA,40.8495,1.8467,0.8822,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,CROSSROADS2,MPSCRSRD_EXUNCROSSROADS2_RA,40.8495,1.8467,0.8822,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,CROSSROADS3,MPSCRSRD_EXUNCROSSROADS3_RA,40.8495,1.8467,0.8822,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,CROSSROADS4,MPSCRSRD_EXUNCROSSROADS4_RA,40.8495,1.8467,0.8822,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,CRTH_SPA,WRCRTH_SPA_LA,39.6010,1.2240,0.2564,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,CSWARSENALHILL5,CSWSARSENALUN5_RA,43.0419,3.6706,1.2507,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,CSWCOMANCHE1,CSWSCOMANCHEPLT1,41.1185,1.1305,1.8674,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,CSWDOLET1,CSWSDOLET_PPUN1_RA,42.0539,2.7295,1.2038,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,CSWELKCITY,CSWELKCITY_H,36.4208,-1.0905,-0.6093,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,CSWETTURK,CSWSTURK_PPUNCSWETTURK_RA,40.7924,1.2468,1.4249,38.1207
11/01/2021 01:00:00,11/01/2021 06:00:00,CSWFLINTCREEK1,CSWSFLINTCRKUN1_RA,39.9206,1.1868,0.6132,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,CSWJLSTALL,CSWSSTALL_PPPLT1,42.9871,3.6161,1.2504,38.1206
11/01/2021 01:00:00,11/01/2021 06:00:00,CSWKNOXLEE5,CSWSKNOXLEEUN5_RA,42.5431,3.1279,1.2946,38.1206
