Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
11/23/2021 01:00:00,11/23/2021 07:00:00,AEC,SOUC,18.3155,-0.3021,0.0665,18.5511
11/23/2021 01:00:00,11/23/2021 07:00:00,AECC_CSWS,CSWS_AECC_LA,19.2499,0.0398,0.6590,18.5511
11/23/2021 01:00:00,11/23/2021 07:00:00,AECC_ELKINS,CSWSELKINSUNELKINS_RA,19.2598,0.0666,0.6421,18.5511
11/23/2021 01:00:00,11/23/2021 07:00:00,AECC_FITZHUGH,CSWSFITZHUGHPLT1,19.3580,0.2412,0.5657,18.5511
11/23/2021 01:00:00,11/23/2021 07:00:00,AECC_FLTCREEK,CSWSFLINTCRKUN1_JOU_AECC_RA,18.9700,-0.1958,0.6147,18.5511
11/23/2021 01:00:00,11/23/2021 07:00:00,AECC_FULTON,CSWSFULTON_CUNFULT_RA,18.7039,-0.5961,0.7489,18.5511
11/23/2021 01:00:00,11/23/2021 07:00:00,AECC_HYDRO13,CSWSLD13UN1_RA,18.7366,-0.4079,0.5934,18.5511
11/23/2021 01:00:00,11/23/2021 07:00:00,AECC_JWTURK,CSWSTURK_PPUNTURK_AECC_RA,18.6062,-0.8072,0.8623,18.5511
11/23/2021 01:00:00,11/23/2021 07:00:00,AECI,AECI,18.5902,-0.1047,0.1438,18.5511
11/23/2021 01:00:00,11/23/2021 07:00:00,AEPM_CSWS,CSWS_LA,20.0758,-0.0909,1.6155,18.5512
11/23/2021 01:00:00,11/23/2021 07:00:00,ALTW,MISO,17.6870,-0.3430,-0.5211,18.5511
11/23/2021 01:00:00,11/23/2021 07:00:00,AMRN,MISO,17.6870,-0.3430,-0.5211,18.5511
11/23/2021 01:00:00,11/23/2021 07:00:00,ANTELOPE,SPSANTELOPEUNANT1_RA,20.0045,1.5490,-0.0955,18.5510
11/23/2021 01:00:00,11/23/2021 07:00:00,BBA,MISO,17.6870,-0.3430,-0.5211,18.5511
11/23/2021 01:00:00,11/23/2021 07:00:00,BCA,MISO,17.6870,-0.3430,-0.5211,18.5511
11/23/2021 01:00:00,11/23/2021 07:00:00,BEPM_RM_NPPD,NPPD_BEPM_RUSHMORE_LA,14.7465,-0.7958,-3.0088,18.5511
11/23/2021 01:00:00,11/23/2021 07:00:00,BEPM_TS_NPPD,NPPD_BEPM_TRISTATE_LA,11.1571,-2.5962,-4.7978,18.5511
