Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
06/04/2021 01:00:00,06/04/2021 06:00:00,AEC,SOUC,9.7809,0.0670,5.0305,4.6834
06/04/2021 01:00:00,06/04/2021 06:00:00,AECC_CSWS,CSWS_AECC_LA,9.5695,0.1178,4.7683,4.6834
06/04/2021 01:00:00,06/04/2021 06:00:00,AECC_ELKINS,CSWSELKINSUNELKINS_RA,0.6799,0.0149,-4.0183,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,AECC_FITZHUGH,CSWSFITZHUGHPLT1,12.8155,0.1591,7.9731,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,AECC_FLTCREEK,CSWSFLINTCRKUN1_JOU_AECC_RA,0.2903,-0.0600,-4.3330,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,AECC_FULTON,CSWSFULTON_CUNFULT_RA,16.8703,0.1316,12.0554,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,AECC_HYDRO13,CSWSLD13UN1_RA,11.5973,0.1105,6.8035,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,AECC_JWTURK,CSWSTURK_PPUNTURK_AECC_RA,18.1100,0.0905,13.3362,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,AECI,AECI,4.5056,-0.0177,-0.1600,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,AEPM_CSWS,CSWS_LA,11.3711,0.1816,6.5061,4.6834
06/04/2021 01:00:00,06/04/2021 06:00:00,ALTW,MISO,7.6069,-0.0147,2.9383,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,AMRN,MISO,7.6069,-0.0147,2.9383,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,ANTELOPE,SPSANTELOPEUNANT1_RA,4.6716,0.2676,-0.2793,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,BBA,MISO,7.6069,-0.0147,2.9383,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,BCA,MISO,7.6069,-0.0147,2.9383,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,BEPM_RM_NPPD,NPPD_BEPM_RUSHMORE_LA,2.6032,-0.2906,-1.7896,4.6834
06/04/2021 01:00:00,06/04/2021 06:00:00,BEPM_TS_NPPD,NPPD_BEPM_TRISTATE_LA,1.2036,-0.6999,-2.7798,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,BLKW,BLKW,3.7992,0.3502,-1.2344,4.6834
06/04/2021 01:00:00,06/04/2021 06:00:00,BLUECANYON2,WFECBLUCAN14UNUN2_BLUCAN14_RA,-35.5033,-0.0295,-40.1572,4.6834
06/04/2021 01:00:00,06/04/2021 06:00:00,BLUECANYON5,WFECCHERRYRDUNBLUCAN5_WND_RA,30.8767,0.1115,26.0819,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,BLUECANYON6,WFECSLCKHILSUNBLUCAN6_WIND_RA,-35.5000,-0.0261,-40.1572,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,BRAZ,MISO,7.6069,-0.0147,2.9383,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,BUBA,MISO,7.6069,-0.0147,2.9383,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,BUFFALO_DUNES_WIND,SPSFINNEY1UNBUFFDUNE_WIND_RA,-0.4720,-0.3722,-4.7832,4.6834
06/04/2021 01:00:00,06/04/2021 06:00:00,CANADIAN_HILLS_1,OKGECIMARRONUNCANADN1_WIND_RA,-3.1806,-0.0425,-7.8215,4.6834
06/04/2021 01:00:00,06/04/2021 06:00:00,CANADIAN_HILLS_2,OKGECIMARRONUNCANADN2_WIND_RA,-3.1806,-0.0425,-7.8215,4.6834
06/04/2021 01:00:00,06/04/2021 06:00:00,CANADIAN_HILLS_3,GRDACMRN_GRDLDCANADN3_WIND_RA,-3.1806,-0.0425,-7.8215,4.6834
06/04/2021 01:00:00,06/04/2021 06:00:00,CANADIAN_HILLS_4,OKGECIMARRONUNCANADN4_WIND_RA,-3.1806,-0.0425,-7.8215,4.6834
06/04/2021 01:00:00,06/04/2021 06:00:00,CANADIAN_HILLS_5,OKGECIMARRONUNCANADN5_WIND_RA,-3.1806,-0.0425,-7.8215,4.6834
06/04/2021 01:00:00,06/04/2021 06:00:00,CANEY_RIVER_WINDPOWER,WRCAN_RIVRUNCANEY_WIND_RA,0.1759,-0.1691,-4.3383,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,CASS_CO_1,OPPDCASSCNTYUN1_RA,2.1476,-0.1703,-2.3654,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,CASS_CO_2,OPPDCASSCNTYUN2_RA,2.1476,-0.1703,-2.3654,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,CLEC,MISO,7.6069,-0.0147,2.9383,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,COFFEYVILLE_7,GRDACOFFEYGRUN7_RA,0.4226,0.0113,-4.2720,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,COWP,COWP_LA,6.9858,0.0408,2.2616,4.6834
06/04/2021 01:00:00,06/04/2021 06:00:00,COWP_GEN1,WRW_PLAINGUNCOWP_GEN1_RA,6.9858,0.0408,2.2616,4.6834
06/04/2021 01:00:00,06/04/2021 06:00:00,COWP_GEN2,WRW_PLAINGUNCOWP_GEN2_RA,6.9858,0.0408,2.2616,4.6834
06/04/2021 01:00:00,06/04/2021 06:00:00,CPLE,VACS,9.4869,0.0596,4.7440,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,CPLW,VACS,9.4869,0.0596,4.7440,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,CROSSROADS1,MPSCRSRD_EXUNCROSSROADS1_RA,10.4800,0.0871,5.7095,4.6834
06/04/2021 01:00:00,06/04/2021 06:00:00,CROSSROADS2,MPSCRSRD_EXUNCROSSROADS2_RA,10.4800,0.0871,5.7095,4.6834
06/04/2021 01:00:00,06/04/2021 06:00:00,CROSSROADS3,MPSCRSRD_EXUNCROSSROADS3_RA,10.4800,0.0871,5.7095,4.6834
06/04/2021 01:00:00,06/04/2021 06:00:00,CROSSROADS4,MPSCRSRD_EXUNCROSSROADS4_RA,10.4800,0.0871,5.7095,4.6834
06/04/2021 01:00:00,06/04/2021 06:00:00,CRTH_SPA,WRCRTH_SPA_LA,2.6676,0.0755,-2.0913,4.6834
06/04/2021 01:00:00,06/04/2021 06:00:00,CSWARSENALHILL5,CSWSARSENALUN5_RA,15.5845,0.2269,10.6743,4.6833
06/04/2021 01:00:00,06/04/2021 06:00:00,CSWCOMANCHE1,CSWSCOMANCHEPLT1,19.2825,0.2871,14.3121,4.6833
