Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
05/16/2020 01:00:00,05/16/2020 06:00:00,AEC,SOUC,14.5959,0.3621,0.0029,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,AECC_CSWS,CSWS_AECC_LA,14.8841,0.5085,0.1447,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,AECC_ELKINS,CSWSELKINSUNELKINS_RA,14.6498,0.2141,0.2048,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,AECC_FITZHUGH,CSWSFITZHUGHPLT1,14.8860,0.5576,0.0975,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,AECC_FLTCREEK,CSWSFLINTCRKUN1_JOU_AECC_RA,14.5576,0.1186,0.2081,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,AECC_FULTON,CSWSFULTON_CUNFULT_RA,14.9755,0.6445,0.1001,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,AECC_HYDRO13,CSWSLD13UN1_RA,14.5781,0.2343,0.1129,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,AECC_JWTURK,CSWSTURK_PPUNTURK_AECC_RA,15.0043,0.6604,0.1130,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,AECI,AECI,14.5024,0.1903,0.0812,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,AEPM_CSWS,CSWS_LA,14.8474,0.4665,0.1500,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,ALTW,MISO,14.1508,0.0707,-0.1508,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,AMRN,MISO,14.1508,0.0707,-0.1508,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,ANTELOPE,SPSANTELOPEUNANT1_RA,14.3794,-0.0225,0.1710,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,BBA,MISO,14.1508,0.0707,-0.1508,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,BCA,MISO,14.1508,0.0707,-0.1508,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,BEPM_RM_NPPD,NPPD_BEPM_RUSHMORE_LA,13.2360,-0.5362,-0.4587,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,BEPM_TS_NPPD,NPPD_BEPM_TRISTATE_LA,12.6844,-1.1987,-0.3478,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,BLKW,BLKW,14.7230,0.3248,0.1673,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,BLUECANYON2,WFECBLUCAN14UNUN2_BLUCAN14_RA,13.6941,-0.7273,0.1905,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,BLUECANYON5,WFECCHERRYRDUNBLUCAN5_WND_RA,14.2026,-0.2180,0.1897,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,BLUECANYON6,WFECSLCKHILSUNBLUCAN6_WIND_RA,13.7206,-0.7008,0.1905,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,BRAZ,MISO,14.1508,0.0707,-0.1508,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,BUBA,MISO,14.1508,0.0707,-0.1508,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,BUFFALO_DUNES_WIND,SPSFINNEY1UNBUFFDUNE_WIND_RA,13.6731,-0.6036,0.0458,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,CANADIAN_HILLS_1,OKGECIMARRONUNCANADN1_WIND_RA,14.1749,-0.2571,0.2011,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,CANADIAN_HILLS_2,OKGECIMARRONUNCANADN2_WIND_RA,14.1749,-0.2571,0.2011,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,CANADIAN_HILLS_3,GRDACMRN_GRDLDCANADN3_WIND_RA,14.1749,-0.2571,0.2011,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,CANADIAN_HILLS_4,OKGECIMARRONUNCANADN4_WIND_RA,14.1749,-0.2571,0.2011,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,CANADIAN_HILLS_5,OKGECIMARRONUNCANADN5_WIND_RA,14.1749,-0.2571,0.2011,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,CANEY_RIVER_WINDPOWER,WRCAN_RIVRUNCANEY_WIND_RA,14.1444,-0.3710,0.2845,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,CASS_CO_1,OPPDCASSCNTYUN1_RA,13.3522,-0.2854,-0.5933,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,CASS_CO_2,OPPDCASSCNTYUN2_RA,13.3522,-0.2854,-0.5933,14.2309
05/16/2020 01:00:00,05/16/2020 06:00:00,CLEC,MISO,14.1508,0.0707,-0.1508,14.2309
