Interval,GMTIntervalEnd,Settlement Location,Pnode,LMP,MLC,MCC,MEC
11/30/2021 01:00:00,11/30/2021 07:00:00,AEC,SOUC,26.0199,0.6853,-0.7740,26.1086
11/30/2021 01:00:00,11/30/2021 07:00:00,AECC_CSWS,CSWS_AECC_LA,26.2633,0.9500,-0.7955,26.1088
11/30/2021 01:00:00,11/30/2021 07:00:00,AECC_ELKINS,CSWSELKINSUNELKINS_RA,26.0716,0.7612,-0.7983,26.1087
11/30/2021 01:00:00,11/30/2021 07:00:00,AECC_FITZHUGH,CSWSFITZHUGHPLT1,26.5429,1.2268,-0.7925,26.1086
11/30/2021 01:00:00,11/30/2021 07:00:00,AECC_FLTCREEK,CSWSFLINTCRKUN1_JOU_AECC_RA,25.7475,0.4369,-0.7980,26.1086
11/30/2021 01:00:00,11/30/2021 07:00:00,AECC_FULTON,CSWSFULTON_CUNFULT_RA,25.9664,0.6520,-0.7942,26.1086
11/30/2021 01:00:00,11/30/2021 07:00:00,AECC_HYDRO13,CSWSLD13UN1_RA,26.2168,0.9023,-0.7942,26.1087
11/30/2021 01:00:00,11/30/2021 07:00:00,AECC_JWTURK,CSWSTURK_PPUNTURK_AECC_RA,25.7209,0.4094,-0.7972,26.1087
11/30/2021 01:00:00,11/30/2021 07:00:00,AECI,AECI,25.7132,0.3864,-0.7819,26.1087
11/30/2021 01:00:00,11/30/2021 07:00:00,AEPM_CSWS,CSWS_LA,26.1048,0.7953,-0.7992,26.1087
11/30/2021 01:00:00,11/30/2021 07:00:00,ALTW,MISO,25.9131,0.5092,-0.7048,26.1087
11/30/2021 01:00:00,11/30/2021 07:00:00,AMRN,MISO,25.9131,0.5092,-0.7048,26.1087
11/30/2021 01:00:00,11/30/2021 07:00:00,ANTELOPE,SPSANTELOPEUNANT1_RA,23.7276,-1.5814,-0.7996,26.1086
11/30/2021 01:00:00,11/30/2021 07:00:00,BBA,MISO,25.9131,0.5092,-0.7048,26.1087
11/30/2021 01:00:00,11/30/2021 07:00:00,BCA,MISO,25.9131,0.5092,-0.7048,26.1087
11/30/2021 01:00:00,11/30/2021 07:00:00,BEPM_RM_NPPD,NPPD_BEPM_RUSHMORE_LA,26.2899,0.1536,0.0277,26.1086
11/30/2021 01:00:00,11/30/2021 07:00:00,BEPM_TS_NPPD,NPPD_BEPM_TRISTATE_LA,22.8050,-3.2882,-0.0154,26.1086
11/30/2021 01:00:00,11/30/2021 07:00:00,BLKW,BLKW,23.0903,-2.0358,-0.9826,26.1087
11/30/2021 01:00:00,11/30/2021 07:00:00,BLUECANYON2,WFECBLUCAN14UNUN2_BLUCAN14_RA,24.2094,-1.0832,-0.8160,26.1086
11/30/2021 01:00:00,11/30/2021 07:00:00,BLUECANYON5,WFECCHERRYRDUNBLUCAN5_WND_RA,24.9729,-0.3197,-0.8161,26.1087
11/30/2021 01:00:00,11/30/2021 07:00:00,BLUECANYON6,WFECSLCKHILSUNBLUCAN6_WIND_RA,24.2427,-1.0499,-0.8160,26.1086
11/30/2021 01:00:00,11/30/2021 07:00:00,BRAZ,MISO,25.9131,0.5092,-0.7048,26.1087
11/30/2021 01:00:00,11/30/2021 07:00:00,BUBA,MISO,25.9131,0.5092,-0.7048,26.1087
11/30/2021 01:00:00,11/30/2021 07:00:00,BUFFALO_DUNES_WIND,SPSFINNEY1UNBUFFDUNE_WIND_RA,23.5201,-1.6940,-0.8946,26.1087
11/30/2021 01:00:00,11/30/2021 07:00:00,CANADIAN_HILLS_1,OKGECIMARRONUNCANADN1_WIND_RA,24.7863,-0.5048,-0.8176,26.1087
11/30/2021 01:00:00,11/30/2021 07:00:00,CANADIAN_HILLS_2,OKGECIMARRONUNCANADN2_WIND_RA,24.7863,-0.5048,-0.8176,26.1087
11/30/2021 01:00:00,11/30/2021 07:00:00,CANADIAN_HILLS_3,GRDACMRN_GRDLDCANADN3_WIND_RA,24.7863,-0.5048,-0.8176,26.1087
11/30/2021 01:00:00,11/30/2021 07:00:00,CANADIAN_HILLS_4,OKGECIMARRONUNCANADN4_WIND_RA,24.7863,-0.5048,-0.8176,26.1087
11/30/2021 01:00:00,11/30/2021 07:00:00,CANADIAN_HILLS_5,OKGECIMARRONUNCANADN5_WIND_RA,24.7863,-0.5048,-0.8176,26.1087
11/30/2021 01:00:00,11/30/2021 07:00:00,CANEY_RIVER_WINDPOWER,WRCAN_RIVRUNCANEY_WIND_RA,24.5854,-0.7149,-0.8084,26.1087
11/30/2021 01:00:00,11/30/2021 07:00:00,CASS_CO_1,OPPDCASSCNTYUN1_RA,24.4251,-0.9330,-0.7505,26.1086
11/30/2021 01:00:00,11/30/2021 07:00:00,CASS_CO_2,OPPDCASSCNTYUN2_RA,24.4251,-0.9330,-0.7505,26.1086
