datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,1,PJM-RTO,,,ZONE,,28.59,28.933230,0.121372,0.221858,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,3,MID-ATL/APS,,,ZONE,,28.59,29.460853,0.000171,0.870682,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,51291,AECO,,,ZONE,,28.59,29.548962,0.000000,0.958962,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,51292,BGE,,,ZONE,,28.59,29.515850,0.000000,0.925850,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,51293,DPL,,,ZONE,,28.59,29.535846,0.000000,0.945846,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,51295,JCPL,,,ZONE,,28.59,29.522130,0.000000,0.932130,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,51296,METED,,,ZONE,,28.59,28.745013,0.000000,0.155013,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,51297,PECO,,,ZONE,,28.59,29.053548,0.000000,0.463548,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,51298,PEPCO,,,ZONE,,28.59,29.314337,0.000000,0.724337,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,51299,PPL,,,ZONE,,28.59,28.647972,0.006597,0.051375,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,51300,PENELEC,,,ZONE,,28.59,29.355390,0.005656,0.759734,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,51301,PSEG,,,ZONE,,28.59,29.525574,0.000000,0.935574,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,7633629,RECO,,,ZONE,,28.59,29.623235,0.000000,1.033235,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,8394954,APS,,,ZONE,,28.59,28.644149,0.000615,0.053534,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,8445784,AEP,,,ZONE,,28.59,28.235019,0.000000,-0.354981,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,33092371,COMED,,,ZONE,,28.59,27.868248,0.000000,-0.721752,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,34508503,DAY,,,ZONE,,28.59,29.039478,0.000000,0.449478,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,34964545,DOM,,,ZONE,,28.59,29.028127,0.114827,0.323300,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,37737283,DUQ,,,ZONE,,28.59,28.158392,0.000000,-0.431608,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,116013753,ATSI,,,ZONE,,28.59,28.520021,-0.000030,-0.069949,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,124076095,DEOK,,,ZONE,,28.59,28.064370,0.000000,-0.525630,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,970242670,EKPC,,,ZONE,,28.59,27.825717,0.000000,-0.764283,True,1
8/23/2021 4:00:00 AM,8/23/2021 12:00:00 AM,1709725933,OVEC,,,ZONE,,28.59,27.610000,0.000000,-0.980000,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,1,PJM-RTO,,,ZONE,,26.45,26.725692,0.109363,0.166329,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,3,MID-ATL/APS,,,ZONE,,26.45,27.248498,0.000000,0.798498,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,51291,AECO,,,ZONE,,26.45,27.052148,0.000000,0.602148,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,51292,BGE,,,ZONE,,26.45,27.280084,0.000000,0.830084,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,51293,DPL,,,ZONE,,26.45,27.063117,0.000000,0.613117,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,51295,JCPL,,,ZONE,,26.45,27.051103,0.000000,0.601103,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,51296,METED,,,ZONE,,26.45,26.397629,0.000000,-0.052371,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,51297,PECO,,,ZONE,,26.45,26.656703,0.000000,0.206703,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,51298,PEPCO,,,ZONE,,26.45,27.201054,0.000000,0.751054,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,51299,PPL,,,ZONE,,26.45,26.297438,0.000000,-0.152562,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,51300,PENELEC,,,ZONE,,26.45,26.906499,0.000000,0.456499,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,51301,PSEG,,,ZONE,,26.45,27.063073,0.000000,0.613073,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,7633629,RECO,,,ZONE,,26.45,27.095272,0.000000,0.645272,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,8394954,APS,,,ZONE,,26.45,26.543323,0.000000,0.093323,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,8445784,AEP,,,ZONE,,26.45,26.175505,0.000000,-0.274495,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,33092371,COMED,,,ZONE,,26.45,25.690496,0.000000,-0.759504,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,34508503,DAY,,,ZONE,,26.45,26.793952,0.000000,0.343952,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,34964545,DOM,,,ZONE,,26.45,27.055524,0.092722,0.512802,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,37737283,DUQ,,,ZONE,,26.45,26.078352,0.000000,-0.371648,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,116013753,ATSI,,,ZONE,,26.45,26.429175,0.000000,-0.020825,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,124076095,DEOK,,,ZONE,,26.45,25.928334,0.000000,-0.521666,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,970242670,EKPC,,,ZONE,,26.45,25.736565,0.000000,-0.713435,True,1
8/23/2021 5:00:00 AM,8/23/2021 1:00:00 AM,1709725933,OVEC,,,ZONE,,26.45,25.580000,0.000000,-0.870000,True,1
8/23/2021 6:00:00 AM,8/23/2021 2:00:00 AM,1,PJM-RTO,,,ZONE,,25.32,25.435230,-0.009093,0.124323,True,1
8/23/2021 6:00:00 AM,8/23/2021 2:00:00 AM,3,MID-ATL/APS,,,ZONE,,25.32,26.043497,0.060000,0.663497,True,1
8/23/2021 6:00:00 AM,8/23/2021 2:00:00 AM,51291,AECO,,,ZONE,,25.32,25.687375,0.060000,0.307375,True,1
8/23/2021 6:00:00 AM,8/23/2021 2:00:00 AM,51292,BGE,,,ZONE,,25.32,26.054847,0.060000,0.674847,True,1
8/23/2021 6:00:00 AM,8/23/2021 2:00:00 AM,51293,DPL,,,ZONE,,25.32,25.774429,0.060000,0.394429,True,1
8/23/2021 6:00:00 AM,8/23/2021 2:00:00 AM,51295,JCPL,,,ZONE,,25.32,25.763824,0.060000,0.383824,True,1
8/23/2021 6:00:00 AM,8/23/2021 2:00:00 AM,51296,METED,,,ZONE,,25.32,25.166919,0.060000,-0.213081,True,1
8/23/2021 6:00:00 AM,8/23/2021 2:00:00 AM,51297,PECO,,,ZONE,,25.32,25.382982,0.060000,0.002982,True,1
8/23/2021 6:00:00 AM,8/23/2021 2:00:00 AM,51298,PEPCO,,,ZONE,,25.32,26.027142,0.060000,0.647142,True,1
8/23/2021 6:00:00 AM,8/23/2021 2:00:00 AM,51299,PPL,,,ZONE,,25.32,25.074017,0.060000,-0.305983,True,1
8/23/2021 6:00:00 AM,8/23/2021 2:00:00 AM,51300,PENELEC,,,ZONE,,25.32,25.688249,0.060000,0.308249,True,1
8/23/2021 6:00:00 AM,8/23/2021 2:00:00 AM,51301,PSEG,,,ZONE,,25.32,25.762241,0.060000,0.382241,True,1
8/23/2021 6:00:00 AM,8/23/2021 2:00:00 AM,7633629,RECO,,,ZONE,,25.32,25.805658,0.060000,0.425658,True,1
8/23/2021 6:00:00 AM,8/23/2021 2:00:00 AM,8394954,APS,,,ZONE,,25.32,25.469494,0.060000,0.089494,True,1
8/23/2021 6:00:00 AM,8/23/2021 2:00:00 AM,8445784,AEP,,,ZONE,,25.32,25.233818,0.060000,-0.146182,True,1
8/23/2021 6:00:00 AM,8/23/2021 2:00:00 AM,33092371,COMED,,,ZONE,,25.32,24.231842,-0.448556,-0.639602,True,1
8/23/2021 6:00:00 AM,8/23/2021 2:00:00 AM,34508503,DAY,,,ZONE,,25.32,25.801886,0.060000,0.421886,True,1
8/23/2021 6:00:00 AM,8/23/2021 2:00:00 AM,34964545,DOM,,,ZONE,,25.32,25.976644,0.157539,0.499105,True,1
8/23/2021 6:00:00 AM,8/23/2021 2:00:00 AM,37737283,DUQ,,,ZONE,,25.32,25.008189,0.060000,-0.371811,True,1
8/23/2021 6:00:00 AM,8/23/2021 2:00:00 AM,116013753,ATSI,,,ZONE,,25.32,25.352509,0.060000,-0.027491,True,1
