datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,1,PJM-RTO,,,ZONE,,27.95,28.197698,0.067987,0.179711,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,3,MID-ATL/APS,,,ZONE,,27.95,28.669345,0.221168,0.498176,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,51291,AECO,,,ZONE,,27.95,27.777631,-0.440000,0.267631,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,51292,BGE,,,ZONE,,27.95,29.354715,0.939456,0.465259,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,51293,DPL,,,ZONE,,27.95,27.928443,-0.418188,0.396631,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,51295,JCPL,,,ZONE,,27.95,27.944707,-0.450464,0.445171,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,51296,METED,,,ZONE,,27.95,27.329184,-0.616557,-0.004259,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,51297,PECO,,,ZONE,,27.95,27.514264,-0.426398,-0.009338,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,51298,PEPCO,,,ZONE,,27.95,28.813780,0.434167,0.429613,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,51299,PPL,,,ZONE,,27.95,26.819049,-0.820500,-0.310451,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,51300,PENELEC,,,ZONE,,27.95,28.201081,-0.079088,0.330169,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,51301,PSEG,,,ZONE,,27.95,27.961389,-0.436357,0.447746,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,7633629,RECO,,,ZONE,,27.95,28.011465,-0.393527,0.454992,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,8394954,APS,,,ZONE,,27.95,28.000555,0.056376,-0.005821,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,8445784,AEP,,,ZONE,,27.95,27.838987,0.000199,-0.111212,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,33092371,COMED,,,ZONE,,27.95,27.532486,0.000000,-0.417514,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,34508503,DAY,,,ZONE,,27.95,28.630614,0.000000,0.680614,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,34964545,DOM,,,ZONE,,27.95,28.380058,0.265405,0.164653,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,37737283,DUQ,,,ZONE,,27.95,27.533876,0.000000,-0.416124,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,116013753,ATSI,,,ZONE,,27.95,28.069372,0.000000,0.119372,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,124076095,DEOK,,,ZONE,,27.95,27.884382,0.000000,-0.065618,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,970242670,EKPC,,,ZONE,,27.95,27.567864,0.000000,-0.382136,True,1
9/4/2021 4:00:00 AM,9/4/2021 12:00:00 AM,1709725933,OVEC,,,ZONE,,27.95,27.320000,0.000000,-0.630000,True,1
9/4/2021 5:00:00 AM,9/4/2021 1:00:00 AM,1,PJM-RTO,,,ZONE,,26.62,26.803485,0.065920,0.117564,True,1
9/4/2021 5:00:00 AM,9/4/2021 1:00:00 AM,3,MID-ATL/APS,,,ZONE,,26.62,27.221031,0.184575,0.416456,True,1
