datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,1,PJM-RTO,,,ZONE,,14.00,14.440755,0.450176,-0.009422,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,3,MID-ATL/APS,,,ZONE,,14.00,15.944381,1.936599,0.007782,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,51291,AECO,,,ZONE,,14.00,13.800717,-0.056519,-0.142764,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,51292,BGE,,,ZONE,,14.00,16.760072,2.707335,0.052737,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,51293,DPL,,,ZONE,,14.00,13.813187,-0.103664,-0.083149,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,51295,JCPL,,,ZONE,,14.00,13.918422,-0.001523,-0.080055,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,51296,METED,,,ZONE,,14.00,13.765075,-0.064985,-0.169940,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,51297,PECO,,,ZONE,,14.00,13.661019,-0.087240,-0.251741,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,51298,PEPCO,,,ZONE,,14.00,16.291955,2.314487,-0.022532,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,51299,PPL,,,ZONE,,14.00,13.711748,-0.052273,-0.235979,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,51300,PENELEC,,,ZONE,,14.00,15.039457,0.905484,0.133973,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,51301,PSEG,,,ZONE,,14.00,13.920429,0.024848,-0.104419,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,7633629,RECO,,,ZONE,,14.00,14.146774,0.170000,-0.023226,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,8394954,APS,,,ZONE,,14.00,16.329289,2.213024,0.116265,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,8445784,AEP,,,ZONE,,14.00,15.854074,1.718739,0.135335,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,33092371,COMED,,,ZONE,,14.00,4.033546,-9.607397,-0.359057,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,34508503,DAY,,,ZONE,,14.00,16.580891,2.029886,0.551005,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,34964545,DOM,,,ZONE,,14.00,15.977108,2.063571,-0.086463,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,37737283,DUQ,,,ZONE,,14.00,16.611033,2.079600,0.531433,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,116013753,ATSI,,,ZONE,,14.00,16.360407,1.978745,0.381662,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,124076095,DEOK,,,ZONE,,14.00,16.210463,2.029917,0.180546,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,970242670,EKPC,,,ZONE,,14.00,16.006696,2.036368,-0.029672,True,1
5/8/2020 4:00:00 AM,5/8/2020 12:00:00 AM,1709725933,OVEC,,,ZONE,,14.00,15.960000,2.040000,-0.080000,True,1
5/8/2020 5:00:00 AM,5/8/2020 1:00:00 AM,1,PJM-RTO,,,ZONE,,13.66,13.907356,0.274769,-0.027413,True,1
5/8/2020 5:00:00 AM,5/8/2020 1:00:00 AM,3,MID-ATL/APS,,,ZONE,,13.66,15.651524,1.980419,0.011105,True,1
5/8/2020 5:00:00 AM,5/8/2020 1:00:00 AM,51291,AECO,,,ZONE,,13.66,13.297789,-0.197093,-0.165118,True,1
5/8/2020 5:00:00 AM,5/8/2020 1:00:00 AM,51292,BGE,,,ZONE,,13.66,16.540951,2.829764,0.051187,True,1
5/8/2020 5:00:00 AM,5/8/2020 1:00:00 AM,51293,DPL,,,ZONE,,13.66,13.303200,-0.244784,-0.112016,True,1
5/8/2020 5:00:00 AM,5/8/2020 1:00:00 AM,51295,JCPL,,,ZONE,,13.66,13.421786,-0.142453,-0.095761,True,1
