datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,1,PJM-RTO,,,ZONE,,16.78,17.387164,0.586364,0.020800,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,3,MID-ATL/APS,,,ZONE,,16.78,18.259620,1.078697,0.400924,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,51291,AECO,,,ZONE,,16.78,14.329824,-2.650610,0.200434,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,51292,BGE,,,ZONE,,16.78,21.466082,4.169947,0.516135,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,51293,DPL,,,ZONE,,16.78,14.359295,-2.775113,0.354408,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,51295,JCPL,,,ZONE,,16.78,14.281912,-2.631752,0.133664,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,51296,METED,,,ZONE,,16.78,13.823485,-2.799096,-0.157419,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,51297,PECO,,,ZONE,,16.78,14.012007,-2.748190,-0.019803,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,51298,PEPCO,,,ZONE,,16.78,19.654008,2.445917,0.428091,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,51299,PPL,,,ZONE,,16.78,13.913154,-2.635234,-0.231612,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,51300,PENELEC,,,ZONE,,16.78,15.830140,-0.928880,-0.020980,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,51301,PSEG,,,ZONE,,16.78,14.880087,-2.032210,0.132297,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,7633629,RECO,,,ZONE,,16.78,15.287667,-1.610000,0.117667,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,8394954,APS,,,ZONE,,16.78,17.543823,0.581089,0.182734,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,8445784,AEP,,,ZONE,,16.78,17.383017,0.632288,-0.029271,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,33092371,COMED,,,ZONE,,16.78,15.634911,-0.307266,-0.837823,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,34508503,DAY,,,ZONE,,16.78,17.801780,0.588411,0.433369,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,34964545,DOM,,,ZONE,,16.78,18.616234,1.516686,0.319548,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,37737283,DUQ,,,ZONE,,16.78,17.051825,0.202631,0.069194,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,116013753,ATSI,,,ZONE,,16.78,17.117715,0.239495,0.098220,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,124076095,DEOK,,,ZONE,,16.78,17.308834,0.625076,-0.096242,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,970242670,EKPC,,,ZONE,,16.78,17.267992,0.750793,-0.262801,True,1
10/19/2020 4:00:00 AM,10/19/2020 12:00:00 AM,1709725933,OVEC,,,ZONE,,16.78,17.270000,0.640000,-0.150000,True,1
