datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,1,PJM-RTO,,,ZONE,,32.62,32.129952,-0.633144,0.143096,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,3,MID-ATL/APS,,,ZONE,,32.62,33.689441,0.506494,0.562947,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,51291,AECO,,,ZONE,,32.62,32.697901,0.122431,-0.044530,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,51292,BGE,,,ZONE,,32.62,34.311770,1.070904,0.620866,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,51293,DPL,,,ZONE,,32.62,32.837916,0.166697,0.051219,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,51295,JCPL,,,ZONE,,32.62,32.183552,-0.514839,0.078391,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,51296,METED,,,ZONE,,32.62,36.171422,3.955023,-0.403601,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,51297,PECO,,,ZONE,,32.62,32.235440,0.027994,-0.412554,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,51298,PEPCO,,,ZONE,,32.62,33.777116,0.558054,0.599062,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,51299,PPL,,,ZONE,,32.62,33.605690,1.763527,-0.777837,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,51300,PENELEC,,,ZONE,,32.62,36.207483,3.093184,0.494299,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,51301,PSEG,,,ZONE,,32.62,32.795938,0.141762,0.034176,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,7633629,RECO,,,ZONE,,32.62,32.311987,-0.430000,0.121987,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,8394954,APS,,,ZONE,,32.62,33.608063,0.954125,0.033938,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,8445784,AEP,,,ZONE,,32.62,31.532641,-1.059176,-0.028183,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,33092371,COMED,,,ZONE,,32.62,25.260336,-6.544431,-0.815233,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,34508503,DAY,,,ZONE,,32.62,35.016135,1.331284,1.064851,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,34964545,DOM,,,ZONE,,32.62,33.375738,0.148509,0.607229,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,37737283,DUQ,,,ZONE,,32.62,33.196507,0.784607,-0.208100,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,116013753,ATSI,,,ZONE,,32.62,34.038278,1.124623,0.293655,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,124076095,DEOK,,,ZONE,,32.62,32.009885,-0.309358,-0.300757,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,970242670,EKPC,,,ZONE,,32.62,31.512238,-0.639993,-0.467769,True,1
9/23/2021 4:00:00 AM,9/23/2021 12:00:00 AM,1709725933,OVEC,,,ZONE,,32.62,31.650000,-0.310000,-0.660000,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,1,PJM-RTO,,,ZONE,,30.21,29.373595,-0.924380,0.087974,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,3,MID-ATL/APS,,,ZONE,,30.21,31.124888,0.458488,0.456400,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,51291,AECO,,,ZONE,,30.21,30.413147,0.204442,-0.001295,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,51292,BGE,,,ZONE,,30.21,31.471846,0.766542,0.495304,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,51293,DPL,,,ZONE,,30.21,30.489715,0.229852,0.049863,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,51295,JCPL,,,ZONE,,30.21,30.300722,-0.121627,0.212349,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,51296,METED,,,ZONE,,30.21,32.336206,2.451213,-0.325007,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,51297,PECO,,,ZONE,,30.21,30.010485,0.152154,-0.351669,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,51298,PEPCO,,,ZONE,,30.21,31.141058,0.469867,0.461191,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,51299,PPL,,,ZONE,,30.21,30.748249,1.179673,-0.641424,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,51300,PENELEC,,,ZONE,,30.21,32.928792,2.284677,0.434115,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,51301,PSEG,,,ZONE,,30.21,30.458964,0.048642,0.200322,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,7633629,RECO,,,ZONE,,30.21,30.467770,-0.110000,0.367770,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,8394954,APS,,,ZONE,,30.21,31.260408,1.060420,-0.010012,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,8445784,AEP,,,ZONE,,30.21,29.300202,-0.873902,-0.035896,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,33092371,COMED,,,ZONE,,30.21,22.012052,-7.454862,-0.743086,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,34508503,DAY,,,ZONE,,30.21,32.894039,1.715835,0.968204,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,34964545,DOM,,,ZONE,,30.21,30.931510,0.239055,0.482455,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,37737283,DUQ,,,ZONE,,30.21,31.271116,1.275022,-0.213906,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,116013753,ATSI,,,ZONE,,30.21,31.978362,1.555907,0.212455,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,124076095,DEOK,,,ZONE,,30.21,29.933923,-0.060491,-0.215586,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,970242670,EKPC,,,ZONE,,30.21,29.482954,-0.342085,-0.384961,True,1
9/23/2021 5:00:00 AM,9/23/2021 1:00:00 AM,1709725933,OVEC,,,ZONE,,30.21,29.580000,-0.050000,-0.580000,True,1
9/23/2021 6:00:00 AM,9/23/2021 2:00:00 AM,1,PJM-RTO,,,ZONE,,27.84,26.953939,-0.948818,0.062756,True,1
9/23/2021 6:00:00 AM,9/23/2021 2:00:00 AM,3,MID-ATL/APS,,,ZONE,,27.84,28.488668,0.236497,0.412172,True,1
9/23/2021 6:00:00 AM,9/23/2021 2:00:00 AM,51291,AECO,,,ZONE,,27.84,27.979499,0.170000,-0.030501,True,1
9/23/2021 6:00:00 AM,9/23/2021 2:00:00 AM,51292,BGE,,,ZONE,,27.84,28.512713,0.219334,0.453379,True,1
9/23/2021 6:00:00 AM,9/23/2021 2:00:00 AM,51293,DPL,,,ZONE,,27.84,28.044711,0.170000,0.034711,True,1
9/23/2021 6:00:00 AM,9/23/2021 2:00:00 AM,51295,JCPL,,,ZONE,,27.84,28.180700,0.154466,0.186234,True,1
9/23/2021 6:00:00 AM,9/23/2021 2:00:00 AM,51296,METED,,,ZONE,,27.84,27.717422,0.163700,-0.286278,True,1
9/23/2021 6:00:00 AM,9/23/2021 2:00:00 AM,51297,PECO,,,ZONE,,27.84,27.678603,0.170000,-0.331397,True,1
9/23/2021 6:00:00 AM,9/23/2021 2:00:00 AM,51298,PEPCO,,,ZONE,,27.84,28.500348,0.229113,0.431235,True,1
9/23/2021 6:00:00 AM,9/23/2021 2:00:00 AM,51299,PPL,,,ZONE,,27.84,27.458148,0.163402,-0.545254,True,1
9/23/2021 6:00:00 AM,9/23/2021 2:00:00 AM,51300,PENELEC,,,ZONE,,27.84,29.184487,0.959206,0.385281,True,1
9/23/2021 6:00:00 AM,9/23/2021 2:00:00 AM,51301,PSEG,,,ZONE,,27.84,28.268460,0.240987,0.187473,True,1
9/23/2021 6:00:00 AM,9/23/2021 2:00:00 AM,7633629,RECO,,,ZONE,,27.84,28.350005,0.170000,0.340005,True,1
9/23/2021 6:00:00 AM,9/23/2021 2:00:00 AM,8394954,APS,,,ZONE,,27.84,28.798467,0.947465,0.011002,True,1
9/23/2021 6:00:00 AM,9/23/2021 2:00:00 AM,8445784,AEP,,,ZONE,,27.84,27.109455,-0.703421,-0.027124,True,1
