datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,1,PJM-RTO,,,ZONE,,44.29,43.578709,-0.697823,-0.013468,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,3,MID-ATL/APS,,,ZONE,,44.29,46.933685,1.728281,0.915403,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,51291,AECO,,,ZONE,,44.29,43.780026,0.056598,-0.566572,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,51292,BGE,,,ZONE,,44.29,45.603162,0.455777,0.857385,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,51293,DPL,,,ZONE,,44.29,49.226471,4.756468,0.180003,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,51295,JCPL,,,ZONE,,44.29,43.814367,0.116028,-0.591661,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,51296,METED,,,ZONE,,44.29,43.754494,0.247512,-0.783018,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,51297,PECO,,,ZONE,,44.29,43.301379,0.005988,-0.994609,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,51298,PEPCO,,,ZONE,,44.29,45.662073,0.442298,0.929775,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,51299,PPL,,,ZONE,,44.29,43.191658,0.208367,-1.306709,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,51300,PENELEC,,,ZONE,,44.29,44.546534,0.259966,-0.003432,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,51301,PSEG,,,ZONE,,44.29,43.845695,0.111419,-0.555724,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,7633629,RECO,,,ZONE,,44.29,43.974684,0.160000,-0.475316,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,8394954,APS,,,ZONE,,44.29,45.255030,0.386386,0.578644,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,8445784,AEP,,,ZONE,,44.29,44.998017,0.559310,0.148707,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,33092371,COMED,,,ZONE,,44.29,39.172795,-3.242377,-1.874828,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,34508503,DAY,,,ZONE,,44.29,46.554428,0.510000,1.754428,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,34964545,DOM,,,ZONE,,44.29,46.596228,1.192808,1.113420,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,37737283,DUQ,,,ZONE,,44.29,45.225777,0.336784,0.598993,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,116013753,ATSI,,,ZONE,,44.29,45.262239,0.411783,0.560456,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,124076095,DEOK,,,ZONE,,44.29,45.123668,0.510000,0.323668,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,970242670,EKPC,,,ZONE,,44.29,44.868613,0.975582,-0.396969,True,1
10/13/2021 4:00:00 AM,10/13/2021 12:00:00 AM,1709725933,OVEC,,,ZONE,,44.29,44.170000,0.520000,-0.640000,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,1,PJM-RTO,,,ZONE,,42.25,41.167175,-1.027603,-0.055222,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,3,MID-ATL/APS,,,ZONE,,42.25,43.619970,0.717679,0.652291,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,51291,AECO,,,ZONE,,42.25,41.035348,-0.533777,-0.680875,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,51292,BGE,,,ZONE,,42.25,43.593461,0.761730,0.581731,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,51293,DPL,,,ZONE,,42.25,42.619687,0.384893,-0.015206,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,51295,JCPL,,,ZONE,,42.25,41.266629,-0.341994,-0.641377,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,51296,METED,,,ZONE,,42.25,41.488404,0.094062,-0.855658,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,51297,PECO,,,ZONE,,42.25,40.486107,-0.693335,-1.070558,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,51298,PEPCO,,,ZONE,,42.25,43.567582,0.649030,0.668552,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,51299,PPL,,,ZONE,,42.25,40.869402,-0.034453,-1.346145,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,51300,PENELEC,,,ZONE,,42.25,42.236594,0.080554,-0.093960,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,51301,PSEG,,,ZONE,,42.25,41.273682,-0.357246,-0.619072,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,7633629,RECO,,,ZONE,,42.25,41.542791,-0.210000,-0.497209,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,8394954,APS,,,ZONE,,42.25,43.086891,0.441832,0.395059,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,8445784,AEP,,,ZONE,,42.25,43.113863,0.646316,0.217547,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,33092371,COMED,,,ZONE,,42.25,37.757318,-3.050858,-1.441824,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,34508503,DAY,,,ZONE,,42.25,44.635324,0.590676,1.794648,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,34964545,DOM,,,ZONE,,42.25,44.622675,1.498741,0.873934,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,37737283,DUQ,,,ZONE,,42.25,42.993435,0.359138,0.384297,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,116013753,ATSI,,,ZONE,,42.25,43.167122,0.444366,0.472756,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,124076095,DEOK,,,ZONE,,42.25,43.341895,0.599985,0.491910,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,970242670,EKPC,,,ZONE,,42.25,43.113738,1.048455,-0.184717,True,1
10/13/2021 5:00:00 AM,10/13/2021 1:00:00 AM,1709725933,OVEC,,,ZONE,,42.25,42.390000,0.600000,-0.460000,True,1
10/13/2021 6:00:00 AM,10/13/2021 2:00:00 AM,1,PJM-RTO,,,ZONE,,36.58,35.427007,-1.066073,-0.086919,True,1
10/13/2021 6:00:00 AM,10/13/2021 2:00:00 AM,3,MID-ATL/APS,,,ZONE,,36.58,37.813348,0.725583,0.507765,True,1
10/13/2021 6:00:00 AM,10/13/2021 2:00:00 AM,51291,AECO,,,ZONE,,36.58,36.349993,0.290548,-0.520555,True,1
