datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,1,PJM-RTO,,,ZONE,,14.36,14.425993,-0.007280,0.073274,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,3,MID-ATL/APS,,,ZONE,,14.36,14.381527,0.008274,0.013253,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,51291,AECO,,,ZONE,,14.36,14.249398,0.000000,-0.110602,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,51292,BGE,,,ZONE,,14.36,14.504599,0.009840,0.134759,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,51293,DPL,,,ZONE,,14.36,14.278145,0.000000,-0.081855,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,51295,JCPL,,,ZONE,,14.36,14.307345,0.000000,-0.052655,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,51296,METED,,,ZONE,,14.36,14.007163,0.000148,-0.352985,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,51297,PECO,,,ZONE,,14.36,14.070193,0.000000,-0.289807,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,51298,PEPCO,,,ZONE,,14.36,14.359091,0.010000,-0.010909,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,51299,PPL,,,ZONE,,14.36,13.909145,-0.015850,-0.435005,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,51300,PENELEC,,,ZONE,,14.36,14.368360,0.002311,0.006049,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,51301,PSEG,,,ZONE,,14.36,14.324441,0.000000,-0.035559,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,7633629,RECO,,,ZONE,,14.36,14.367969,0.000000,0.007969,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,8394954,APS,,,ZONE,,14.36,14.258008,0.009340,-0.111332,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,8445784,AEP,,,ZONE,,14.36,14.499507,0.007996,0.131511,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,33092371,COMED,,,ZONE,,14.36,14.355766,-0.053592,0.049358,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,34508503,DAY,,,ZONE,,14.36,15.132827,0.010000,0.762827,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,34964545,DOM,,,ZONE,,14.36,14.187505,0.005080,-0.177575,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,37737283,DUQ,,,ZONE,,14.36,14.261927,0.010000,-0.108073,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,116013753,ATSI,,,ZONE,,14.36,14.524531,0.007116,0.157415,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,124076095,DEOK,,,ZONE,,14.36,14.722700,0.010000,0.352700,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,970242670,EKPC,,,ZONE,,14.36,14.551951,0.003070,0.188881,True,1
6/22/2020 4:00:00 AM,6/22/2020 12:00:00 AM,1709725933,OVEC,,,ZONE,,14.36,14.310000,0.010000,-0.060000,True,1
6/22/2020 5:00:00 AM,6/22/2020 1:00:00 AM,1,PJM-RTO,,,ZONE,,13.23,13.285863,-0.009696,0.065559,True,1
6/22/2020 5:00:00 AM,6/22/2020 1:00:00 AM,3,MID-ATL/APS,,,ZONE,,13.23,13.268453,-0.001874,0.040327,True,1
6/22/2020 5:00:00 AM,6/22/2020 1:00:00 AM,51291,AECO,,,ZONE,,13.23,13.102594,-0.002112,-0.125294,True,1
6/22/2020 5:00:00 AM,6/22/2020 1:00:00 AM,51292,BGE,,,ZONE,,13.23,13.370896,0.000000,0.140896,True,1
6/22/2020 5:00:00 AM,6/22/2020 1:00:00 AM,51293,DPL,,,ZONE,,13.23,13.127200,-0.010000,-0.092800,True,1
6/22/2020 5:00:00 AM,6/22/2020 1:00:00 AM,51295,JCPL,,,ZONE,,13.23,13.155749,-0.035499,-0.038752,True,1
6/22/2020 5:00:00 AM,6/22/2020 1:00:00 AM,51296,METED,,,ZONE,,13.23,12.903932,-0.018663,-0.307405,True,1
6/22/2020 5:00:00 AM,6/22/2020 1:00:00 AM,51297,PECO,,,ZONE,,13.23,12.944656,-0.010000,-0.275344,True,1
6/22/2020 5:00:00 AM,6/22/2020 1:00:00 AM,51298,PEPCO,,,ZONE,,13.23,13.261647,0.000000,0.031647,True,1
6/22/2020 5:00:00 AM,6/22/2020 1:00:00 AM,51299,PPL,,,ZONE,,13.23,12.818370,-0.051684,-0.359946,True,1
6/22/2020 5:00:00 AM,6/22/2020 1:00:00 AM,51300,PENELEC,,,ZONE,,13.23,13.241096,-0.015995,0.027091,True,1
6/22/2020 5:00:00 AM,6/22/2020 1:00:00 AM,51301,PSEG,,,ZONE,,13.23,13.286841,0.086041,-0.029200,True,1
