fileId,fileUrls from query VNP46A1--5000 2020-06-04..2020-06-14 x-93.09y44.71 x-93.09y44.71[5],size
5396134410,/archive/allData/5000/VNP46A1/2020/156/VNP46A1.A2020156.h08v04.001.2020157080155.h5,26751082
5396500458,/archive/allData/5000/VNP46A1/2020/157/VNP46A1.A2020157.h08v04.001.2020158075249.h5,18310242
5396872402,/archive/allData/5000/VNP46A1/2020/158/VNP46A1.A2020158.h08v04.001.2020159072400.h5,17212855
5397388025,/archive/allData/5000/VNP46A1/2020/159/VNP46A1.A2020159.h08v04.001.2020160065240.h5,35169672
5399381692,/archive/allData/5000/VNP46A1/2020/160/VNP46A1.A2020160.h08v04.001.2020161061900.h5,31721152
5400711703,/archive/allData/5000/VNP46A1/2020/161/VNP46A1.A2020161.h08v04.001.2020162080141.h5,28873198
5402212026,/archive/allData/5000/VNP46A1/2020/162/VNP46A1.A2020162.h08v04.001.2020163081858.h5,19806114
5403218292,/archive/allData/5000/VNP46A1/2020/163/VNP46A1.A2020163.h08v04.001.2020164072005.h5,15190695
5404351647,/archive/allData/5000/VNP46A1/2020/164/VNP46A1.A2020164.h08v04.001.2020165064621.h5,30640077
5405413740,/archive/allData/5000/VNP46A1/2020/165/VNP46A1.A2020165.h08v04.001.2020166064618.h5,32613660
