fileId,fileUrls from query VNP46A1--5000 2020-06-23..2020-07-12 x-96.57y39.08 x-96.57y39.08[5],size
5425362223,/archive/allData/5000/VNP46A1/2020/175/VNP46A1.A2020175.h08v05.001.2020181155147.h5,47551086
5425544989,/archive/allData/5000/VNP46A1/2020/176/VNP46A1.A2020176.h08v05.001.2020181172525.h5,44542787
5425512815,/archive/allData/5000/VNP46A1/2020/177/VNP46A1.A2020177.h08v05.001.2020181165644.h5,40604228
5421895055,/archive/allData/5000/VNP46A1/2020/178/VNP46A1.A2020178.h08v05.001.2020179085249.h5,42267723
5422247825,/archive/allData/5000/VNP46A1/2020/179/VNP46A1.A2020179.h08v05.001.2020180065325.h5,46535804
5424940213,/archive/allData/5000/VNP46A1/2020/180/VNP46A1.A2020180.h08v05.001.2020181073353.h5,48585051
5426409255,/archive/allData/5000/VNP46A1/2020/181/VNP46A1.A2020181.h08v05.001.2020182062551.h5,46983570
5428239688,/archive/allData/5000/VNP46A1/2020/182/VNP46A1.A2020182.h08v05.001.2020183081417.h5,39481842
5429683697,/archive/allData/5000/VNP46A1/2020/183/VNP46A1.A2020183.h08v05.001.2020184120657.h5,40623732
5430461681,/archive/allData/5000/VNP46A1/2020/184/VNP46A1.A2020184.h08v05.001.2020186171130.h5,46158468
5430639853,/archive/allData/5000/VNP46A1/2020/185/VNP46A1.A2020185.h08v05.001.2020186205725.h5,50634622
5430911631,/archive/allData/5000/VNP46A1/2020/186/VNP46A1.A2020186.h08v05.001.2020187065326.h5,48237042
5431578847,/archive/allData/5000/VNP46A1/2020/187/VNP46A1.A2020187.h08v05.001.2020188061901.h5,39672373
5433288344,/archive/allData/5000/VNP46A1/2020/188/VNP46A1.A2020188.h08v05.001.2020189085816.h5,40825430
5434693777,/archive/allData/5000/VNP46A1/2020/189/VNP46A1.A2020189.h08v05.001.2020190074520.h5,42616833
5436784077,/archive/allData/5000/VNP46A1/2020/190/VNP46A1.A2020190.h08v05.001.2020191073910.h5,46260127
5437455090,/archive/allData/5000/VNP46A1/2020/191/VNP46A1.A2020191.h08v05.001.2020192062751.h5,47077026
5438212710,/archive/allData/5000/VNP46A1/2020/192/VNP46A1.A2020192.h08v05.001.2020193065413.h5,44447926
5438823770,/archive/allData/5000/VNP46A1/2020/193/VNP46A1.A2020193.h08v05.001.2020194075802.h5,39185458
