fileId,fileUrls from query VNP46A1--5000 2020-01-01..2020-06-05 x-93.09y44.71 x-93.09y44.71[5],size
5190918478,/archive/allData/5000/VNP46A1/2020/027/VNP46A1.A2020027.h08v04.001.2020054002507.h5,38626339
5190965610,/archive/allData/5000/VNP46A1/2020/028/VNP46A1.A2020028.h08v04.001.2020054022409.h5,40772069
5191039013,/archive/allData/5000/VNP46A1/2020/029/VNP46A1.A2020029.h08v04.001.2020054043739.h5,46248977
5191070002,/archive/allData/5000/VNP46A1/2020/030/VNP46A1.A2020030.h08v04.001.2020054052727.h5,48995085
5191084281,/archive/allData/5000/VNP46A1/2020/031/VNP46A1.A2020031.h08v04.001.2020054060233.h5,45926029
5191103396,/archive/allData/5000/VNP46A1/2020/032/VNP46A1.A2020032.h08v04.001.2020054065920.h5,39743173
5188397313,/archive/allData/5000/VNP46A1/2020/033/VNP46A1.A2020033.h08v04.001.2020052072456.h5,41337010
5188423615,/archive/allData/5000/VNP46A1/2020/034/VNP46A1.A2020034.h08v04.001.2020052081156.h5,45169621
5188520244,/archive/allData/5000/VNP46A1/2020/035/VNP46A1.A2020035.h08v04.001.2020052113228.h5,47628335
5188574359,/archive/allData/5000/VNP46A1/2020/036/VNP46A1.A2020036.h08v04.001.2020052142046.h5,46694731
5191283857,/archive/allData/5000/VNP46A1/2020/037/VNP46A1.A2020037.h08v04.001.2020054143239.h5,42054201
5191300027,/archive/allData/5000/VNP46A1/2020/038/VNP46A1.A2020038.h08v04.001.2020054152253.h5,41153436
5191311082,/archive/allData/5000/VNP46A1/2020/039/VNP46A1.A2020039.h08v04.001.2020054155340.h5,45349136
5191376278,/archive/allData/5000/VNP46A1/2020/040/VNP46A1.A2020040.h08v04.001.2020054165257.h5,52034963
5192031203,/archive/allData/5000/VNP46A1/2020/041/VNP46A1.A2020041.h08v04.001.2020055183632.h5,49901225
5196710507,/archive/allData/5000/VNP46A1/2020/042/VNP46A1.A2020042.h08v04.001.2020056210002.h5,45305069
5175248322,/archive/allData/5000/VNP46A1/2020/043/VNP46A1.A2020043.h08v04.001.2020044064527.h5,41715340
5176201708,/archive/allData/5000/VNP46A1/2020/044/VNP46A1.A2020044.h08v04.001.2020045103019.h5,41898184
5177821511,/archive/allData/5000/VNP46A1/2020/045/VNP46A1.A2020045.h08v04.001.2020046101056.h5,47509880
5183498041,/archive/allData/5000/VNP46A1/2020/046/VNP46A1.A2020046.h08v04.001.2020050050218.h5,50623000
5183683563,/archive/allData/5000/VNP46A1/2020/047/VNP46A1.A2020047.h08v04.001.2020050065009.h5,46465154
5183336048,/archive/allData/5000/VNP46A1/2020/048/VNP46A1.A2020048.h08v04.001.2020050025119.h5,39489171
5183870086,/archive/allData/5000/VNP46A1/2020/049/VNP46A1.A2020049.h08v04.001.2020050100806.h5,38693653
5188386867,/archive/allData/5000/VNP46A1/2020/050/VNP46A1.A2020050.h08v04.001.2020052070005.h5,43605243
5189082899,/archive/allData/5000/VNP46A1/2020/051/VNP46A1.A2020051.h08v04.001.2020052172150.h5,49375031
5190588492,/archive/allData/5000/VNP46A1/2020/052/VNP46A1.A2020052.h08v04.001.2020053131008.h5,46613653
5191153362,/archive/allData/5000/VNP46A1/2020/053/VNP46A1.A2020053.h08v04.001.2020054082437.h5,41004002
5193965786,/archive/allData/5000/VNP46A1/2020/054/VNP46A1.A2020054.h08v04.001.2020056044207.h5,40866533
5194862519,/archive/allData/5000/VNP46A1/2020/055/VNP46A1.A2020055.h08v04.001.2020056085730.h5,45011555
5198696072,/archive/allData/5000/VNP46A1/2020/056/VNP46A1.A2020056.h08v04.001.2020057082251.h5,48300980
5200274397,/archive/allData/5000/VNP46A1/2020/057/VNP46A1.A2020057.h08v04.001.2020143084123.h5,48260957
5201836546,/archive/allData/5000/VNP46A1/2020/058/VNP46A1.A2020058.h08v04.001.2020059064004.h5,44225462
5205157770,/archive/allData/5000/VNP46A1/2020/059/VNP46A1.A2020059.h08v04.001.2020060062515.h5,40221580
5207426081,/archive/allData/5000/VNP46A1/2020/060/VNP46A1.A2020060.h08v04.001.2020061074403.h5,40565131
5209513724,/archive/allData/5000/VNP46A1/2020/061/VNP46A1.A2020061.h08v04.001.2020062074251.h5,47431423
5213171321,/archive/allData/5000/VNP46A1/2020/062/VNP46A1.A2020062.h08v04.001.2020063070522.h5,47651322
5214468419,/archive/allData/5000/VNP46A1/2020/063/VNP46A1.A2020063.h08v04.001.2020139132411.h5,46050661
5218038633,/archive/allData/5000/VNP46A1/2020/064/VNP46A1.A2020064.h08v04.001.2020065200249.h5,39985878
5219569250,/archive/allData/5000/VNP46A1/2020/065/VNP46A1.A2020065.h08v04.001.2020066080244.h5,39745565
5223278730,/archive/allData/5000/VNP46A1/2020/066/VNP46A1.A2020066.h08v04.001.2020132135813.h5,44942443
5231410733,/archive/allData/5000/VNP46A1/2020/067/VNP46A1.A2020067.h08v04.001.2020070103807.h5,49185003
5231363826,/archive/allData/5000/VNP46A1/2020/068/VNP46A1.A2020068.h08v04.001.2020070100410.h5,48736828
