fileId,fileUrls from query VNP46A1--5000 2020-06-04..2020-06-14 x-121.85y36.59 x-121.85y36.59[5],size
5396134624,/archive/allData/5000/VNP46A1/2020/156/VNP46A1.A2020156.h05v05.001.2020157080159.h5,41379143
5396500313,/archive/allData/5000/VNP46A1/2020/157/VNP46A1.A2020157.h05v05.001.2020158075147.h5,46620853
5396872042,/archive/allData/5000/VNP46A1/2020/158/VNP46A1.A2020158.h05v05.001.2020159072400.h5,47433418
5397384664,/archive/allData/5000/VNP46A1/2020/159/VNP46A1.A2020159.h05v05.001.2020160065320.h5,41859293
5399382460,/archive/allData/5000/VNP46A1/2020/160/VNP46A1.A2020160.h05v05.001.2020161061837.h5,38685431
5400711285,/archive/allData/5000/VNP46A1/2020/161/VNP46A1.A2020161.h05v05.001.2020162080131.h5,38079257
5402215433,/archive/allData/5000/VNP46A1/2020/162/VNP46A1.A2020162.h05v05.001.2020163081903.h5,42090915
5403204637,/archive/allData/5000/VNP46A1/2020/163/VNP46A1.A2020163.h05v05.001.2020164071650.h5,48131082
5404350900,/archive/allData/5000/VNP46A1/2020/164/VNP46A1.A2020164.h05v05.001.2020165064551.h5,46090159
5405413206,/archive/allData/5000/VNP46A1/2020/165/VNP46A1.A2020165.h05v05.001.2020166064538.h5,37191726
