fileId,fileUrls from query VNP46A1--5000 2020-06-04..2020-06-14 x-76.52y39.41 x-76.52y39.41[5],size
5396134741,/archive/allData/5000/VNP46A1/2020/156/VNP46A1.A2020156.h10v05.001.2020157080244.h5,45833914
5396501118,/archive/allData/5000/VNP46A1/2020/157/VNP46A1.A2020157.h10v05.001.2020158075337.h5,50840575
5396872226,/archive/allData/5000/VNP46A1/2020/158/VNP46A1.A2020158.h10v05.001.2020159072450.h5,48734918
5397383726,/archive/allData/5000/VNP46A1/2020/159/VNP46A1.A2020159.h10v05.001.2020160065342.h5,41912148
5399381273,/archive/allData/5000/VNP46A1/2020/160/VNP46A1.A2020160.h10v05.001.2020161061841.h5,39548776
5400711708,/archive/allData/5000/VNP46A1/2020/161/VNP46A1.A2020161.h10v05.001.2020162080146.h5,42679021
5402212580,/archive/allData/5000/VNP46A1/2020/162/VNP46A1.A2020162.h10v05.001.2020163081922.h5,46485762
5403215332,/archive/allData/5000/VNP46A1/2020/163/VNP46A1.A2020163.h10v05.001.2020164072053.h5,49878409
5404350914,/archive/allData/5000/VNP46A1/2020/164/VNP46A1.A2020164.h10v05.001.2020165064536.h5,45611280
5405413743,/archive/allData/5000/VNP46A1/2020/165/VNP46A1.A2020165.h10v05.001.2020166064510.h5,39012148
