fileId,fileUrls from query VNP46A1--5000 2020-06-23..2020-07-12 x-93.09y44.71 x-93.09y44.71[5],size
5425362844,/archive/allData/5000/VNP46A1/2020/175/VNP46A1.A2020175.h08v04.001.2020181155147.h5,33758476
5425542328,/archive/allData/5000/VNP46A1/2020/176/VNP46A1.A2020176.h08v04.001.2020181172529.h5,31632557
5425469536,/archive/allData/5000/VNP46A1/2020/177/VNP46A1.A2020177.h08v04.001.2020181164420.h5,28219035
5421895054,/archive/allData/5000/VNP46A1/2020/178/VNP46A1.A2020178.h08v04.001.2020179085302.h5,20138946
5422247488,/archive/allData/5000/VNP46A1/2020/179/VNP46A1.A2020179.h08v04.001.2020180065311.h5,16069303
5424942681,/archive/allData/5000/VNP46A1/2020/180/VNP46A1.A2020180.h08v04.001.2020181073345.h5,31972932
5426409254,/archive/allData/5000/VNP46A1/2020/181/VNP46A1.A2020181.h08v04.001.2020182062552.h5,32293022
5428233779,/archive/allData/5000/VNP46A1/2020/182/VNP46A1.A2020182.h08v04.001.2020183081417.h5,30022553
5429683551,/archive/allData/5000/VNP46A1/2020/183/VNP46A1.A2020183.h08v04.001.2020184120654.h5,24000794
5430461201,/archive/allData/5000/VNP46A1/2020/184/VNP46A1.A2020184.h08v04.001.2020186171121.h5,18068403
5430640695,/archive/allData/5000/VNP46A1/2020/185/VNP46A1.A2020185.h08v04.001.2020186205716.h5,30322717
5430911630,/archive/allData/5000/VNP46A1/2020/186/VNP46A1.A2020186.h08v04.001.2020187065331.h5,35136971
5431577952,/archive/allData/5000/VNP46A1/2020/187/VNP46A1.A2020187.h08v04.001.2020188061850.h5,30766757
5433287932,/archive/allData/5000/VNP46A1/2020/188/VNP46A1.A2020188.h08v04.001.2020189085821.h5,26800850
5434692977,/archive/allData/5000/VNP46A1/2020/189/VNP46A1.A2020189.h08v04.001.2020190074522.h5,20299241
5436784639,/archive/allData/5000/VNP46A1/2020/190/VNP46A1.A2020190.h08v04.001.2020191073908.h5,20979335
5437455835,/archive/allData/5000/VNP46A1/2020/191/VNP46A1.A2020191.h08v04.001.2020192062744.h5,37680103
5438213103,/archive/allData/5000/VNP46A1/2020/192/VNP46A1.A2020192.h08v04.001.2020193065432.h5,35014199
5438823477,/archive/allData/5000/VNP46A1/2020/193/VNP46A1.A2020193.h08v04.001.2020194075746.h5,31198136
