fileId,fileUrls from query VNP46A1--5000 2020-06-23..2020-07-12 x-76.85y39.03 x-76.85y39.03[5],size
5425364833,/archive/allData/5000/VNP46A1/2020/175/VNP46A1.A2020175.h10v05.001.2020181155331.h5,40284495
5425542333,/archive/allData/5000/VNP46A1/2020/176/VNP46A1.A2020176.h10v05.001.2020181172651.h5,41040783
5425444948,/archive/allData/5000/VNP46A1/2020/177/VNP46A1.A2020177.h10v05.001.2020181163450.h5,42959827
5421895384,/archive/allData/5000/VNP46A1/2020/178/VNP46A1.A2020178.h10v05.001.2020179085330.h5,46960132
5422247302,/archive/allData/5000/VNP46A1/2020/179/VNP46A1.A2020179.h10v05.001.2020180065316.h5,47801117
5424940872,/archive/allData/5000/VNP46A1/2020/180/VNP46A1.A2020180.h10v05.001.2020181073404.h5,43289753
5426409479,/archive/allData/5000/VNP46A1/2020/181/VNP46A1.A2020181.h10v05.001.2020182062600.h5,38219105
5428233327,/archive/allData/5000/VNP46A1/2020/182/VNP46A1.A2020182.h10v05.001.2020183081511.h5,40371102
5429684870,/archive/allData/5000/VNP46A1/2020/183/VNP46A1.A2020183.h10v05.001.2020184120856.h5,46771692
5430462087,/archive/allData/5000/VNP46A1/2020/184/VNP46A1.A2020184.h10v05.001.2020186171352.h5,49232471
5430640525,/archive/allData/5000/VNP46A1/2020/185/VNP46A1.A2020185.h10v05.001.2020186205737.h5,46055921
5430911503,/archive/allData/5000/VNP46A1/2020/186/VNP46A1.A2020186.h10v05.001.2020187065329.h5,38205648
5431579125,/archive/allData/5000/VNP46A1/2020/187/VNP46A1.A2020187.h10v05.001.2020188061942.h5,39040801
5433288110,/archive/allData/5000/VNP46A1/2020/188/VNP46A1.A2020188.h10v05.001.2020189085822.h5,44505880
5434693374,/archive/allData/5000/VNP46A1/2020/189/VNP46A1.A2020189.h10v05.001.2020190074605.h5,48693177
5436784915,/archive/allData/5000/VNP46A1/2020/190/VNP46A1.A2020190.h10v05.001.2020191074058.h5,49012601
5437455447,/archive/allData/5000/VNP46A1/2020/191/VNP46A1.A2020191.h10v05.001.2020192062809.h5,45136174
5438213108,/archive/allData/5000/VNP46A1/2020/192/VNP46A1.A2020192.h10v05.001.2020193065424.h5,41648473
5438823774,/archive/allData/5000/VNP46A1/2020/193/VNP46A1.A2020193.h10v05.001.2020194075817.h5,43624157
