fileId,fileUrls from query VNP46A1--5000 2020-06-23..2020-07-12 x-121.85y36.59 x-121.85y36.59[5],size
5425362840,/archive/allData/5000/VNP46A1/2020/175/VNP46A1.A2020175.h05v05.001.2020181155136.h5,38653022
5425536495,/archive/allData/5000/VNP46A1/2020/176/VNP46A1.A2020176.h05v05.001.2020181172349.h5,36161201
5425521095,/archive/allData/5000/VNP46A1/2020/177/VNP46A1.A2020177.h05v05.001.2020181170957.h5,39044229
5421895045,/archive/allData/5000/VNP46A1/2020/178/VNP46A1.A2020178.h05v05.001.2020179085255.h5,40505316
5422247287,/archive/allData/5000/VNP46A1/2020/179/VNP46A1.A2020179.h05v05.001.2020180065323.h5,42321340
5424940856,/archive/allData/5000/VNP46A1/2020/180/VNP46A1.A2020180.h05v05.001.2020181073343.h5,40499272
5426409245,/archive/allData/5000/VNP46A1/2020/181/VNP46A1.A2020181.h05v05.001.2020182062543.h5,35375280
5428234479,/archive/allData/5000/VNP46A1/2020/182/VNP46A1.A2020182.h05v05.001.2020183081447.h5,37149427
5429681599,/archive/allData/5000/VNP46A1/2020/183/VNP46A1.A2020183.h05v05.001.2020184120153.h5,40504353
5430461199,/archive/allData/5000/VNP46A1/2020/184/VNP46A1.A2020184.h05v05.001.2020186171024.h5,43082970
5430640686,/archive/allData/5000/VNP46A1/2020/185/VNP46A1.A2020185.h05v05.001.2020186205715.h5,41968065
5430911486,/archive/allData/5000/VNP46A1/2020/186/VNP46A1.A2020186.h05v05.001.2020187065323.h5,37481474
5431578841,/archive/allData/5000/VNP46A1/2020/187/VNP46A1.A2020187.h05v05.001.2020188061839.h5,37314770
5433288100,/archive/allData/5000/VNP46A1/2020/188/VNP46A1.A2020188.h05v05.001.2020189085748.h5,41546334
5434692394,/archive/allData/5000/VNP46A1/2020/189/VNP46A1.A2020189.h05v05.001.2020190074410.h5,43678321
5436784071,/archive/allData/5000/VNP46A1/2020/190/VNP46A1.A2020190.h05v05.001.2020191073913.h5,45460325
5437455825,/archive/allData/5000/VNP46A1/2020/191/VNP46A1.A2020191.h05v05.001.2020192062747.h5,42092666
5438213579,/archive/allData/5000/VNP46A1/2020/192/VNP46A1.A2020192.h05v05.001.2020193065415.h5,39067253
5438823891,/archive/allData/5000/VNP46A1/2020/193/VNP46A1.A2020193.h05v05.001.2020194075803.h5,39306536
