fileId,fileUrls from query VNP46A1--5000 2020-06-23..2020-07-12 x-98.01y29.93 x-98.01y29.93[5],size
5425362845,/archive/allData/5000/VNP46A1/2020/175/VNP46A1.A2020175.h08v06.001.2020181155157.h5,52773702
5425536497,/archive/allData/5000/VNP46A1/2020/176/VNP46A1.A2020176.h08v06.001.2020181172530.h5,53183024
5425440222,/archive/allData/5000/VNP46A1/2020/177/VNP46A1.A2020177.h08v06.001.2020181163208.h5,46983374
5421894800,/archive/allData/5000/VNP46A1/2020/178/VNP46A1.A2020178.h08v06.001.2020179085259.h5,43633331
5422247391,/archive/allData/5000/VNP46A1/2020/179/VNP46A1.A2020179.h08v06.001.2020180065307.h5,47787838
5424941636,/archive/allData/5000/VNP46A1/2020/180/VNP46A1.A2020180.h08v06.001.2020181073357.h5,51299145
5426408752,/archive/allData/5000/VNP46A1/2020/181/VNP46A1.A2020181.h08v06.001.2020182062547.h5,50090655
5428232849,/archive/allData/5000/VNP46A1/2020/182/VNP46A1.A2020182.h08v06.001.2020183081456.h5,45736354
5429683552,/archive/allData/5000/VNP46A1/2020/183/VNP46A1.A2020183.h08v06.001.2020184120654.h5,43142566
5430462084,/archive/allData/5000/VNP46A1/2020/184/VNP46A1.A2020184.h08v06.001.2020186171128.h5,46319059
5430640696,/archive/allData/5000/VNP46A1/2020/185/VNP46A1.A2020185.h08v06.001.2020186205752.h5,50003161
5430911500,/archive/allData/5000/VNP46A1/2020/186/VNP46A1.A2020186.h08v06.001.2020187065323.h5,51461270
5431576528,/archive/allData/5000/VNP46A1/2020/187/VNP46A1.A2020187.h08v06.001.2020188061852.h5,47813591
5433288048,/archive/allData/5000/VNP46A1/2020/188/VNP46A1.A2020188.h08v06.001.2020189085836.h5,43260531
5434692978,/archive/allData/5000/VNP46A1/2020/189/VNP46A1.A2020189.h08v06.001.2020190074518.h5,45077348
5436784640,/archive/allData/5000/VNP46A1/2020/190/VNP46A1.A2020190.h08v06.001.2020191073933.h5,47377078
5437455091,/archive/allData/5000/VNP46A1/2020/191/VNP46A1.A2020191.h08v06.001.2020192062806.h5,50824339
5438212245,/archive/allData/5000/VNP46A1/2020/192/VNP46A1.A2020192.h08v06.001.2020193065413.h5,50792325
5438823361,/archive/allData/5000/VNP46A1/2020/193/VNP46A1.A2020193.h08v06.001.2020194075739.h5,43348340
