OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
03/22/2021,01:00,9233.67,1145.41,3776.47,623.05,9019.97,2468.13,4778.98,898.62,31944.31,N
03/22/2021,02:00,9007.43,1113.36,3756.43,600.17,8629.58,2330.36,4551.35,876.20,30864.88,N
03/22/2021,03:00,8887.59,1060.69,3747.47,595.39,8420.75,2284.87,4435.50,860.72,30292.97,N
03/22/2021,04:00,8889.52,1079.88,3725.72,607.55,8444.62,2229.83,4414.49,864.54,30256.15,N
03/22/2021,05:00,9069.73,1149.12,3720.68,651.41,8704.34,2224.28,4509.56,869.06,30898.16,N
03/22/2021,06:00,9500.63,1248.56,3745.16,688.12,9342.51,2335.99,4774.02,892.94,32527.95,N
03/22/2021,07:00,10164.10,1407.39,3778.50,741.32,10334.93,2547.00,5318.32,969.58,35261.15,N
03/22/2021,08:00,10523.03,1482.72,3776.48,809.05,11173.68,2626.05,5688.15,1096.53,37175.69,N
03/22/2021,09:00,10643.96,1513.36,3721.15,822.39,11510.23,2680.58,5842.16,1164.95,37898.78,N
03/22/2021,10:00,10854.79,1489.93,3748.48,827.90,11724.36,2831.22,5962.31,1133.96,38572.95,N
03/22/2021,11:00,11028.20,1499.41,3801.47,854.86,11960.32,2937.42,6047.58,1132.20,39261.46,N
03/22/2021,12:00,11173.50,1468.27,3785.54,870.57,12072.47,3040.77,6151.87,1153.15,39716.14,N
03/22/2021,13:00,11289.95,1476.81,3805.26,855.69,12063.54,3119.76,6193.17,1145.93,39950.11,N
03/22/2021,14:00,11385.81,1436.42,3773.57,832.85,12057.26,3207.27,6172.38,1063.68,39929.24,N
03/22/2021,15:00,11381.83,1436.80,3700.25,814.60,12000.44,3333.44,6115.77,1090.03,39873.15,N
03/22/2021,16:00,11368.17,1415.10,3590.93,788.25,11833.59,3429.00,6045.82,1212.02,39682.88,N
03/22/2021,17:00,11307.56,1450.05,3553.68,790.69,11724.42,3505.90,6007.48,1189.74,39529.53,N
03/22/2021,18:00,11230.30,1438.42,3658.70,860.16,11708.95,3508.56,6067.92,961.86,39434.87,N
03/22/2021,19:00,11198.93,1422.34,3622.08,858.28,11864.90,3456.79,6217.27,1016.03,39656.62,N
03/22/2021,20:00,11331.61,1470.62,3656.21,871.44,11998.48,3416.08,6235.91,1014.54,39994.88,N
03/22/2021,21:00,11359.34,1498.28,3708.05,885.76,11873.98,3487.71,6388.60,1105.74,40307.46,N
03/22/2021,22:00,11110.15,1493.58,3729.00,867.29,11392.82,3406.33,6203.38,1095.16,39297.72,N
03/22/2021,23:00,10620.74,1393.37,3690.87,827.08,10651.17,3200.92,5807.01,1057.10,37248.25,N
03/22/2021,24:00,10097.50,1310.18,3642.42,777.21,9885.02,2946.33,5363.94,1003.82,35026.42,N
