OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
06/30/2021,01:00,12414.70,1570.54,3959.58,1044.39,12971.96,3498.96,6712.14,1106.22,43278.51,N
06/30/2021,02:00,11907.84,1484.54,3928.90,999.36,12165.71,3333.33,6363.34,1007.65,41190.66,N
06/30/2021,03:00,11553.48,1417.31,3898.03,969.66,11633.45,3206.17,6129.95,979.46,39787.50,N
06/30/2021,04:00,11449.81,1377.24,3857.50,942.09,11361.81,3123.56,6009.50,979.32,39100.82,N
06/30/2021,05:00,11527.14,1396.04,3809.51,927.50,11369.24,3096.64,6034.48,1019.33,39179.88,N
06/30/2021,06:00,11848.61,1412.67,3800.43,948.64,11748.58,3139.55,6203.93,1068.12,40170.53,N
06/30/2021,07:00,12195.61,1498.41,3796.23,995.30,12284.81,3239.50,6488.71,1129.66,41628.23,N
06/30/2021,08:00,12668.08,1575.66,3795.42,1047.06,12829.09,3329.38,6750.24,1143.66,43138.59,N
06/30/2021,09:00,13560.89,1719.08,3788.79,1163.41,13504.99,3479.95,7053.87,1108.47,45379.46,N
06/30/2021,10:00,14596.70,1879.79,3846.88,1243.12,14328.47,3611.31,7460.81,1163.05,48130.14,N
06/30/2021,11:00,15562.42,2017.91,3903.03,1282.60,15462.65,3784.07,8005.79,1341.63,51360.10,N
06/30/2021,12:00,16448.56,2151.30,3989.63,1374.65,16636.18,4001.33,8596.91,1309.71,54508.27,N
06/30/2021,13:00,17169.29,2250.71,4038.23,1443.83,17778.05,4216.53,9140.00,1470.00,57506.63,N
06/30/2021,14:00,17805.04,2356.73,4077.03,1517.98,18900.13,4359.62,9629.74,1502.39,60148.66,N
06/30/2021,15:00,18187.11,2444.08,4094.67,1565.34,19871.62,4490.83,10098.54,1608.77,62360.95,N
06/30/2021,16:00,18278.62,2543.07,4120.20,1624.06,20569.61,4647.06,10329.97,1712.92,63825.51,N
06/30/2021,17:00,18166.16,2558.66,4170.66,1646.35,20962.12,4736.81,10258.87,1765.45,64265.09,N
06/30/2021,18:00,17767.04,2585.59,4199.61,1645.40,21149.54,4659.94,10210.41,1727.97,63945.49,N
06/30/2021,19:00,17153.29,2512.28,4218.73,1636.91,20855.52,4527.72,10192.07,1710.73,62807.26,N
06/30/2021,20:00,16609.04,2440.44,4223.15,1539.10,20125.29,4399.86,9905.15,1653.20,60895.22,N
06/30/2021,21:00,16143.93,2300.62,4152.93,1443.57,19216.70,4268.96,9526.95,1607.51,58661.17,N
06/30/2021,22:00,15760.95,2183.10,4131.36,1388.36,18418.42,4204.80,9284.75,1552.36,56924.09,N
06/30/2021,23:00,14955.49,2014.94,4080.27,1290.73,17114.97,3988.17,8665.44,1438.68,53548.70,N
06/30/2021,24:00,14078.99,1893.45,4041.98,1202.29,15750.55,3740.94,7981.35,1317.19,50006.74,N
