OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
07/04/2021,01:00,12230.29,1490.27,3824.02,1022.79,12422.49,3845.73,7203.27,1312.59,43351.44,N
07/04/2021,02:00,11808.73,1409.34,3828.32,950.52,11722.57,3624.67,6810.95,1222.32,41377.42,N
07/04/2021,03:00,11473.90,1350.87,3824.67,898.71,11224.79,3447.13,6515.24,1180.62,39915.93,N
07/04/2021,04:00,11273.69,1309.17,3811.47,862.75,10899.83,3352.52,6306.05,1149.42,38964.91,N
07/04/2021,05:00,11151.38,1295.02,3784.07,843.35,10724.59,3241.92,6186.93,1148.23,38375.50,N
07/04/2021,06:00,11125.38,1290.30,3775.71,837.16,10677.89,3199.60,6139.20,1147.54,38192.77,N
07/04/2021,07:00,11125.63,1313.81,3755.77,844.81,10698.32,3162.29,6172.30,1163.75,38236.68,N
07/04/2021,08:00,11172.02,1348.63,3699.39,860.29,10786.69,3157.31,6231.90,1184.21,38440.46,N
07/04/2021,09:00,11657.32,1431.95,3734.10,942.10,11350.17,3396.32,6510.36,1203.31,40225.63,N
07/04/2021,10:00,12414.63,1543.64,3760.35,1031.60,12181.55,3737.89,6823.27,1318.73,42811.66,N
07/04/2021,11:00,13456.33,1639.10,3848.23,1110.09,13047.15,4110.39,7175.97,1450.94,45838.19,N
07/04/2021,12:00,14674.64,1779.94,3933.12,1217.53,13986.88,4493.48,7597.24,1516.64,49199.49,N
07/04/2021,13:00,15702.76,1899.16,4034.79,1308.52,15005.24,4808.79,8055.12,1590.43,52404.80,N
07/04/2021,14:00,16186.50,1997.07,4116.63,1395.45,15908.27,5046.71,8555.34,1630.32,54836.28,N
07/04/2021,15:00,16389.90,2079.46,4194.46,1437.73,16506.42,5139.27,8920.40,1691.46,56359.09,N
07/04/2021,16:00,16344.19,2135.19,4236.25,1499.06,17173.17,5188.10,9198.54,1682.79,57457.30,N
07/04/2021,17:00,16075.69,2180.18,4274.19,1527.87,17619.32,5201.49,9336.45,1638.18,57853.38,N
07/04/2021,18:00,15564.24,2150.89,4275.98,1533.79,17804.94,5112.81,9181.55,1586.21,57210.41,N
07/04/2021,19:00,14771.45,2069.38,4258.37,1486.71,17458.70,4936.17,8874.30,1605.60,55460.68,N
07/04/2021,20:00,14146.59,1971.33,4245.23,1398.52,16697.34,4751.06,8494.04,1507.33,53211.45,N
07/04/2021,21:00,13917.68,1886.56,4196.16,1272.77,15749.84,4577.86,8234.32,1455.50,51290.68,N
07/04/2021,22:00,13689.46,1796.49,4089.27,1239.95,15051.61,4401.02,7984.78,1489.32,49741.90,N
07/04/2021,23:00,13372.60,1713.17,4000.27,1184.40,14322.11,4229.40,7749.88,1468.13,48039.95,N
07/04/2021,24:00,12958.90,1639.93,3965.49,1149.05,13572.93,4035.53,7396.17,1417.19,46135.18,N
