OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
10/21/2021,01:00,11364.57,1368.26,3942.90,822.02,10804.59,3102.08,5823.65,1163.08,38391.14,N
10/21/2021,02:00,10897.83,1293.25,3894.58,782.47,10184.04,2910.70,5478.81,1121.53,36563.20,N
10/21/2021,03:00,10652.84,1255.01,3859.70,759.26,9726.88,2795.72,5298.95,1115.02,35463.37,N
10/21/2021,04:00,10571.91,1240.12,3837.57,750.41,9511.90,2739.27,5156.39,1092.98,34900.53,N
10/21/2021,05:00,10658.01,1254.81,3828.97,739.05,9542.75,2726.66,5204.15,1096.67,35051.07,N
10/21/2021,06:00,11097.21,1311.18,3847.79,790.50,10008.64,2818.11,5413.24,1125.38,36412.05,N
10/21/2021,07:00,11717.90,1436.22,3928.82,864.31,10950.57,3048.20,5933.60,1201.70,39081.32,N
10/21/2021,08:00,12027.35,1474.22,4025.65,904.39,11354.30,3129.10,6270.84,1217.78,40403.63,N
10/21/2021,09:00,12223.39,1503.99,3997.20,936.47,11395.15,3165.98,6353.48,1221.12,40796.79,N
10/21/2021,10:00,12776.57,1589.29,3972.62,982.26,11750.89,3382.51,6601.61,1220.58,42276.33,N
10/21/2021,11:00,13462.22,1672.04,3924.76,963.31,12256.41,3665.44,6990.59,1316.73,44251.49,N
10/21/2021,12:00,14225.76,1749.60,3908.28,1001.30,12851.52,4000.78,7415.28,1377.87,46530.37,N
10/21/2021,13:00,14968.49,1877.81,3938.06,1054.47,13510.17,4293.12,7810.89,1400.03,48853.03,N
10/21/2021,14:00,15673.99,2030.74,3893.24,1110.07,14263.46,4549.11,8196.56,1436.86,51154.05,N
10/21/2021,15:00,16101.92,2106.45,3873.07,1147.46,14956.03,4745.56,8376.30,1471.20,52778.00,N
10/21/2021,16:00,16409.52,2148.36,3916.88,1172.46,15535.30,4868.89,8591.93,1504.60,54147.95,N
10/21/2021,17:00,16449.55,2215.32,4007.91,1197.33,15919.24,4906.11,8816.93,1523.57,55035.96,N
10/21/2021,18:00,16120.35,2174.03,4048.34,1160.00,15755.89,4807.92,8941.16,1510.28,54517.97,N
10/21/2021,19:00,15397.05,2069.14,4057.31,1084.72,15033.21,4575.27,8758.76,1457.23,52432.70,N
10/21/2021,20:00,14811.85,2003.77,4063.14,1084.14,14616.88,4443.25,8571.03,1493.98,51088.03,N
10/21/2021,21:00,14251.79,1914.89,4054.33,1063.47,14038.81,4311.67,8239.04,1527.01,49401.01,N
10/21/2021,22:00,13688.83,1769.41,4054.86,1023.75,13179.60,4082.90,7756.07,1462.66,47018.07,N
10/21/2021,23:00,12899.55,1621.56,3999.71,959.37,12111.12,3786.27,7169.12,1368.45,43915.16,N
10/21/2021,24:00,12032.52,1487.88,3922.81,898.20,10992.38,3461.54,6538.86,1351.62,40685.80,N
