OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
08/31/2021,01:00,14839.32,1717.92,4152.12,1218.57,14774.91,3930.89,7706.49,1319.80,49660.02,N
08/31/2021,02:00,14220.96,1618.84,4072.93,1151.01,13863.24,3695.16,7257.87,1249.92,47129.92,N
08/31/2021,03:00,13788.20,1588.92,4045.32,1106.06,13253.22,3517.89,6941.57,1218.65,45459.84,N
08/31/2021,04:00,13527.46,1545.00,3994.50,1079.15,12869.37,3397.73,6737.03,1222.06,44372.29,N
08/31/2021,05:00,13474.38,1529.88,3941.55,1069.87,12786.19,3325.49,6708.12,1236.57,44072.05,N
08/31/2021,06:00,13740.08,1577.30,3953.46,1102.70,13152.65,3359.78,6869.45,1251.32,45006.73,N
08/31/2021,07:00,14099.47,1704.36,4001.38,1172.17,13963.11,3541.30,7227.09,1300.22,47009.11,N
08/31/2021,08:00,13991.39,1717.22,4040.36,1198.95,14268.83,3565.38,7364.81,1308.88,47455.81,N
08/31/2021,09:00,14621.90,1839.12,4031.62,1271.62,15024.64,3715.20,7724.55,1333.48,49562.13,N
08/31/2021,10:00,15764.71,2017.30,4126.20,1390.36,16487.63,4060.90,8279.41,1405.03,53531.54,N
08/31/2021,11:00,16936.88,2209.98,4195.98,1511.72,18237.93,4474.49,9004.55,1509.09,58080.63,N
08/31/2021,12:00,17990.89,2397.38,4267.68,1643.85,19978.33,4890.22,9796.34,1649.18,62613.87,N
08/31/2021,13:00,18987.34,2579.29,4363.84,1751.84,21293.57,5241.76,10636.81,1786.23,66640.68,N
08/31/2021,14:00,19894.43,2732.52,4455.74,1819.32,22519.01,5517.41,11371.36,1945.29,70255.06,N
08/31/2021,15:00,20473.72,2805.55,4465.34,1905.90,23268.30,5699.38,11928.73,2023.14,72570.05,N
08/31/2021,16:00,20579.62,2772.57,4457.50,1945.40,23651.41,5781.08,12080.67,2031.45,73299.68,N
08/31/2021,17:00,20525.45,2778.72,4453.46,1956.46,23779.48,5815.60,12159.44,2006.45,73475.05,N
08/31/2021,18:00,20018.60,2770.41,4469.73,1926.65,23811.95,5796.20,12396.59,1986.39,73176.51,N
08/31/2021,19:00,19114.40,2758.86,4479.60,1857.54,23384.55,5688.32,12535.46,1999.41,71818.14,N
08/31/2021,20:00,18520.05,2637.29,4545.09,1752.40,22363.98,5467.95,12096.15,1918.31,69301.22,N
08/31/2021,21:00,18169.65,2544.16,4502.52,1698.74,21516.84,5341.87,11663.30,1879.08,67316.16,N
08/31/2021,22:00,17378.71,2399.27,4443.13,1602.30,20280.37,5102.20,11035.65,1799.44,64041.08,N
08/31/2021,23:00,16315.44,2220.38,4367.11,1486.81,18637.21,4783.77,10201.27,1689.10,59701.08,N
08/31/2021,24:00,15452.06,2061.33,4309.47,1365.75,17271.54,4448.91,9404.01,1546.91,55859.98,N
