OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
09/07/2021,01:00,13723.07,1596.72,4078.10,1155.13,12993.57,3854.59,6836.41,1397.76,45635.35,N
09/07/2021,02:00,13085.70,1499.50,3989.34,1089.57,12161.18,3631.50,6465.78,1373.48,43296.05,N
09/07/2021,03:00,12593.79,1431.87,3965.83,1029.15,11475.10,3466.20,6236.13,1309.72,41507.79,N
09/07/2021,04:00,12362.53,1385.18,3966.37,993.59,11100.77,3358.37,6129.68,1223.08,40519.58,N
09/07/2021,05:00,12298.30,1364.14,3921.71,988.54,11018.05,3313.42,6119.40,1216.29,40239.85,N
09/07/2021,06:00,12584.42,1388.43,3916.83,998.90,11362.58,3376.72,6365.78,1245.65,41239.31,N
09/07/2021,07:00,12976.60,1531.07,3915.17,1070.81,12169.50,3555.18,6857.94,1347.35,43423.62,N
09/07/2021,08:00,13053.21,1577.05,3911.95,1099.45,12536.21,3567.47,7070.36,1395.84,44211.54,N
09/07/2021,09:00,13646.50,1669.21,3913.75,1135.00,13176.67,3701.84,7318.17,1385.37,45946.50,N
09/07/2021,10:00,14488.86,1818.05,4051.11,1190.54,14306.04,4046.92,7790.36,1430.63,49122.49,N
09/07/2021,11:00,15363.18,1990.23,4122.22,1279.09,15843.78,4464.65,8440.72,1564.19,53068.06,N
09/07/2021,12:00,16225.77,2147.70,4227.50,1403.17,17228.69,4840.46,9129.95,1651.45,56854.68,N
09/07/2021,13:00,16987.72,2273.24,4341.06,1506.18,18570.42,5159.81,9816.79,1754.67,60409.88,N
09/07/2021,14:00,17723.15,2406.42,4452.08,1642.04,19839.24,5432.28,10514.39,1894.72,63904.32,N
09/07/2021,15:00,18365.66,2498.06,4510.43,1771.43,20929.54,5615.96,11120.79,1945.94,66757.81,N
09/07/2021,16:00,18853.90,2567.37,4517.65,1859.42,21728.22,5659.72,11507.18,1995.01,68688.46,N
09/07/2021,17:00,19056.83,2597.60,4486.84,1889.78,22236.21,5541.11,11751.54,1993.57,69553.47,N
09/07/2021,18:00,18792.27,2564.78,4521.80,1860.83,22193.96,5360.86,11906.76,1980.51,69181.78,N
09/07/2021,19:00,17910.81,2461.89,4497.70,1803.82,21561.25,5180.68,11734.38,1912.60,67063.11,N
09/07/2021,20:00,17044.48,2230.63,4568.33,1692.73,20215.78,4980.87,11180.58,1828.78,63742.19,N
09/07/2021,21:00,16477.50,2195.55,4544.42,1628.65,19206.66,4891.96,10707.35,1794.30,61446.39,N
09/07/2021,22:00,15534.70,2032.58,4421.71,1545.52,17852.89,4676.26,10051.36,1685.83,57800.85,N
09/07/2021,23:00,14488.90,1825.55,4298.79,1402.18,16169.85,4338.34,9178.92,1596.96,53299.50,N
09/07/2021,24:00,13389.04,1669.38,4177.53,1295.25,14552.17,3992.84,8280.75,1536.84,48893.79,N
