OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
07/27/2020,01:00,11536.32,1484.36,3811.39,1015.69,13952.65,3106.30,6967.93,1372.07,43246.71,N
07/27/2020,02:00,11063.93,1397.73,3687.66,966.74,13050.11,2993.08,6548.91,1357.54,41065.70,N
07/27/2020,03:00,10737.41,1373.60,3648.74,927.82,12400.16,2910.41,6316.02,1304.51,39618.67,N
07/27/2020,04:00,10598.04,1349.46,3655.44,884.60,12030.22,2852.82,6180.60,1232.47,38783.64,N
07/27/2020,05:00,10648.09,1370.66,3651.25,864.02,11984.66,2836.64,6199.51,1187.31,38742.15,N
07/27/2020,06:00,10929.49,1421.77,3621.59,859.46,12298.96,2888.94,6414.11,1202.03,39636.35,N
07/27/2020,07:00,11324.88,1511.79,3589.53,897.06,12857.01,2988.30,6724.04,1251.32,41143.93,N
07/27/2020,08:00,11618.42,1574.97,3567.85,918.01,13242.59,3045.61,6942.19,1302.51,42212.15,N
07/27/2020,09:00,12078.50,1628.36,3659.05,1004.63,13852.29,3197.55,7244.87,1304.43,43969.68,N
07/27/2020,10:00,12738.06,1737.53,3733.44,1109.52,14558.87,3388.02,7613.54,1383.26,46262.25,N
07/27/2020,11:00,13796.34,1920.64,3803.79,1186.24,15522.02,3648.99,8145.52,1500.84,49524.38,N
07/27/2020,12:00,15001.09,2084.67,3936.30,1267.14,16799.23,3934.34,8873.70,1581.81,53478.28,N
07/27/2020,13:00,16021.15,2184.23,4052.73,1338.19,18115.50,4202.57,9621.43,1640.34,57176.14,N
07/27/2020,14:00,16733.65,2313.32,4082.64,1398.33,19358.67,4421.23,10261.94,1749.07,60318.84,N
07/27/2020,15:00,17228.02,2338.22,4117.95,1436.61,20332.57,4629.43,10822.61,1878.48,62783.88,N
07/27/2020,16:00,17563.29,2407.55,4149.11,1502.39,21066.82,4750.57,11265.17,1929.12,64634.01,N
07/27/2020,17:00,17348.67,2458.25,4183.94,1524.70,21468.48,4663.40,11523.57,1922.97,65093.98,N
07/27/2020,18:00,16734.21,2499.81,4220.64,1494.76,21485.12,4494.82,11691.32,1947.12,64567.80,N
07/27/2020,19:00,16120.25,2397.64,4206.40,1474.13,20855.18,4360.81,11510.10,1946.51,62871.01,N
07/27/2020,20:00,15545.69,2315.94,4154.39,1357.60,19985.33,4222.67,10936.64,1945.25,60463.50,N
07/27/2020,21:00,15175.23,2231.64,4124.40,1298.91,19186.23,4105.81,10376.36,1906.25,58404.84,N
07/27/2020,22:00,14737.09,2148.08,4106.76,1218.85,18478.65,3980.02,9921.10,1828.56,56419.11,N
07/27/2020,23:00,13956.56,1975.48,4034.82,1134.74,17188.95,3755.04,9174.11,1698.88,52918.59,N
07/27/2020,24:00,13124.93,1820.98,3954.80,1044.62,15862.16,3515.64,8393.40,1567.34,49283.88,N
