OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
11/17/2020,01:00,9162.37,1320.06,3541.75,676.57,9442.89,2437.29,4873.10,969.73,32423.75,N
11/17/2020,02:00,8987.59,1291.16,3466.63,683.24,9239.84,2318.35,4753.63,989.35,31729.78,N
11/17/2020,03:00,8922.67,1283.81,3471.13,697.27,9248.46,2250.03,4706.21,979.65,31559.23,N
11/17/2020,04:00,8924.58,1329.70,3517.80,709.82,9373.89,2217.44,4768.98,963.98,31806.19,N
11/17/2020,05:00,9096.53,1413.04,3531.74,743.97,9804.32,2224.87,4919.58,991.15,32725.20,N
11/17/2020,06:00,9623.05,1539.04,3571.35,810.13,10677.22,2343.32,5336.47,1048.43,34949.01,N
11/17/2020,07:00,10292.25,1708.02,3664.26,904.32,12049.95,2526.43,6059.10,1162.51,38366.83,N
11/17/2020,08:00,10624.81,1761.41,3721.50,936.16,12724.48,2608.80,6405.31,1228.55,40011.03,N
11/17/2020,09:00,10839.37,1698.83,3630.20,956.36,12494.54,2669.53,6286.19,1248.82,39823.83,N
11/17/2020,10:00,10863.72,1610.05,3576.70,951.99,12058.80,2799.88,6067.96,1163.68,39092.78,N
11/17/2020,11:00,10964.97,1548.72,3522.06,925.58,11767.29,2921.23,5876.44,1163.29,38689.57,N
11/17/2020,12:00,11032.69,1584.34,3503.47,923.17,11573.38,3098.76,5781.32,1185.43,38682.56,N
11/17/2020,13:00,11089.34,1568.96,3505.55,911.46,11468.77,3265.14,5790.15,1208.79,38808.16,N
11/17/2020,14:00,11265.12,1578.74,3468.00,879.06,11490.79,3379.45,5823.17,1282.90,39167.23,N
11/17/2020,15:00,11495.60,1574.89,3511.06,871.03,11492.46,3462.39,5953.88,1268.37,39629.70,N
11/17/2020,16:00,11510.52,1562.76,3537.18,872.29,11466.62,3469.04,6042.17,1244.07,39704.66,N
11/17/2020,17:00,11427.26,1548.11,3540.30,846.82,11560.56,3402.54,6121.81,1284.27,39731.66,N
11/17/2020,18:00,11387.85,1578.21,3525.64,860.13,11848.28,3289.72,6284.70,1270.17,40044.70,N
11/17/2020,19:00,11478.65,1597.43,3564.09,877.88,12250.49,3325.22,6544.03,1346.80,40984.58,N
11/17/2020,20:00,11292.32,1590.56,3574.50,855.26,12012.67,3221.62,6345.88,1374.42,40267.23,N
11/17/2020,21:00,11030.82,1599.48,3516.78,823.64,11756.60,3107.89,6134.37,1410.83,39380.42,N
11/17/2020,22:00,10668.69,1490.63,3516.10,799.99,11172.58,2973.51,5902.25,1350.84,37874.60,N
11/17/2020,23:00,10058.45,1415.43,3492.08,759.77,10497.04,2785.58,5541.32,1294.53,35844.21,N
11/17/2020,24:00,9506.92,1369.88,3480.97,729.41,9814.61,2598.59,5217.47,1243.54,33961.38,N
