OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
03/26/2021,01:00,9327.16,1185.57,3779.70,668.13,9136.29,2536.30,4856.73,921.42,32411.30,N
03/26/2021,02:00,8996.49,1157.95,3702.56,666.60,8894.41,2379.77,4609.98,970.94,31378.69,N
03/26/2021,03:00,8795.45,1143.55,3683.05,666.93,8761.11,2282.88,4470.84,1003.94,30807.74,N
03/26/2021,04:00,8725.63,1117.84,3707.97,649.06,8841.07,2241.04,4438.82,1038.14,30759.58,N
03/26/2021,05:00,8838.92,1132.99,3735.35,687.01,9086.06,2241.73,4584.83,1045.07,31351.97,N
03/26/2021,06:00,9216.54,1258.79,3793.51,730.80,9819.53,2307.40,4892.64,1055.38,33074.60,N
03/26/2021,07:00,9862.74,1466.45,3876.84,812.64,11042.08,2477.56,5438.49,1142.29,36119.10,N
03/26/2021,08:00,10259.39,1543.96,3913.24,860.88,11813.14,2604.16,5856.66,1201.32,38052.73,N
03/26/2021,09:00,10462.53,1534.00,3916.54,839.33,11824.93,2647.23,5863.27,1131.12,38218.96,N
03/26/2021,10:00,10718.01,1478.87,3885.01,847.12,11674.09,2716.61,5786.28,1076.63,38182.62,N
03/26/2021,11:00,10980.19,1470.37,3718.23,838.61,11577.85,2676.30,5720.04,1159.76,38141.35,N
03/26/2021,12:00,11277.15,1454.04,3690.75,826.22,11450.29,2903.25,5775.25,1147.91,38524.85,N
03/26/2021,13:00,11553.89,1446.76,3740.41,847.76,11352.45,3012.15,5878.26,1141.70,38973.36,N
03/26/2021,14:00,11928.17,1466.29,3706.19,827.84,11354.60,3188.32,6048.59,1208.30,39728.30,N
03/26/2021,15:00,12336.10,1513.85,3679.78,825.68,11446.16,3441.79,6247.43,1250.43,40741.22,N
03/26/2021,16:00,12748.51,1550.82,3607.33,836.78,11519.53,3674.98,6519.47,1346.24,41803.65,N
03/26/2021,17:00,13077.08,1589.95,3583.32,858.09,11789.30,3834.13,6779.75,1425.43,42937.04,N
03/26/2021,18:00,13088.22,1624.87,3564.58,885.87,12005.82,3826.01,6998.11,1421.83,43415.33,N
03/26/2021,19:00,12692.59,1596.52,3614.51,859.64,11950.85,3664.88,7053.51,1396.81,42829.31,N
03/26/2021,20:00,12309.29,1570.02,3753.38,777.82,11443.11,3509.81,6829.18,1195.76,41388.36,N
03/26/2021,21:00,12237.93,1570.82,3922.01,756.19,11509.73,3484.78,6745.95,1074.16,41301.57,N
03/26/2021,22:00,11952.66,1532.50,3993.09,719.47,11220.34,3392.66,6485.11,990.63,40286.46,N
03/26/2021,23:00,11570.99,1489.85,3982.68,680.56,10609.65,3230.91,6147.13,937.44,38649.22,N
03/26/2021,24:00,11035.69,1379.18,3924.60,640.76,9892.93,2973.37,5707.85,906.97,36461.35,N
