OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
01/17/2021,01:00,10865.31,1673.60,3909.42,860.89,11466.05,3047.79,6170.98,1260.49,39254.53,N
01/17/2021,02:00,10777.32,1667.85,3875.02,849.61,11390.53,3020.23,6075.03,1321.40,38977.00,N
01/17/2021,03:00,10692.33,1637.88,3800.73,849.00,11424.74,3015.81,6007.47,1425.22,38853.18,N
01/17/2021,04:00,10655.14,1661.30,3809.85,868.26,11649.98,3010.58,6029.30,1440.65,39125.06,N
01/17/2021,05:00,10662.18,1749.24,3840.27,901.73,11876.32,3030.35,6205.63,1459.93,39725.65,N
01/17/2021,06:00,10767.88,1816.14,3910.76,902.65,12203.10,3062.43,6479.16,1482.35,40624.46,N
01/17/2021,07:00,11037.49,1895.92,3918.30,919.04,12751.65,3126.97,6861.94,1562.86,42074.17,N
01/17/2021,08:00,11274.94,1992.59,3922.78,957.20,13321.94,3183.09,7270.39,1659.82,43582.76,N
01/17/2021,09:00,11372.49,2027.59,3888.36,985.58,13585.74,3185.37,7345.50,1686.05,44076.69,N
01/17/2021,10:00,11210.22,1875.25,3842.44,994.24,13396.36,3090.43,6959.31,1574.72,42942.98,N
01/17/2021,11:00,10981.68,1790.47,3797.38,974.98,12862.83,2951.98,6471.97,1425.65,41256.95,N
01/17/2021,12:00,10708.06,1669.21,3709.36,949.01,12312.05,2803.32,6038.84,1351.06,39540.92,N
01/17/2021,13:00,10424.24,1589.80,3689.04,935.49,11845.23,2716.92,5766.98,1218.10,38185.79,N
01/17/2021,14:00,10197.03,1505.78,3663.46,912.95,11292.10,2677.72,5565.58,1136.42,36951.03,N
01/17/2021,15:00,10015.67,1441.75,3650.13,913.02,10871.63,2666.27,5439.34,1075.02,36072.83,N
01/17/2021,16:00,9923.67,1416.25,3632.33,840.14,10654.09,2669.28,5415.64,1097.76,35649.15,N
01/17/2021,17:00,9925.52,1416.11,3628.87,835.59,10689.86,2679.75,5517.36,1103.09,35796.16,N
01/17/2021,18:00,10136.80,1496.60,3687.07,848.14,11310.80,2744.83,5776.67,1158.12,37159.03,N
01/17/2021,19:00,10611.00,1668.43,3757.60,916.60,12218.77,2904.88,6242.76,1271.79,39591.83,N
01/17/2021,20:00,10705.13,1707.42,3784.98,941.94,12497.37,2943.72,6317.60,1321.18,40219.33,N
01/17/2021,21:00,10675.11,1726.09,3779.32,947.41,12653.24,2913.21,6221.91,1353.36,40269.65,N
01/17/2021,22:00,10622.63,1736.80,3783.33,969.95,12642.56,2873.29,6132.11,1357.49,40118.16,N
01/17/2021,23:00,10367.41,1669.53,3815.81,945.76,12341.97,2755.03,5966.92,1303.77,39166.20,N
01/17/2021,24:00,10114.27,1667.85,3836.45,916.25,12094.20,2614.20,5799.56,1308.07,38350.87,N
