OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
12/27/2020,01:00,9674.57,1278.45,3742.34,765.45,10104.30,2620.60,5304.97,1200.09,34690.77,N
12/27/2020,02:00,9466.91,1307.30,3755.01,757.16,9781.18,2559.43,5145.92,1182.42,33955.32,N
12/27/2020,03:00,9297.42,1288.38,3743.59,747.64,9618.61,2498.35,5024.29,1181.88,33400.16,N
12/27/2020,04:00,9253.62,1303.14,3751.57,751.00,9603.15,2461.80,5023.91,1190.07,33338.25,N
12/27/2020,05:00,9251.86,1314.81,3750.69,764.23,9712.91,2472.90,5125.46,1210.47,33603.32,N
12/27/2020,06:00,9362.40,1341.42,3764.59,778.52,9958.23,2520.24,5285.65,1229.43,34240.47,N
12/27/2020,07:00,9553.44,1370.61,3753.87,806.28,10401.14,2582.74,5523.26,1298.64,35289.99,N
12/27/2020,08:00,9634.15,1418.08,3750.73,836.55,10786.54,2622.41,5748.91,1389.48,36186.85,N
12/27/2020,09:00,9760.00,1448.09,3711.05,840.50,10939.49,2644.07,5818.05,1393.22,36554.46,N
12/27/2020,10:00,9870.07,1440.09,3619.64,852.06,10905.10,2626.49,5696.93,1281.19,36291.57,N
12/27/2020,11:00,9966.26,1418.38,3590.98,857.89,10766.13,2680.78,5525.81,1163.06,35969.28,N
12/27/2020,12:00,10064.37,1360.48,3556.37,839.93,10620.39,2750.95,5466.27,1129.11,35787.87,N
12/27/2020,13:00,10144.87,1340.81,3554.72,822.28,10449.32,2775.92,5401.46,1075.58,35564.96,N
12/27/2020,14:00,10164.04,1322.17,3558.70,811.05,10270.62,2815.67,5368.28,1048.52,35359.04,N
12/27/2020,15:00,10165.98,1312.76,3566.36,789.44,10136.55,2884.48,5394.84,1058.48,35308.89,N
12/27/2020,16:00,10163.97,1312.08,3549.24,774.53,10135.36,2946.55,5492.57,1077.21,35451.51,N
12/27/2020,17:00,10175.15,1320.41,3527.29,747.57,10151.61,2964.88,5627.96,1114.26,35629.12,N
12/27/2020,18:00,10508.16,1365.31,3516.52,758.97,10648.69,2998.23,5908.89,1180.17,36884.93,N
12/27/2020,19:00,10922.00,1439.36,3546.05,797.64,11259.47,3143.21,6278.94,1302.06,38688.72,N
12/27/2020,20:00,10842.68,1430.33,3556.90,798.41,11318.28,3146.07,6216.87,1312.18,38621.72,N
12/27/2020,21:00,10698.20,1414.23,3584.79,787.63,11145.66,3076.93,6058.77,1289.86,38056.08,N
12/27/2020,22:00,10499.51,1344.58,3653.87,777.78,10900.99,2998.12,5844.80,1217.92,37237.58,N
12/27/2020,23:00,10150.81,1250.21,3611.30,744.63,10479.87,2867.29,5542.06,1207.15,35853.33,N
12/27/2020,24:00,9719.92,1182.97,3610.73,716.65,9969.22,2711.14,5206.68,1147.73,34265.03,N
