OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
2021-08-09,01:00,14897.25,1767.21,4443.8,951.48,16151.67,3981.97,7958.91,1376.49,51528.77,N
2021-08-09,02:00,14316.36,1718.7,4366.59,910.01,15310.47,3783.34,7478.58,1314.23,49198.27,N
2021-08-09,03:00,13972.12,1652.01,4300.91,878.4,14703.09,3650.32,7216.64,1255.58,47629.08,N
2021-08-09,04:00,13842.89,1616.95,4239.85,861.49,14288.63,3544.43,7045.44,1214.32,46653.99,N
2021-08-09,05:00,13880.55,1608.8,4204.43,856.35,14161.04,3493.52,7047.28,1195.07,46447.04,N
2021-08-09,06:00,14172.48,1633.5,4190.51,869.94,14428.75,3535.22,7223.01,1198.97,47252.38,N
2021-08-09,07:00,14492.95,1702.69,4221.88,904.23,14976.91,3645.07,7535.6,1233.47,48712.8,N
2021-08-09,08:00,14698.77,1760.63,4256.3,919.56,15320.19,3651.9,7712.48,1249.95,49569.78,N
2021-08-09,09:00,15651.04,1864.12,4327.6,967.43,16109.28,3885.25,7999.13,1301.65,52105.5,N
2021-08-09,10:00,16934.78,2029.82,4449.82,1043.34,17313.26,4261.87,8485.08,1386.36,55904.32,N
2021-08-09,11:00,18147.15,2179.71,4571.55,1111.98,18683.49,4613.52,9119.89,1483.21,59910.49,N
2021-08-09,12:00,19143.24,2333.8,4693.73,1183.46,20052.68,4930.19,9799.05,1592.13,63728.28,N
2021-08-09,13:00,19982.87,2454.73,4819.04,1247.69,21320.18,5179.88,10425.95,1698.97,67129.3,N
2021-08-09,14:00,20646.25,2588.57,4951.73,1313.72,22513.0,5380.18,10969.22,1758.11,70120.77,N
2021-08-09,15:00,21062.12,2666.25,4997.77,1363.18,23405.56,5533.11,11225.13,1830.86,72083.98,N
2021-08-09,16:00,21047.05,2669.42,4976.59,1384.73,23855.73,5584.64,11357.22,1875.37,72750.75,N
2021-08-09,17:00,20928.17,2606.82,4967.58,1379.35,23984.57,5610.42,11422.31,1898.22,72797.43,N
2021-08-09,18:00,20538.9,2586.19,4937.3,1361.99,23861.78,5545.78,11597.25,1894.0,72323.19,N
2021-08-09,19:00,19837.94,2611.32,4933.47,1346.83,23471.9,5402.26,11587.03,1871.59,71062.33,N
2021-08-09,20:00,19044.65,2537.66,4960.72,1304.49,22491.14,5200.81,11277.07,1812.04,68628.57,N
2021-08-09,21:00,18540.46,2442.89,4898.1,1256.15,21546.99,5062.72,10760.54,1741.43,66249.28,N
2021-08-09,22:00,17938.66,2341.3,4840.31,1205.11,20674.56,4916.12,10228.11,1669.25,63813.43,N
2021-08-09,23:00,17027.33,2184.8,4725.09,1127.71,19214.3,4622.35,9448.66,1560.77,59911.01,N
2021-08-09,24:00,16059.21,1979.26,4599.22,1056.85,17802.13,4310.98,8652.03,1459.63,55919.3,N
