OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
12/24/2020,01:00,9697.00,1554.88,3956.10,919.60,13205.18,2764.12,5707.34,1251.88,39056.11,N
12/24/2020,02:00,9479.05,1560.65,3959.95,928.24,13064.46,2668.75,5734.57,1244.57,38640.24,N
12/24/2020,03:00,9429.96,1607.62,3957.28,942.40,13080.33,2596.52,5817.77,1277.33,38709.20,N
12/24/2020,04:00,9552.64,1624.65,3923.98,974.25,13372.03,2544.44,5983.20,1350.52,39325.70,N
12/24/2020,05:00,9836.04,1651.16,3878.47,1015.13,13795.44,2587.45,6270.89,1434.26,40468.82,N
12/24/2020,06:00,10332.21,1738.45,3814.40,1054.69,14515.08,2710.69,6750.32,1585.52,42501.36,N
12/24/2020,07:00,10994.20,1849.20,3794.35,1101.98,15347.01,2929.44,7331.76,1706.16,45054.09,N
12/24/2020,08:00,11499.49,1964.86,3783.51,1146.93,16094.52,3150.51,7854.26,1811.09,47305.16,N
12/24/2020,09:00,11965.02,2011.20,3785.25,1154.38,16410.17,3331.65,8007.18,1796.33,48461.17,N
12/24/2020,10:00,12239.91,1984.96,3768.92,1157.10,15994.35,3418.54,7868.18,1639.60,48071.58,N
12/24/2020,11:00,12238.95,1906.28,3726.27,1125.23,15372.34,3389.47,7517.23,1594.91,46870.67,N
12/24/2020,12:00,12088.08,1817.89,3669.88,1088.19,14716.42,3273.45,7123.09,1568.46,45345.46,N
12/24/2020,13:00,11875.53,1745.27,3684.88,1038.28,14076.70,3118.50,6743.37,1460.64,43743.17,N
12/24/2020,14:00,11545.86,1651.04,3630.50,995.63,13402.19,3015.63,6458.11,1420.75,42119.72,N
12/24/2020,15:00,11352.13,1580.63,3573.37,955.96,12885.50,2963.42,6269.54,1368.16,40948.72,N
12/24/2020,16:00,11237.15,1543.27,3547.68,934.19,12536.43,2969.05,6198.44,1319.23,40285.44,N
12/24/2020,17:00,11233.04,1564.63,3507.66,901.35,12551.66,2988.01,6271.62,1350.42,40368.38,N
12/24/2020,18:00,11658.16,1666.67,3562.00,857.20,13101.30,3037.56,6640.72,1361.44,41885.06,N
12/24/2020,19:00,11972.60,1726.37,3695.69,894.02,13561.51,3238.77,7046.77,1400.10,43535.81,N
12/24/2020,20:00,11905.16,1747.49,3789.14,889.94,13398.97,3233.81,7073.08,1358.33,43395.92,N
12/24/2020,21:00,11790.53,1756.28,3821.87,886.31,13297.41,3217.11,7057.68,1355.44,43182.63,N
12/24/2020,22:00,11734.89,1766.88,3905.38,894.93,13190.07,3283.83,7054.20,1313.55,43143.74,N
12/24/2020,23:00,11560.52,1747.79,3878.06,899.42,12937.87,3319.96,6940.00,1348.14,42631.77,N
12/24/2020,24:00,11315.38,1717.29,3805.61,888.54,12642.90,3337.27,6785.96,1422.21,41915.16,N
