OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
04/26/2020,01:00,8925.90,1035.03,3275.64,664.83,8631.32,2962.00,4797.98,1136.27,31428.97,N
04/26/2020,02:00,8535.17,975.42,3261.80,631.98,8096.93,2773.00,4468.65,1058.43,29801.38,N
04/26/2020,03:00,8243.05,938.98,3243.54,622.45,7748.34,2628.85,4240.87,1038.40,28704.48,N
04/26/2020,04:00,8074.19,912.54,3239.60,622.54,7517.91,2542.95,4096.18,989.44,27995.36,N
04/26/2020,05:00,8006.03,906.77,3224.19,622.27,7439.16,2466.75,4019.78,1008.70,27693.65,N
04/26/2020,06:00,8001.08,920.71,3210.03,629.17,7468.46,2414.32,3990.40,1034.72,27668.89,N
04/26/2020,07:00,7996.74,948.52,3218.08,643.80,7571.03,2405.68,4047.56,1050.69,27882.09,N
04/26/2020,08:00,7970.38,962.21,3231.83,657.55,7681.09,2366.24,4110.87,1022.28,28002.46,N
04/26/2020,09:00,8380.16,1030.37,3171.34,718.64,8182.92,2453.42,4321.63,1091.71,29350.18,N
04/26/2020,10:00,8963.36,1110.48,3157.30,783.21,8842.08,2667.80,4630.00,1181.27,31335.50,N
04/26/2020,11:00,9594.78,1180.82,3172.87,801.88,9534.58,2949.99,4932.18,1200.09,33367.19,N
04/26/2020,12:00,10120.07,1238.18,3219.61,840.59,10128.48,3199.60,5237.36,1302.56,35286.44,N
04/26/2020,13:00,10694.75,1301.67,3304.09,868.78,10760.85,3478.92,5572.34,1329.19,37310.58,N
04/26/2020,14:00,11304.13,1360.99,3387.56,885.07,11335.08,3743.17,5965.89,1355.99,39337.88,N
04/26/2020,15:00,11901.07,1422.20,3440.48,903.20,11901.50,3950.53,6342.76,1408.29,41270.03,N
04/26/2020,16:00,12480.97,1486.15,3486.41,938.34,12472.95,4083.05,6783.49,1456.14,43187.50,N
04/26/2020,17:00,12885.56,1535.22,3501.48,956.86,12892.15,4152.68,7176.52,1503.04,44603.50,N
04/26/2020,18:00,13030.20,1561.79,3515.17,957.95,13075.20,4134.64,7477.34,1578.16,45330.44,N
04/26/2020,19:00,12843.55,1532.11,3523.38,904.58,12890.89,4027.06,7543.02,1616.44,44881.04,N
04/26/2020,20:00,12272.41,1467.42,3534.87,862.53,12379.89,3811.11,7253.11,1540.30,43121.64,N
04/26/2020,21:00,11946.55,1453.18,3489.53,855.65,12189.03,3728.07,7044.11,1533.32,42239.44,N
04/26/2020,22:00,11381.24,1383.48,3457.72,842.77,11845.52,3623.59,6746.33,1510.39,40791.04,N
04/26/2020,23:00,10630.17,1275.50,3399.67,778.68,11031.24,3384.82,6233.74,1429.49,38163.32,N
04/26/2020,24:00,9836.01,1153.28,3318.54,719.84,10035.38,3111.34,5619.39,1323.96,35117.74,N
