OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
11/28/2020,01:00,10214.90,1137.96,3501.28,732.85,9180.58,2893.65,4800.14,1156.84,33618.19,N
11/28/2020,02:00,9850.15,1094.85,3502.00,724.51,8823.62,2757.93,4566.35,1098.71,32418.13,N
11/28/2020,03:00,9596.96,1068.58,3476.99,727.49,8670.76,2653.94,4448.03,1095.52,31738.28,N
11/28/2020,04:00,9455.84,1050.68,3491.25,744.81,8601.25,2583.89,4383.18,1044.71,31355.61,N
11/28/2020,05:00,9396.37,1045.44,3530.91,771.92,8665.30,2543.02,4368.73,1005.17,31326.85,N
11/28/2020,06:00,9453.69,1080.20,3509.90,802.06,8939.49,2542.55,4448.24,1043.09,31819.22,N
11/28/2020,07:00,9617.28,1126.88,3544.30,843.66,9434.85,2578.06,4649.94,1063.19,32858.15,N
11/28/2020,08:00,9730.23,1177.06,3598.97,890.50,9887.09,2587.97,4866.25,1078.96,33817.04,N
11/28/2020,09:00,10022.32,1248.55,3637.67,908.55,10427.44,2709.07,5160.70,1115.96,35230.25,N
11/28/2020,10:00,10363.05,1295.86,3680.71,902.95,10793.38,2908.82,5498.24,1180.35,36623.36,N
11/28/2020,11:00,10677.10,1331.98,3654.74,898.50,10974.30,3085.48,5729.53,1206.70,37558.33,N
11/28/2020,12:00,10865.89,1356.67,3630.29,878.44,10991.99,3228.65,5833.90,1260.71,38046.56,N
11/28/2020,13:00,10915.28,1398.82,3638.62,869.86,11025.16,3342.56,5897.42,1209.58,38297.29,N
11/28/2020,14:00,10869.46,1376.46,3641.52,841.26,10886.31,3362.21,5867.04,1177.79,38022.05,N
11/28/2020,15:00,10784.38,1358.93,3650.05,841.22,10827.91,3330.90,5826.49,1179.80,37799.68,N
11/28/2020,16:00,10784.67,1375.30,3598.80,850.85,10869.99,3275.66,5785.05,1204.93,37745.26,N
11/28/2020,17:00,10839.17,1413.87,3587.01,868.37,11131.70,3174.78,5888.11,1213.96,38116.97,N
11/28/2020,18:00,11125.85,1482.88,3619.48,915.70,11668.27,3216.83,6121.05,1282.19,39432.26,N
11/28/2020,19:00,11207.68,1496.18,3671.68,931.58,11873.96,3232.48,6223.28,1318.62,39955.45,N
11/28/2020,20:00,11113.91,1470.27,3708.12,906.48,11692.47,3136.86,6112.90,1296.26,39437.28,N
11/28/2020,21:00,10948.59,1454.84,3722.49,894.52,11485.18,3039.76,5975.64,1279.21,38800.24,N
11/28/2020,22:00,10730.05,1404.47,3725.07,870.97,11166.78,2952.06,5784.78,1264.29,37898.47,N
11/28/2020,23:00,10423.37,1371.53,3691.15,853.47,10736.02,2819.68,5543.11,1228.43,36666.76,N
11/28/2020,24:00,10032.30,1305.46,3673.50,825.71,10224.19,2675.39,5290.40,1191.04,35217.99,N
