OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
01/13/2021,01:00,11085.54,1768.38,3833.31,988.45,13088.55,3956.40,7756.57,1634.55,44111.75,N
01/13/2021,02:00,10980.76,1767.34,3863.62,998.58,13173.85,3936.27,7760.03,1656.78,44137.23,N
01/13/2021,03:00,11050.21,1781.43,3880.81,1009.14,13359.38,3959.01,7844.82,1674.94,44559.73,N
01/13/2021,04:00,11277.70,1819.65,3862.29,1010.83,13748.00,4020.41,8011.16,1714.02,45464.06,N
01/13/2021,05:00,11674.85,1905.24,3885.05,1044.82,14400.11,4150.15,8340.04,1758.51,47158.78,N
01/13/2021,06:00,12387.86,2023.09,3954.43,1109.56,15551.90,4439.10,8878.98,1834.36,50179.29,N
01/13/2021,07:00,13294.72,2192.06,3992.48,1219.05,17049.36,4802.27,9591.35,1974.93,54116.22,N
01/13/2021,08:00,13745.66,2279.79,4018.40,1256.15,17948.26,5004.70,10023.21,2011.95,56288.12,N
01/13/2021,09:00,13592.57,2209.15,3973.06,1208.94,17487.55,4894.38,9708.50,1934.41,55008.56,N
01/13/2021,10:00,13214.22,2042.18,3864.75,1197.55,16366.29,4516.98,8864.91,1774.07,51840.94,N
01/13/2021,11:00,12758.74,1895.90,3758.43,1138.01,15210.89,4062.49,8074.31,1599.22,48497.99,N
01/13/2021,12:00,12349.50,1743.66,3749.36,1063.76,14220.19,3674.34,7465.68,1470.01,45736.51,N
01/13/2021,13:00,11968.44,1644.89,3779.50,997.12,13324.19,3351.62,6926.14,1300.87,43292.77,N
01/13/2021,14:00,11626.04,1540.08,3762.61,952.74,12554.03,3120.60,6502.46,1196.23,41254.80,N
01/13/2021,15:00,11320.48,1472.85,3729.85,948.19,12111.56,2961.28,6205.75,1151.03,39900.99,N
01/13/2021,16:00,11137.21,1440.48,3713.31,903.21,11896.69,2876.86,6078.30,1169.23,39215.29,N
01/13/2021,17:00,11093.39,1494.97,3695.62,865.65,11977.62,2874.92,6139.39,1206.56,39348.12,N
01/13/2021,18:00,11390.54,1610.70,3708.84,861.74,12425.12,2946.50,6491.20,1230.65,40665.28,N
01/13/2021,19:00,11972.34,1777.43,3861.94,927.42,13412.29,3241.72,7124.97,1372.48,43690.59,N
01/13/2021,20:00,12074.54,1839.01,3913.24,927.29,13537.70,3380.22,7273.52,1458.36,44403.90,N
01/13/2021,21:00,12052.59,1846.03,3921.29,928.03,13605.79,3460.93,7309.12,1464.32,44588.10,N
01/13/2021,22:00,11840.45,1806.10,3939.35,908.60,13272.54,3502.55,7139.07,1426.39,43835.04,N
01/13/2021,23:00,11452.96,1724.90,3932.51,862.80,12615.18,3455.37,6806.88,1403.23,42253.83,N
01/13/2021,24:00,11102.69,1634.34,3922.20,810.94,12054.80,3354.02,6548.27,1378.09,40805.35,N
