OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
10/10/2021,01:00,11875.84,1468.42,4125.53,1029.19,12346.00,3456.37,6523.71,1354.62,42179.68,N
10/10/2021,02:00,11416.15,1395.85,4073.06,963.07,11608.96,3312.35,6131.36,1320.68,40221.48,N
10/10/2021,03:00,11115.78,1358.02,4016.42,935.02,11056.04,3212.45,5917.13,1301.05,38911.90,N
10/10/2021,04:00,10928.07,1312.11,4003.88,904.15,10702.62,3154.01,5804.14,1266.14,38075.13,N
10/10/2021,05:00,10866.98,1278.42,3979.60,899.75,10498.00,3113.05,5814.10,1191.74,37641.64,N
10/10/2021,06:00,10946.90,1279.88,3974.87,901.12,10517.97,3143.19,5882.49,1165.12,37811.53,N
10/10/2021,07:00,11112.02,1326.94,3931.47,920.45,10759.23,3211.13,6055.34,1221.69,38538.26,N
10/10/2021,08:00,11260.21,1351.50,3928.67,950.06,11091.56,3257.79,6297.02,1256.12,39392.93,N
10/10/2021,09:00,11891.43,1414.21,3926.31,976.91,11610.15,3414.10,6593.98,1329.21,41156.30,N
10/10/2021,10:00,13006.01,1561.69,4001.75,1079.14,12493.79,3741.26,7023.81,1370.89,44278.33,N
10/10/2021,11:00,14033.07,1682.44,4081.98,1148.85,13441.12,4009.92,7470.36,1405.98,47273.71,N
10/10/2021,12:00,15011.08,1801.97,4112.93,1221.98,14363.60,4307.13,7943.51,1512.33,50274.52,N
10/10/2021,13:00,15643.84,1906.73,4137.73,1285.61,15314.70,4581.32,8409.76,1650.99,52930.68,N
10/10/2021,14:00,16237.73,2022.24,4137.80,1330.57,16353.20,4764.73,8866.71,1829.59,55542.58,N
10/10/2021,15:00,16698.87,2141.83,4188.57,1345.75,17296.66,4942.96,9372.33,1982.64,57969.61,N
10/10/2021,16:00,16913.84,2246.97,4206.37,1397.41,18071.38,5106.00,9853.34,1921.60,59716.90,N
10/10/2021,17:00,16809.76,2291.83,4106.76,1412.27,18693.03,5154.22,10189.47,1940.15,60597.47,N
10/10/2021,18:00,16522.82,2254.05,4004.15,1403.95,18937.94,5092.70,10299.07,2006.03,60520.71,N
10/10/2021,19:00,16095.72,2237.44,3960.97,1361.11,18503.18,4919.08,10166.16,1946.04,59189.70,N
10/10/2021,20:00,16029.88,2228.21,3973.31,1270.65,18409.08,4814.84,10000.68,1801.27,58527.93,N
10/10/2021,21:00,15729.72,2188.94,3955.25,1230.79,18018.45,4728.23,9768.14,1726.02,57345.53,N
10/10/2021,22:00,15313.01,2091.42,3926.41,1166.75,16722.79,4525.88,9363.20,1649.23,54758.69,N
10/10/2021,23:00,14756.01,1971.01,3877.16,1065.30,14090.58,4272.44,8879.86,1516.39,50428.75,N
10/10/2021,24:00,14184.28,1838.22,3815.83,969.05,12505.37,4055.55,8253.69,1356.84,46978.82,N
