OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
08/27/2021,01:00,13651.60,1784.53,4078.36,1282.45,15736.71,3796.43,8098.81,1485.14,49914.02,N
08/27/2021,02:00,13136.13,1684.48,4046.43,1210.98,14824.89,3574.28,7543.02,1387.82,47408.03,N
08/27/2021,03:00,12760.56,1589.98,4001.32,1154.47,14199.25,3420.10,7172.08,1327.85,45625.60,N
08/27/2021,04:00,12517.56,1568.73,3955.46,1106.61,13707.88,3332.02,6978.94,1302.38,44469.58,N
08/27/2021,05:00,12475.33,1549.48,3946.89,1094.93,13460.94,3295.29,6892.76,1290.84,44006.46,N
08/27/2021,06:00,12749.99,1605.39,3966.99,1106.06,13637.19,3339.39,7037.78,1290.89,44733.68,N
08/27/2021,07:00,13232.25,1712.88,4012.46,1165.28,14203.82,3518.78,7419.91,1345.29,46610.67,N
08/27/2021,08:00,13359.55,1739.36,4040.52,1196.40,14515.73,3538.41,7584.01,1371.14,47345.13,N
08/27/2021,09:00,13730.05,1802.60,4050.04,1254.46,15083.78,3641.97,7919.89,1368.48,48851.26,N
08/27/2021,10:00,14386.75,1915.68,4108.89,1378.51,16067.74,3915.58,8408.19,1452.23,51633.57,N
08/27/2021,11:00,15065.65,2048.19,4177.57,1499.40,17375.28,4228.46,9030.95,1594.76,55020.26,N
08/27/2021,12:00,15650.23,2199.73,4294.22,1598.66,18741.57,4541.68,9675.27,1705.62,58406.99,N
08/27/2021,13:00,16350.47,2340.26,4391.89,1674.36,20019.04,4845.46,10232.08,1814.03,61667.59,N
08/27/2021,14:00,17215.79,2468.33,4460.46,1760.09,21032.60,5081.19,10606.64,1888.05,64513.15,N
08/27/2021,15:00,18012.96,2573.59,4526.27,1813.95,21712.96,5221.33,10636.65,1953.98,66451.70,N
08/27/2021,16:00,18577.32,2602.13,4599.18,1842.86,22131.69,5305.05,10270.49,1979.33,67308.05,N
08/27/2021,17:00,18791.54,2648.92,4616.16,1867.31,22351.39,5321.45,10124.68,1975.53,67696.98,N
08/27/2021,18:00,18555.82,2608.19,4589.62,1853.51,22242.36,5193.28,9888.40,1966.15,66897.33,N
08/27/2021,19:00,17682.67,2489.70,4587.32,1793.19,21554.11,5027.62,9649.39,1875.80,64659.79,N
08/27/2021,20:00,16967.85,2344.13,4533.88,1688.40,20375.55,4789.68,9397.84,1851.95,61949.27,N
08/27/2021,21:00,16536.50,2262.22,4494.19,1616.70,19551.16,4665.63,9205.63,1799.77,60131.80,N
08/27/2021,22:00,16011.77,2161.41,4432.08,1535.37,18659.42,4457.71,8869.52,1721.16,57848.43,N
08/27/2021,23:00,15135.30,2029.00,4312.19,1452.23,17490.73,4191.05,8348.54,1678.47,54637.51,N
08/27/2021,24:00,14319.58,1838.04,4261.50,1357.88,16238.41,3934.54,7797.80,1568.04,51315.80,N
